6,1,25,cycles,1,141,3,b,neg1,fan2,3300.0,1
6,1,25,cycles,1,142,42,t,pos,cookpot16,7230.0,1
6,1,25,cycles,1,143,16,nt,neg2,hourglass16,2345.1,1
6,1,25,cycles,1,144,12,b,neg1,nunchaku16,9611.0,0
6,1,25,cycles,1,145,18,nt,neg2,backpack6,2490.0,1
6,1,25,cycles,1,146,57,t,neu,turtle3,2870.0,1
6,1,25,cycles,1,147,9,b,neg1,binoculars14,9290.0,1
6,1,25,cycles,1,148,43,t,pos,chessboard14,7325.0,1
6,1,25,cycles,1,149,2,b,neg1,exercise_equipment5,3216.0,1
6,1,25,cycles,1,150,20,nt,neg2,windchime16,3195.0,1
6,1,25,cycles,1,151,4,b,neg1,microwave1,6212.0,1
6,1,25,cycles,1,152,39,t,pos,butterfly8,2398.0,1
6,1,25,cycles,2,153,12,b,neg1,nunchaku16,9611.0,1
6,1,25,cycles,2,154,27,nt,neg2,suitcase9,9599.0,1
