6,1,25,TNT,prac,335,59,filler,neu,umbrella2,7057.0,,0.0
6,1,25,TNT,prac,336,40,filler,pos,abacus9,2530.0,1,0.787
6,1,25,TNT,prac,337,36,filler,pos,cookie1,2154.0,1,0.954
6,1,25,TNT,prac,338,34,filler,pos,decorativescreen10,1920.0,0,0.737
6,1,25,TNT,prac,339,52,filler,neu,gift15,2383.0,1,0.487
6,1,25,TNT,prac,340,56,filler,neu,glove6,2749.0,2,0.587
6,1,25,TNT,prac,341,55,filler,neu,doorknob4,2487.0,1,0.404
6,1,25,TNT,prac,342,35,filler,pos,hairbrush9,2091.0,0,0.454
6,1,25,TNT,prac,343,50,filler,neu,vase15,2309.0,2,0.337
6,1,25,TNT,prac,344,30,filler,pos,microscope1,1340.0,2,0.487
6,1,25,TNT,0,345,44,t,pos,scissors5,8120.0,2,0.387
6,1,25,TNT,0,346,43,t,pos,chessboard14,7325.0,2,0.32
6,1,25,TNT,0,347,19,nt,neg2,tape8,2590.0,0,0.354
6,1,25,TNT,0,348,49,t,neu,bonzai14,2308.0,1,0.487
6,1,25,TNT,0,349,17,nt,neg2,frame10,2456.0,0,0.703
6,1,25,TNT,0,350,37,t,pos,scale13,2340.0,2,0.303
6,1,25,TNT,0,351,23,nt,neg2,pokercard14,9163.0,0,0.32
6,1,25,TNT,0,352,48,t,neu,stapler5,2273.0,1,0.304
6,1,25,TNT,0,353,51,t,neu,coin15,2382.0,2,0.287
6,1,25,TNT,0,354,46,t,neu,balloon10,2102.0,2,0.303
6,1,25,TNT,0,355,16,nt,neg2,hourglass16,2345.1,1,0.337
6,1,25,TNT,0,356,32,t,pos,dresser12,1659.0,0,0.487
6,1,25,TNT,0,357,21,nt,neg2,cheesegrater14,3500.0,1,0.304
6,1,25,TNT,0,358,47,t,neu,tennisracquet7,2272.0,0,0.337
6,1,25,TNT,0,359,15,nt,neg2,rollerskates16,2205.0,0,0.32
6,1,25,TNT,0,360,41,t,pos,frisbee0,4626.0,2,0.286
6,1,25,TNT,0,361,27,nt,neg2,suitcase9,9599.0,0,0.37
6,1,25,TNT,0,362,42,t,pos,cookpot16,7230.0,2,0.286
6,1,25,TNT,0,363,18,nt,neg2,backpack6,2490.0,1,0.304
6,1,25,TNT,0,364,53,t,neu,ringbinder8,2390.0,0,0.288
6,1,25,TNT,0,365,38,t,pos,lei9,2373.0,2,0.304
6,1,25,TNT,0,366,57,t,neu,turtle3,2870.0,0,0.287
