subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
27,0,23,encoding,0,50,filler,neu,doorknob4,2309.0
27,0,23,encoding,1,33,filler,pos,cookpot16,1710.0
27,0,23,encoding,2,45,filler,neu,glove6,1303.0
27,0,23,encoding,3,59,filler,neu,hourglass16,7057.0
27,0,23,encoding,4,38,filler,pos,decorativescreen10,2373.0
27,0,23,encoding,5,35,t,pos,garbagetrash14,2091.0
27,0,23,encoding,6,54,t,neu,stapler5,2396.0
27,0,23,encoding,7,46,t,neu,camera7,2102.0
27,0,23,encoding,8,27,b,neg2,dresser12,9599.0
27,0,23,encoding,9,55,t,neu,butterfly8,2487.0
27,0,23,encoding,10,42,t,pos,tent4,7230.0
27,0,23,encoding,11,18,b,neg2,gift15,2490.0
27,0,23,encoding,12,3,nt,neg1,tape8,3300.0
27,0,23,encoding,13,26,b,neg2,dumbbell0,9425.0
27,0,23,encoding,14,11,nt,neg1,backpack6,9428.0
27,0,23,encoding,15,24,b,neg2,chessboard14,9301.0
27,0,23,encoding,16,20,b,neg2,balloon10,3195.0
27,0,23,encoding,17,32,t,pos,microscope1,1659.0
27,0,23,encoding,18,6,nt,neg1,umbrella2,6838.0
27,0,23,encoding,19,36,t,pos,vase15,2154.0
27,0,23,encoding,20,53,t,neu,cookie1,2390.0
27,0,23,encoding,21,31,t,pos,ringbinder8,1601.0
27,0,23,encoding,22,29,b,neg2,turtle3,9921.0
27,0,23,encoding,23,19,b,neg2,bowtie11,2590.0
27,0,23,encoding,24,28,b,neg2,binoculars14,9910.0
27,0,23,encoding,25,40,t,pos,cheesegrater14,2530.0
27,0,23,encoding,26,2,nt,neg1,nunchaku16,3216.0
27,0,23,encoding,27,56,t,neu,pokercard14,2749.0
27,0,23,encoding,28,37,t,pos,lei9,2340.0
27,0,23,encoding,29,58,t,neu,frame10,2980.0
27,0,23,encoding,30,13,nt,neg1,scale13,9908.0
27,0,23,encoding,31,17,b,neg2,rollerskates16,2456.0
27,0,23,encoding,32,8,nt,neg1,handbag3,9187.0
27,0,23,encoding,33,1,nt,neg1,cheese8,2750.0
27,0,23,encoding,34,22,b,neg2,hanger9,6821.0
27,0,23,encoding,35,30,t,pos,hairbrush9,1340.0
27,0,23,encoding,36,41,t,pos,toothpaste14,4626.0
27,0,23,encoding,37,44,t,pos,powerstrip12,8120.0
27,0,23,encoding,38,12,nt,neg1,tennisracquet7,9611.0
27,0,23,encoding,39,4,nt,neg1,suitcase9,6212.0
27,0,23,encoding,40,25,b,neg2,windchime16,9321.0
27,0,23,encoding,41,5,nt,neg1,fan2,6520.0
27,0,23,encoding,42,48,t,neu,cushion2,2273.0
27,0,23,encoding,43,10,nt,neg1,broom11,9415.0
27,0,23,encoding,44,16,b,neg2,calculator3,2345.1
27,0,23,encoding,45,57,t,neu,bonzai14,2870.0
27,0,23,encoding,46,15,b,neg2,key3,2205.0
27,0,23,encoding,47,9,nt,neg1,abacus9,9290.0
27,0,23,encoding,48,14,nt,neg1,scissors5,9909.0
27,0,23,encoding,49,23,b,neg2,clock1,9163.0
27,0,23,encoding,50,7,nt,neg1,cookingpan3,9075.0
27,0,23,encoding,51,47,t,neu,seashell9,2272.0
27,0,23,encoding,52,51,t,neu,coin15,2382.0
27,0,23,encoding,53,21,b,neg2,frisbee0,3500.0
27,0,23,encoding,54,0,nt,neg1,button5,2683.0
27,0,23,encoding,55,49,filler,neu,bearteddy16,2308.0
27,0,23,encoding,56,34,filler,pos,exercise_equipment5,1920.0
27,0,23,encoding,57,43,filler,pos,compass1,7325.0
27,0,23,encoding,58,52,filler,neu,microwave1,2383.0
27,0,23,encoding,59,39,filler,pos,lock14,2398.0
