itemID,cond,value,subjID,gender,age,CB
0,r,3,26,1,20,2
1,n,2,26,1,20,2
2,r,4,26,1,20,2
3,n,2,26,1,20,2
4,r,1,26,1,20,2
5,r,3,26,1,20,2
6,n,1,26,1,20,2
7,n,3,26,1,20,2
8,r,2,26,1,20,2
9,n,3,26,1,20,2
10,n,2,26,1,20,2
11,r,4,26,1,20,2
12,r,1,26,1,20,2
13,n,2,26,1,20,2
14,r,3,26,1,20,2
15,n,2,26,1,20,2
16,n,2,26,1,20,2
17,r,1,26,1,20,2
18,n,3,26,1,20,2
19,r,3,26,1,20,2
