7,1,21,TNT,prac,306,51,filler,neu,doorknob4,2382.0,,0.0
7,1,21,TNT,prac,307,40,filler,pos,garbagetrash14,2530.0,0,0.72
7,1,21,TNT,prac,308,48,filler,neu,fan2,2273.0,2,0.403
7,1,21,TNT,prac,309,31,filler,pos,gift15,1601.0,2,0.753
7,1,21,TNT,prac,310,46,filler,neu,vase15,2102.0,1,0.553
7,1,21,TNT,prac,311,30,filler,pos,lock14,1340.0,1,0.437
7,1,21,TNT,prac,312,49,filler,neu,binoculars14,2308.0,0,0.354
7,1,21,TNT,prac,313,33,filler,pos,clock1,1710.0,1,0.387
7,1,21,TNT,prac,314,59,filler,neu,cheese8,7057.0,0,0.337
7,1,21,TNT,prac,315,37,filler,pos,lei9,2340.0,2,0.287
7,1,21,TNT,0,316,13,nt,neg1,pokercard14,9908.0,1,0.503
7,1,21,TNT,0,317,41,t,pos,nunchaku16,4626.0,2,0.354
7,1,21,TNT,0,318,47,t,neu,windchime16,2272.0,2,0.32
7,1,21,TNT,0,319,43,t,pos,hairbrush9,7325.0,2,0.337
7,1,21,TNT,0,320,45,t,neu,camera7,1303.0,2,0.304
7,1,21,TNT,0,321,7,nt,neg1,scissors5,9075.0,0,0.337
7,1,21,TNT,0,322,9,nt,neg1,compass1,9290.0,0,0.37
7,1,21,TNT,0,323,36,t,pos,hourglass16,2154.0,2,0.303
7,1,21,TNT,0,324,5,nt,neg1,glove6,6520.0,0,0.604
7,1,21,TNT,0,325,57,t,neu,microscope1,2870.0,2,0.287
7,1,21,TNT,0,326,53,t,neu,key3,2390.0,2,0.321
7,1,21,TNT,0,327,1,nt,neg1,seashell9,2750.0,0,0.403
7,1,21,TNT,0,328,12,nt,neg1,hanger9,9611.0,1,0.487
7,1,21,TNT,0,329,35,t,pos,broom11,2091.0,2,0.27
7,1,21,TNT,0,330,34,t,pos,rollerskates16,1920.0,2,0.321
7,1,21,TNT,0,331,42,t,pos,stapler5,7230.0,1,0.337
7,1,21,TNT,0,332,2,nt,neg1,tennisracquet7,3216.0,1,0.403
7,1,21,TNT,0,333,11,nt,neg1,powerstrip12,9428.0,0,0.787
7,1,21,TNT,0,334,58,t,neu,microwave1,2980.0,2,0.27
7,1,21,TNT,0,335,39,t,pos,turtle3,2398.0,2,0.303
7,1,21,TNT,0,336,32,t,pos,cookie1,1659.0,2,0.487
7,1,21,TNT,0,337,3,nt,neg1,ringbinder8,3300.0,0,0.354
7,1,21,TNT,0,338,56,t,neu,frame10,2749.0,1,0.387
7,1,21,TNT,0,339,14,nt,neg1,balloon10,9909.0,1,0.371
7,1,21,TNT,0,340,50,t,neu,cushion2,2309.0,2,0.287
7,1,21,TNT,0,341,0,nt,neg1,frisbee0,2683.0,0,0.27
7,1,21,TNT,0,342,4,nt,neg1,cookpot16,6212.0,1,0.32
7,1,21,TNT,0,343,52,t,neu,button5,2383.0,1,0.32
7,1,21,TNT,0,344,38,t,pos,toothpaste14,2373.0,2,0.287
7,1,21,TNT,0,345,10,nt,neg1,cookingpan3,9415.0,0,0.32
7,1,21,TNT,0,346,55,t,neu,tent4,2487.0,2,0.27
7,1,21,TNT,0,347,8,nt,neg1,umbrella2,9187.0,0,0.387
7,1,21,TNT,0,348,44,t,pos,bowtie11,8120.0,1,0.271
7,1,21,TNT,0,349,54,t,neu,scale13,2396.0,2,0.27
7,1,21,TNT,0,350,6,nt,neg1,decorativescreen10,6838.0,0,0.253
7,1,21,TNT,1,351,10,nt,neg1,cookingpan3,9415.0,0,0.285
7,1,21,TNT,1,352,34,t,pos,rollerskates16,1920.0,2,0.287
7,1,21,TNT,1,353,5,nt,neg1,glove6,6520.0,1,0.486
7,1,21,TNT,1,354,58,t,neu,microwave1,2980.0,2,0.287
7,1,21,TNT,1,355,3,nt,neg1,ringbinder8,3300.0,0,0.454
7,1,21,TNT,1,356,56,t,neu,frame10,2749.0,1,0.287
7,1,21,TNT,1,357,8,nt,neg1,umbrella2,9187.0,1,0.271
7,1,21,TNT,1,358,57,t,neu,microscope1,2870.0,2,0.254
7,1,21,TNT,1,359,35,t,pos,broom11,2091.0,2,0.287
7,1,21,TNT,1,360,50,t,neu,cushion2,2309.0,2,0.32
7,1,21,TNT,1,361,45,t,neu,camera7,1303.0,1,0.271
7,1,21,TNT,1,362,44,t,pos,bowtie11,8120.0,2,0.27
7,1,21,TNT,1,363,38,t,pos,toothpaste14,2373.0,2,0.287
7,1,21,TNT,1,364,0,nt,neg1,frisbee0,2683.0,0,0.47
7,1,21,TNT,1,365,47,t,neu,windchime16,2272.0,2,0.32
7,1,21,TNT,1,366,2,nt,neg1,tennisracquet7,3216.0,1,0.27
7,1,21,TNT,1,367,36,t,pos,hourglass16,2154.0,2,0.37
