IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2373,filler,camera7,38,pos,5,1,23,5,361,0,,0.0
2749,filler,lei9,56,neu,5,1,23,5,362,0,,0.0
2091,filler,cookpot16,35,pos,5,1,23,5,363,0,1,0.837
2309,filler,lock14,50,neu,5,1,23,5,364,0,2,0.887
7057,filler,hanger9,59,neu,5,1,23,5,365,0,2,0.621
2870,filler,scale13,57,neu,5,1,23,5,366,0,1,1.404
1710,filler,cookie1,33,pos,5,1,23,5,367,0,2,1.404
2340,filler,backpack6,37,pos,5,1,23,5,368,0,2,1.087
7230,filler,stapler5,42,pos,5,1,23,5,369,0,1,1.22
2308,filler,fan2,49,neu,5,1,23,5,370,0,0,1.02
2154,t,umbrella2,36,pos,5,1,23,5,406,1,1,1.387
9599,nt,hairbrush9,27,neg2,5,1,23,5,407,1,0,1.37
9921,nt,suitcase9,29,neg2,5,1,23,5,408,1,0,1.187
2487,t,tent4,55,neu,5,1,23,5,409,1,2,0.604
2490,nt,windchime16,18,neg2,5,1,23,5,410,1,1,0.82
1659,t,tennisracquet7,32,pos,5,1,23,5,411,1,2,0.92
2205,nt,microscope1,15,neg2,5,1,23,5,412,1,,0.0
8120,t,cheese8,44,pos,5,1,23,5,413,1,2,0.937
1601,t,calculator3,31,pos,5,1,23,5,414,1,2,0.854
2980,t,chessboard14,58,neu,5,1,23,5,415,1,1,0.754
3195,nt,binoculars14,20,neg2,5,1,23,5,416,1,0,1.02
6821,nt,abacus9,22,neg2,5,1,23,5,417,1,2,0.887
2390,t,button5,53,neu,5,1,23,5,418,1,1,0.587
2102,t,toothpaste14,46,neu,5,1,23,5,419,1,1,1.187
9321,nt,microwave1,25,neg2,5,1,23,5,420,1,2,0.671
2530,t,seashell9,40,pos,5,1,23,5,421,1,1,1.187
2345.1,nt,balloon10,16,neg2,5,1,23,5,422,1,2,0.904
2273,t,scissors5,48,neu,5,1,23,5,423,1,1,1.037
1303,t,broom11,45,neu,5,1,23,5,424,1,1,0.954
9163,nt,bonzai14,23,neg2,5,1,23,5,425,1,1,1.42
2396,t,coin15,54,neu,5,1,23,5,426,1,1,1.004
4626,t,rollerskates16,41,pos,5,1,23,5,427,1,2,0.62
9910,nt,key3,28,neg2,5,1,23,5,428,1,1,1.421
2590,nt,dresser12,19,neg2,5,1,23,5,429,1,0,0.82
2272,t,garbagetrash14,47,neu,5,1,23,5,430,1,2,0.571
3500,nt,dumbbell0,21,neg2,5,1,23,5,431,1,1,0.803
2382,t,hourglass16,51,neu,5,1,23,5,432,1,2,0.787
1340,t,glove6,30,pos,5,1,23,5,433,1,0,1.387
7325,t,clock1,43,pos,5,1,23,5,434,1,2,1.037
2456,nt,frisbee0,17,neg2,5,1,23,5,435,1,1,0.654
1920,t,decorativescreen10,34,pos,5,1,23,5,436,1,0,1.454
9301,nt,vase15,24,neg2,5,1,23,5,437,1,2,1.304
2398,t,cheesegrater14,39,pos,5,1,23,5,438,1,1,0.604
9425,nt,ringbinder8,26,neg2,5,1,23,5,439,1,1,0.987
2383,t,butterfly8,52,neu,5,1,23,5,440,1,2,0.687
2487,t,tent4,55,neu,5,1,23,5,441,2,2,1.254
9425,nt,ringbinder8,26,neg2,5,1,23,5,442,2,1,1.37
3195,nt,binoculars14,20,neg2,5,1,23,5,443,2,0,0.804
2398,t,cheesegrater14,39,pos,5,1,23,5,444,2,,0.0
2102,t,toothpaste14,46,neu,5,1,23,5,445,2,2,0.77
9301,nt,vase15,24,neg2,5,1,23,5,446,2,1,0.937
2390,t,button5,53,neu,5,1,23,5,447,2,2,0.721
1920,t,decorativescreen10,34,pos,5,1,23,5,448,2,0,1.104
2530,t,seashell9,40,pos,5,1,23,5,449,2,1,0.837
9321,nt,microwave1,25,neg2,5,1,23,5,450,2,1,0.785
8120,t,cheese8,44,pos,5,1,23,5,451,2,1,0.787
9599,nt,hairbrush9,27,neg2,5,1,23,5,452,2,2,0.67
9921,nt,suitcase9,29,neg2,5,1,23,5,453,2,0,0.604
4626,t,rollerskates16,41,pos,5,1,23,5,454,2,2,0.554
9910,nt,key3,28,neg2,5,1,23,5,455,2,1,0.654
1659,t,tennisracquet7,32,pos,5,1,23,5,456,2,2,1.104
2273,t,scissors5,48,neu,5,1,23,5,457,2,0,1.02
3500,nt,dumbbell0,21,neg2,5,1,23,5,458,2,1,0.837
2382,t,hourglass16,51,neu,5,1,23,5,459,2,2,0.537
2272,t,garbagetrash14,47,neu,5,1,23,5,460,2,2,0.537
2205,nt,microscope1,15,neg2,5,1,23,5,461,2,,0.0
6821,nt,abacus9,22,neg2,5,1,23,5,462,2,2,1.22
