subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
8,0,21,encoding,0,39,filler,pos,microscope1,2398.0
8,0,21,encoding,1,38,filler,pos,decorativescreen10,2373.0
8,0,21,encoding,2,55,filler,neu,frisbee0,2487.0
8,0,21,encoding,3,56,filler,neu,balloon10,2749.0
8,0,21,encoding,4,49,filler,neu,stapler5,2308.0
8,0,21,encoding,5,2,b,neg1,camera7,3216.0
8,0,21,encoding,6,14,b,neg1,bonzai14,9909.0
8,0,21,encoding,7,27,nt,neg2,gift15,9599.0
8,0,21,encoding,8,6,b,neg1,vase15,6838.0
8,0,21,encoding,9,35,t,pos,toothpaste14,2091.0
8,0,21,encoding,10,30,t,pos,tape8,1340.0
8,0,21,encoding,11,22,nt,neg2,doorknob4,6821.0
8,0,21,encoding,12,4,b,neg1,glove6,6212.0
8,0,21,encoding,13,5,b,neg1,coin15,6520.0
8,0,21,encoding,14,34,t,pos,scale13,1920.0
8,0,21,encoding,15,42,t,pos,bowtie11,7230.0
8,0,21,encoding,16,1,b,neg1,windchime16,2750.0
8,0,21,encoding,17,24,nt,neg2,lei9,9301.0
8,0,21,encoding,18,19,nt,neg2,ringbinder8,2590.0
8,0,21,encoding,19,23,nt,neg2,powerstrip12,9163.0
8,0,21,encoding,20,26,nt,neg2,cookie1,9425.0
8,0,21,encoding,21,25,nt,neg2,tent4,9321.0
8,0,21,encoding,22,46,t,neu,hanger9,2102.0
8,0,21,encoding,23,44,t,pos,compass1,8120.0
8,0,21,encoding,24,16,nt,neg2,fan2,2345.1
8,0,21,encoding,25,36,t,pos,bearteddy16,2154.0
8,0,21,encoding,26,20,nt,neg2,microwave1,3195.0
8,0,21,encoding,27,47,t,neu,umbrella2,2272.0
8,0,21,encoding,28,37,t,pos,suitcase9,2340.0
8,0,21,encoding,29,13,b,neg1,rollerskates16,9908.0
8,0,21,encoding,30,50,t,neu,broom11,2309.0
8,0,21,encoding,31,9,b,neg1,scissors5,9290.0
8,0,21,encoding,32,21,nt,neg2,button5,3500.0
8,0,21,encoding,33,17,nt,neg2,tennisracquet7,2456.0
8,0,21,encoding,34,29,nt,neg2,pokercard14,9921.0
8,0,21,encoding,35,48,t,neu,seashell9,2273.0
8,0,21,encoding,36,12,b,neg1,frame10,9611.0
8,0,21,encoding,37,43,t,pos,key3,7325.0
8,0,21,encoding,38,0,b,neg1,lock14,2683.0
8,0,21,encoding,39,41,t,pos,cookingpan3,4626.0
8,0,21,encoding,40,18,nt,neg2,abacus9,2490.0
8,0,21,encoding,41,7,b,neg1,cookpot16,9075.0
8,0,21,encoding,42,54,t,neu,garbagetrash14,2396.0
8,0,21,encoding,43,15,nt,neg2,backpack6,2205.0
8,0,21,encoding,44,11,b,neg1,hourglass16,9428.0
8,0,21,encoding,45,8,b,neg1,chessboard14,9187.0
8,0,21,encoding,46,52,t,neu,cheese8,2383.0
8,0,21,encoding,47,3,b,neg1,butterfly8,3300.0
8,0,21,encoding,48,59,t,neu,cheesegrater14,7057.0
8,0,21,encoding,49,58,t,neu,cushion2,2980.0
8,0,21,encoding,50,28,nt,neg2,hairbrush9,9910.0
8,0,21,encoding,51,51,t,neu,handbag3,2382.0
8,0,21,encoding,52,57,t,neu,calculator3,2870.0
8,0,21,encoding,53,33,t,pos,dumbbell0,1710.0
8,0,21,encoding,54,10,b,neg1,dresser12,9415.0
8,0,21,encoding,55,53,filler,neu,turtle3,2390.0
8,0,21,encoding,56,32,filler,pos,nunchaku16,1659.0
8,0,21,encoding,57,31,filler,pos,exercise_equipment5,1601.0
8,0,21,encoding,58,40,filler,pos,binoculars14,2530.0
8,0,21,encoding,59,45,filler,neu,clock1,1303.0
