itemID,cond,value,subjID,gender,age,CB
0,r,3,45,1,24,2
1,n,3,45,1,24,2
2,r,2,45,1,24,2
3,n,3,45,1,24,2
4,r,2,45,1,24,2
5,r,2,45,1,24,2
6,n,3,45,1,24,2
7,n,3,45,1,24,2
8,r,3,45,1,24,2
9,n,3,45,1,24,2
10,n,3,45,1,24,2
11,r,2,45,1,24,2
12,r,2,45,1,24,2
13,n,3,45,1,24,2
14,r,2,45,1,24,2
15,n,3,45,1,24,2
16,n,3,45,1,24,2
17,r,2,45,1,24,2
18,n,3,45,1,24,2
19,r,3,45,1,24,2
