IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
1920,filler,dresser12,34,pos,2,0,21,2,0
1710,filler,microwave1,33,pos,2,0,21,2,1
2390,filler,cookie1,53,neu,2,0,21,2,2
2870,filler,ringbinder8,57,neu,2,0,21,2,3
2383,filler,camera7,52,neu,2,0,21,2,4
3500,nt,vase15,21,neg2,2,0,21,2,5
9428,b,garbagetrash14,11,neg1,2,0,21,2,6
2272,t,tape8,47,neu,2,0,21,2,7
9908,b,fan2,13,neg1,2,0,21,2,8
9910,nt,balloon10,28,neg2,2,0,21,2,9
2382,t,windchime16,51,neu,2,0,21,2,10
3195,nt,compass1,20,neg2,2,0,21,2,11
2205,nt,calculator3,15,neg2,2,0,21,2,12
9599,nt,coin15,27,neg2,2,0,21,2,13
9909,b,button5,14,neg1,2,0,21,2,14
7230,t,key3,42,pos,2,0,21,2,15
2273,t,gift15,48,neu,2,0,21,2,16
6821,nt,nunchaku16,22,neg2,2,0,21,2,17
2530,t,bearteddy16,40,pos,2,0,21,2,18
9163,nt,tennisracquet7,23,neg2,2,0,21,2,19
3216,b,scale13,2,neg1,2,0,21,2,20
9611,b,powerstrip12,12,neg1,2,0,21,2,21
3300,b,toothpaste14,3,neg1,2,0,21,2,22
2309,t,broom11,50,neu,2,0,21,2,23
7325,t,cookpot16,43,pos,2,0,21,2,24
6212,b,doorknob4,4,neg1,2,0,21,2,25
6520,b,rollerskates16,5,neg1,2,0,21,2,26
9425,nt,tent4,26,neg2,2,0,21,2,27
2590,nt,stapler5,19,neg2,2,0,21,2,28
2345.1,nt,cheesegrater14,16,neg2,2,0,21,2,29
2490,nt,frisbee0,18,neg2,2,0,21,2,30
6838,b,hanger9,6,neg1,2,0,21,2,31
1659,t,bowtie11,32,pos,2,0,21,2,32
2154,t,suitcase9,36,pos,2,0,21,2,33
9290,b,glove6,9,neg1,2,0,21,2,34
8120,t,exercise_equipment5,44,pos,2,0,21,2,35
7057,t,microscope1,59,neu,2,0,21,2,36
9415,b,backpack6,10,neg1,2,0,21,2,37
2750,b,abacus9,1,neg1,2,0,21,2,38
2308,t,handbag3,49,neu,2,0,21,2,39
9921,nt,dumbbell0,29,neg2,2,0,21,2,40
2456,nt,turtle3,17,neg2,2,0,21,2,41
1601,t,umbrella2,31,pos,2,0,21,2,42
2749,t,butterfly8,56,neu,2,0,21,2,43
2396,t,pokercard14,54,neu,2,0,21,2,44
9321,nt,chessboard14,25,neg2,2,0,21,2,45
2102,t,cushion2,46,neu,2,0,21,2,46
1303,t,scissors5,45,neu,2,0,21,2,47
2340,t,hairbrush9,37,pos,2,0,21,2,48
1340,t,cookingpan3,30,pos,2,0,21,2,49
9301,nt,cheese8,24,neg2,2,0,21,2,50
2091,t,bonzai14,35,pos,2,0,21,2,51
9075,b,frame10,7,neg1,2,0,21,2,52
2683,b,hourglass16,0,neg1,2,0,21,2,53
9187,b,seashell9,8,neg1,2,0,21,2,54
2487,filler,decorativescreen10,55,neu,2,0,21,2,55
4626,filler,lock14,41,pos,2,0,21,2,56
2980,filler,clock1,58,neu,2,0,21,2,57
2398,filler,lei9,39,pos,2,0,21,2,58
2373,filler,binoculars14,38,pos,2,0,21,2,59
