IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2273,filler,scale13,48,neu,15,1,22,1,348,0,,0.0
7230,filler,glove6,42,pos,15,1,22,1,349,0,0,0.687
2980,filler,tennisracquet7,58,neu,15,1,22,1,350,0,2,1.287
8120,filler,gift15,44,pos,15,1,22,1,351,0,2,0.854
2373,filler,key3,38,pos,15,1,22,1,352,0,2,0.37
4626,filler,calculator3,41,pos,15,1,22,1,353,0,2,0.571
2383,filler,fan2,52,neu,15,1,22,1,354,0,2,0.453
2308,filler,cushion2,49,neu,15,1,22,1,355,0,2,0.604
2870,filler,cheese8,57,neu,15,1,22,1,356,0,0,0.687
2398,filler,binoculars14,39,pos,15,1,22,1,357,0,0,0.987
2382,t,broom11,51,neu,15,1,22,1,393,1,,0.0
2091,t,scissors5,35,pos,15,1,22,1,394,1,2,0.47
9187,nt,turtle3,8,neg1,15,1,22,1,395,1,0,0.304
6212,nt,chessboard14,4,neg1,15,1,22,1,396,1,1,0.42
1920,t,microscope1,34,pos,15,1,22,1,397,1,2,0.47
9075,nt,vase15,7,neg1,15,1,22,1,398,1,1,0.337
7057,t,butterfly8,59,neu,15,1,22,1,399,1,1,0.403
6838,nt,hourglass16,6,neg1,15,1,22,1,400,1,0,0.271
2749,t,bonzai14,56,neu,15,1,22,1,401,1,2,0.77
9611,nt,lock14,12,neg1,15,1,22,1,402,1,0,0.72
2530,t,clock1,40,pos,15,1,22,1,403,1,2,0.952
2102,t,compass1,46,neu,15,1,22,1,404,1,2,0.387
2683,nt,microwave1,0,neg1,15,1,22,1,405,1,2,0.587
2272,t,frisbee0,47,neu,15,1,22,1,406,1,2,0.421
9908,nt,bearteddy16,13,neg1,15,1,22,1,407,1,0,0.27
2487,t,toothpaste14,55,neu,15,1,22,1,408,1,0,0.304
7325,t,doorknob4,43,pos,15,1,22,1,409,1,2,0.771
9909,nt,umbrella2,14,neg1,15,1,22,1,410,1,1,0.37
9428,nt,suitcase9,11,neg1,15,1,22,1,411,1,0,0.487
2309,t,camera7,50,neu,15,1,22,1,412,1,0,0.37
1340,t,tent4,30,pos,15,1,22,1,413,1,2,0.337
2340,t,cookingpan3,37,pos,15,1,22,1,414,1,2,0.32
9415,nt,lei9,10,neg1,15,1,22,1,415,1,2,0.304
6520,nt,cookpot16,5,neg1,15,1,22,1,416,1,0,0.387
2154,t,cheesegrater14,36,pos,15,1,22,1,417,1,2,0.304
3216,nt,decorativescreen10,2,neg1,15,1,22,1,418,1,0,0.57
2396,t,abacus9,54,neu,15,1,22,1,419,1,2,0.62
2390,t,frame10,53,neu,15,1,22,1,420,1,2,0.32
1601,t,powerstrip12,31,pos,15,1,22,1,421,1,0,0.42
3300,nt,dresser12,3,neg1,15,1,22,1,422,1,2,0.67
1303,t,ringbinder8,45,neu,15,1,22,1,423,1,2,0.321
1659,t,backpack6,32,pos,15,1,22,1,424,1,0,0.504
9290,nt,garbagetrash14,9,neg1,15,1,22,1,425,1,2,0.954
1710,t,handbag3,33,pos,15,1,22,1,426,1,2,0.287
2750,nt,coin15,1,neg1,15,1,22,1,427,1,1,0.37
9415,nt,lei9,10,neg1,15,1,22,1,428,2,2,0.304
2487,t,toothpaste14,55,neu,15,1,22,1,429,2,0,0.336
2390,t,frame10,53,neu,15,1,22,1,430,2,1,0.687
7057,t,butterfly8,59,neu,15,1,22,1,431,2,2,0.404
9908,nt,bearteddy16,13,neg1,15,1,22,1,432,2,1,0.887
2749,t,bonzai14,56,neu,15,1,22,1,433,2,2,0.587
9611,nt,lock14,12,neg1,15,1,22,1,434,2,1,0.521
