IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
7325,filler,cookpot16,43,pos,21,1,20,1,903,5,8,1
1303,filler,hourglass16,45,neu,21,1,20,1,904,6,7,1
1659,filler,fan2,32,pos,21,1,20,1,905,5,7,1
2340,filler,cookie1,37,pos,21,1,20,1,906,5,6,1
2487,filler,scissors5,55,neu,21,1,20,1,907,5,6,1
9921,b,hairbrush9,29,neg2,21,1,20,1,908,5,5,0
2980,t,clock1,58,neu,21,1,20,1,909,5,5,1
9290,nt,stapler5,9,neg1,21,1,20,1,910,5,5,1
2396,t,toothpaste14,54,neu,21,1,20,1,911,5,7,1
9415,nt,cushion2,10,neg1,21,1,20,1,912,4,5,1
2749,t,binoculars14,56,neu,21,1,20,1,913,5,5,1
6821,b,cheesegrater14,22,neg2,21,1,20,1,914,3,7,1
9908,nt,glove6,13,neg1,21,1,20,1,915,3,7,1
8120,t,lei9,44,pos,21,1,20,1,916,6,6,1
1710,t,coin15,33,pos,21,1,20,1,917,5,5,1
1601,t,backpack6,31,pos,21,1,20,1,918,6,7,1
2373,t,key3,38,pos,21,1,20,1,919,5,5,1
6520,nt,cookingpan3,5,neg1,21,1,20,1,920,3,8,0
2750,nt,suitcase9,1,neg1,21,1,20,1,921,4,5,1
9321,b,nunchaku16,25,neg2,21,1,20,1,922,4,6,1
9301,b,windchime16,24,neg2,21,1,20,1,923,1,9,1
9909,nt,chessboard14,14,neg1,21,1,20,1,924,5,5,1
2456,b,bearteddy16,17,neg2,21,1,20,1,925,8,8,1
9425,b,ringbinder8,26,neg2,21,1,20,1,926,3,7,1
2398,t,scale13,39,pos,21,1,20,1,927,5,6,1
7057,t,button5,59,neu,21,1,20,1,928,5,5,1
2308,t,butterfly8,49,neu,21,1,20,1,929,5,6,1
2590,b,dumbbell0,19,neg2,21,1,20,1,930,5,5,1
2683,nt,doorknob4,0,neg1,21,1,20,1,931,3,7,1
2309,t,calculator3,50,neu,21,1,20,1,932,6,6,1
3300,nt,decorativescreen10,3,neg1,21,1,20,1,933,4,5,1
6212,nt,balloon10,4,neg1,21,1,20,1,934,3,7,1
9611,nt,exercise_equipment5,12,neg1,21,1,20,1,935,3,7,1
6838,nt,gift15,6,neg1,21,1,20,1,936,2,9,1
2154,t,bowtie11,36,pos,21,1,20,1,937,6,7,1
2490,b,camera7,18,neg2,21,1,20,1,938,6,6,1
1340,t,tent4,30,pos,21,1,20,1,939,5,5,1
9187,nt,frame10,8,neg1,21,1,20,1,940,6,6,1
9075,nt,broom11,7,neg1,21,1,20,1,941,3,7,1
2272,t,powerstrip12,47,neu,21,1,20,1,942,5,6,1
2390,t,hanger9,53,neu,21,1,20,1,943,5,5,0
3500,b,abacus9,21,neg2,21,1,20,1,944,4,6,1
9910,b,lock14,28,neg2,21,1,20,1,945,5,6,1
3195,b,tennisracquet7,20,neg2,21,1,20,1,946,4,5,1
2383,t,handbag3,52,neu,21,1,20,1,947,5,6,1
9599,b,vase15,27,neg2,21,1,20,1,948,5,5,1
7230,t,pokercard14,42,pos,21,1,20,1,949,8,8,1
2091,t,tape8,35,pos,21,1,20,1,950,8,8,1
2345.1,b,umbrella2,16,neg2,21,1,20,1,951,4,6,1
2102,t,microwave1,46,neu,21,1,20,1,952,5,3,1
2530,t,bonzai14,40,pos,21,1,20,1,953,7,7,1
3216,nt,compass1,2,neg1,21,1,20,1,954,5,5,1
2205,b,garbagetrash14,15,neg2,21,1,20,1,955,4,5,1
9428,nt,dresser12,11,neg1,21,1,20,1,956,4,6,1
9163,b,frisbee0,23,neg2,21,1,20,1,957,3,7,1
2273,filler,rollerskates16,48,neu,21,1,20,1,958,5,4,1
2870,filler,turtle3,57,neu,21,1,20,1,959,5,5,1
2382,filler,seashell9,51,neu,21,1,20,1,960,5,5,1
4626,filler,cheese8,41,pos,21,1,20,1,961,5,5,1
1920,filler,microscope1,34,pos,21,1,20,1,962,6,6,1
