IAPS,valence,cond,cue,sub,time,order
8210,pos,sub,compass1,8210,0,318
1731,pos,pre_new,vase15,1731,0,319
1605,pos,sub,stapler5,1605,0,320
2156,pos,pre_new,microscope1,2156,0,321
7580,pos,sub,turtle3,7580,0,322
2339,pos,sub,exercise_equipment5,2339,0,323
2158,pos,sub,balloon10,2158,0,324
2346,pos,sub,bonzai14,2346,0,325
1811,pos,sub,lei9,1811,0,326
8330,pos,pre_new,abacus9,8330,0,327
2594,pos,pre_new,scissors5,2594,0,328
2035,pos,sub,tape8,2035,0,329
5833,pos,pre_new,dumbbell0,5833,0,330
7440,pos,pre_new,tent4,7440,0,331
2299,pos,pre_new,hourglass16,2299,0,332
4700,pos,sub,backpack6,4700,0,333
2388,pos,sub,pokercard14,2388,0,334
8499,pos,sub,dresser12,8499,0,335
1463,pos,sub,bowtie11,1463,0,336
8118,pos,sub,cheesegrater14,8118,0,337
2224,pos,sub,garbagetrash14,2224,0,338
2208,pos,pre_new,cheese8,2208,0,339
1750,pos,sub,nunchaku16,1750,0,340
2389,pos,sub,ringbinder8,2389,0,341
2331,pos,sub,scale13,2331,0,342
2598,pos,pre_new,hanger9,2598,0,343
5910,pos,pre_new,tennisracquet7,5910,0,344
8497,pos,sub,cookpot16,8497,0,345
1441,pos,sub,chessboard14,1441,0,346
2370,pos,sub,binoculars14,2370,0,347
8030,pos,sub,cookie1,8030,0,348
5621,pos,sub,key3,5621,0,349
4612,pos,sub,rollerskates16,4612,0,350
8205,pos,sub,toothpaste14,8205,0,351
5726,pos,sub,decorativescreen10,5726,0,352
2302,pos,sub,seashell9,2302,0,353
4599,pos,sub,camera7,4599,0,354
2655,pos,sub,button5,2655,0,355
2791,pos,sub,broom11,2791,0,356
5199,pos,sub,microwave1,5199,0,357
4628,pos,sub,glove6,4628,0,358
8470,pos,sub,gift15,8470,0,359
2560,pos,sub,coin15,2560,0,360
2391,pos,sub,bearteddy16,2391,0,361
5780,pos,sub,powerstrip12,5780,0,362
5199,pos,sub,microwave1,5199,1,373
2346,pos,sub,bonzai14,2346,1,374
1811,pos,sub,lei9,1811,1,375
7580,pos,sub,turtle3,7580,1,376
8497,pos,sub,cookpot16,8497,1,377
1750,pos,sub,nunchaku16,1750,1,378
2388,pos,sub,pokercard14,2388,1,379
2389,pos,sub,ringbinder8,2389,1,380
5621,pos,sub,key3,5621,1,381
4700,pos,sub,backpack6,4700,1,382
2391,pos,sub,bearteddy16,2391,1,383
2158,pos,sub,balloon10,2158,1,384
2302,pos,sub,seashell9,2302,1,385
8470,pos,sub,gift15,8470,1,386
4628,pos,sub,glove6,4628,1,387
5726,pos,sub,decorativescreen10,5726,1,388
2791,pos,sub,broom11,2791,1,389
1441,pos,sub,chessboard14,1441,1,390
2035,pos,sub,tape8,2035,1,391
4612,pos,sub,rollerskates16,4612,1,392
2655,pos,sub,button5,2655,1,393
8210,pos,sub,compass1,8210,1,394
1463,pos,sub,bowtie11,1463,1,395
2339,pos,sub,exercise_equipment5,2339,1,396
8030,pos,sub,cookie1,8030,1,397
2224,pos,sub,garbagetrash14,2224,1,398
4599,pos,sub,camera7,4599,1,399
8205,pos,sub,toothpaste14,8205,1,400
2560,pos,sub,coin15,2560,1,401
8118,pos,sub,cheesegrater14,8118,1,402
2331,pos,sub,scale13,2331,1,403
2370,pos,sub,binoculars14,2370,1,404
1605,pos,sub,stapler5,1605,1,405
5780,pos,sub,powerstrip12,5780,1,406
8499,pos,sub,dresser12,8499,1,407
