IAPS,valence,cond,cue,sub,time,order
8600,pos,sub,bonzai14,8600,0,319
2331,pos,sub,camera7,2331,0,320
7580,pos,sub,lock14,7580,0,321
2346,pos,sub,dumbbell0,2346,0,322
2037,pos,sub,tennisracquet7,2037,0,323
2035,pos,sub,broom11,2035,0,324
5199,pos,sub,toothpaste14,5199,0,325
4628,pos,pre_new,frame10,4628,0,326
1441,pos,pre_new,dresser12,1441,0,327
2391,pos,sub,bowtie11,2391,0,328
2302,pos,pre_new,binoculars14,2302,0,329
2314,pos,sub,scale13,2314,0,330
2216,pos,sub,stapler5,2216,0,331
2208,pos,sub,nunchaku16,2208,0,332
5833,pos,sub,glove6,5833,0,333
2389,pos,sub,decorativescreen10,2389,0,334
5470,pos,sub,hanger9,5470,0,335
5621,pos,pre_new,umbrella2,5621,0,336
1650,pos,pre_new,tape8,1650,0,337
4616,pos,sub,butterfly8,4616,0,338
8205,pos,sub,turtle3,8205,0,339
4599,pos,pre_new,balloon10,4599,0,340
2388,pos,pre_new,vase15,2388,0,341
8210,pos,sub,microscope1,8210,0,342
8161,pos,sub,doorknob4,8161,0,343
2156,pos,sub,exercise_equipment5,2156,0,344
2560,pos,sub,button5,2560,0,345
4612,pos,sub,coin15,4612,0,346
7279,pos,sub,scissors5,7279,0,347
8492,pos,sub,tent4,8492,0,348
2341,pos,pre_new,cookingpan3,2341,0,349
8370,pos,sub,chessboard14,8370,0,350
4700,pos,sub,pokercard14,4700,0,351
8031,pos,pre_new,bearteddy16,8031,0,352
4614,pos,sub,hourglass16,4614,0,353
8496,pos,sub,frisbee0,8496,0,354
2224,pos,sub,hairbrush9,2224,0,355
8162,pos,sub,suitcase9,8162,0,356
2158,pos,sub,cookie1,2158,0,357
2370,pos,sub,lei9,2370,0,358
7405,pos,sub,seashell9,7405,0,359
7280,pos,sub,backpack6,7280,0,360
5726,pos,sub,abacus9,5726,0,361
8030,pos,pre_new,microwave1,8030,0,362
1731,pos,sub,rollerskates16,1731,0,363
7405,pos,sub,seashell9,7405,1,374
2346,pos,sub,dumbbell0,2346,1,375
2314,pos,sub,scale13,2314,1,376
2331,pos,sub,camera7,2331,1,377
8161,pos,sub,doorknob4,8161,1,378
5726,pos,sub,abacus9,5726,1,379
2224,pos,sub,hairbrush9,2224,1,380
2370,pos,sub,lei9,2370,1,381
8162,pos,sub,suitcase9,8162,1,382
7280,pos,sub,backpack6,7280,1,383
5199,pos,sub,toothpaste14,5199,1,384
8600,pos,sub,bonzai14,8600,1,385
2037,pos,sub,tennisracquet7,2037,1,386
2035,pos,sub,broom11,2035,1,387
4700,pos,sub,pokercard14,4700,1,388
7580,pos,sub,lock14,7580,1,389
4616,pos,sub,butterfly8,4616,1,390
2560,pos,sub,button5,2560,1,391
5833,pos,sub,glove6,5833,1,392
8210,pos,sub,microscope1,8210,1,393
2158,pos,sub,cookie1,2158,1,394
2208,pos,sub,nunchaku16,2208,1,395
2389,pos,sub,decorativescreen10,2389,1,396
8205,pos,sub,turtle3,8205,1,397
4612,pos,sub,coin15,4612,1,398
8496,pos,sub,frisbee0,8496,1,399
8370,pos,sub,chessboard14,8370,1,400
7279,pos,sub,scissors5,7279,1,401
5470,pos,sub,hanger9,5470,1,402
1731,pos,sub,rollerskates16,1731,1,403
8492,pos,sub,tent4,8492,1,404
2156,pos,sub,exercise_equipment5,2156,1,405
4614,pos,sub,hourglass16,4614,1,406
2216,pos,sub,stapler5,2216,1,407
2391,pos,sub,bowtie11,2391,1,408
