IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
9163,nt,frisbee0,23,neg2,37,1,23,2,752,1,0.8244286749995808
8065,post_new,NA,178,neu,37,1,23,2,753,1,1.0295684539996728
2154,filler,cookingpan3,36,pos,37,1,23,2,754,1,0.6020380910003951
8118,sub,hourglass16,19,pos,37,1,23,2,755,0,0.8304957159998594
8330,sub,calculator3,34,pos,37,1,23,2,756,1,1.0128139759999613
2700,post_new,NA,100,neg,37,1,23,2,757,0,1.1363988940001946
9184,post_new,NA,126,neg,37,1,23,2,758,1,0.8143446129997756
1111,post_new,NA,90,neg,37,1,23,2,759,1,0.6697283490002519
2102,t,butterfly8,46,neu,37,1,23,2,760,1,0.6510638030003975
2370,sub,backpack6,21,pos,37,1,23,2,761,1,1.0012990759996683
2302,sub,frisbee0,23,pos,37,1,23,2,762,1,1.0055605089992241
2216,sub,compass1,39,pos,37,1,23,2,763,0,0.7517200360007337
2683,b,button5,0,neg1,37,1,23,2,764,1,0.7263007740002649
9428,b,microwave1,11,neg1,37,1,23,2,765,1,0.7572598639999342
2032,post_new,NA,152,neu,37,1,23,2,766,1,0.7515275020004992
6520,b,cookpot16,5,neg1,37,1,23,2,767,1,0.6719135940002161
5731,post_new,NA,172,neu,37,1,23,2,768,1,0.8503525309997713
7230,filler,seashell9,42,pos,37,1,23,2,769,1,0.6992334599999595
9424,post_new,NA,137,neg,37,1,23,2,770,1,0.7881123899996965
4616,sub,key3,27,pos,37,1,23,2,771,1,1.1883910119995562
7359,post_new,NA,119,neg,37,1,23,2,772,1,0.8913879960000486
2224,post_new,NA,63,pos,37,1,23,2,773,1,0.8500217829996473
8600,sub,powerstrip12,31,pos,37,1,23,2,774,0,0.9501630849999856
5780,sub,bearteddy16,52,pos,37,1,23,2,775,1,0.7985369400003037
2091,t,lei9,35,pos,37,1,23,2,776,1,0.6501711650007564
6212,b,abacus9,4,neg1,37,1,23,2,777,1,0.6983643909998136
7620,post_new,NA,177,neu,37,1,23,2,778,1,0.8026850090000153
8497,post_new,NA,80,pos,37,1,23,2,779,1,1.1172460539992244
9301,nt,stapler5,24,neg2,37,1,23,2,780,1,0.5800266200003534
2039,post_new,NA,93,neg,37,1,23,2,781,1,0.827189184999952
2273,t,doorknob4,48,neu,37,1,23,2,782,1,0.6742513300005157
9419,post_new,NA,134,neg,37,1,23,2,783,1,1.0234939359997952
2487,filler,tennisracquet7,55,neu,37,1,23,2,784,1,0.5643070920004902
2340,t,ringbinder8,37,pos,37,1,23,2,785,1,0.7690497889998369
2158,sub,chessboard14,25,pos,37,1,23,2,786,1,0.7505198300004849
2314,sub,windchime16,15,pos,37,1,23,2,787,1,0.6655325789997732
2791,sub,dumbbell0,29,pos,37,1,23,2,788,1,0.6366888960001233
2383,t,bearteddy16,52,neu,37,1,23,2,789,1,0.6492718710005647
9600,post_new,NA,142,neg,37,1,23,2,790,1,0.7034744759994283
8030,post_new,NA,62,pos,37,1,23,2,791,1,0.853689298000063
2870,t,cheese8,57,neu,37,1,23,2,792,1,0.7692276259995197
9900,post_new,NA,145,neg,37,1,23,2,793,1,1.3194696259997727
7279,sub,handbag3,20,pos,37,1,23,2,794,1,0.9370121310003015
4614,sub,cheese8,57,pos,37,1,23,2,795,1,0.7519398700005695
6315,post_new,NA,114,neg,37,1,23,2,796,1,1.8691470980002123
7506,post_new,NA,176,neu,37,1,23,2,797,1,0.9034149760000219
2272,t,gift15,47,neu,37,1,23,2,798,1,0.6188563300001988
9423,post_new,NA,136,neg,37,1,23,2,799,1,0.9316834290002589
2521,post_new,NA,164,neu,37,1,23,2,800,1,0.7568164779995641
3216,b,cheesegrater14,2,neg1,37,1,23,2,801,0,0.7911723379993418
2590,nt,hourglass16,19,neg2,37,1,23,2,802,1,0.6988447300000189
2373,filler,suitcase9,38,pos,37,1,23,2,803,1,0.6636723319998055
1750,sub,lock14,18,pos,37,1,23,2,804,0,0.6626953559998583
8161,sub,tape8,44,pos,37,1,23,2,805,1,0.8265325539996411
9290,b,coin15,9,neg1,37,1,23,2,806,1,0.7996126219995858
7440,post_new,NA,76,pos,37,1,23,2,807,1,0.8127127039997504
7325,t,umbrella2,43,pos,37,1,23,2,808,1,0.662387254999885
4700,sub,lei9,35,pos,37,1,23,2,809,1,0.9702489259998401
2339,sub,tent4,22,pos,37,1,23,2,810,1,0.6886784099997385
2580,post_new,NA,166,neu,37,1,23,2,811,1,0.9224252750000232
6821,nt,tent4,22,neg2,37,1,23,2,812,1,0.7498794780003664
2035,sub,gift15,47,pos,37,1,23,2,813,1,0.8501175810006316
8492,sub,ringbinder8,37,pos,37,1,23,2,814,1,0.9224385509996864
2750,b,toothpaste14,1,neg1,37,1,23,2,815,1,0.7015587290006806
4599,sub,decorativescreen10,54,pos,37,1,23,2,816,1,0.8543112120005389
1419,sub,umbrella2,43,pos,37,1,23,2,817,0,0.7492646999999124
1303,t,microscope1,45,neu,37,1,23,2,818,1,0.603258760999779
9295,post_new,NA,127,neg,37,1,23,2,819,0,1.1757990480000444
9611,b,scissors5,12,neg1,37,1,23,2,820,1,0.6799957039993387
9160,post_new,NA,124,neg,37,1,23,2,821,0,1.5852269779998096
2530,t,exercise_equipment5,40,pos,37,1,23,2,822,1,1.0109201010000106
2655,post_new,NA,64,pos,37,1,23,2,823,1,1.0022012700001142
9621,post_new,NA,143,neg,37,1,23,2,824,1,0.8103264589999526
4626,t,vase15,41,pos,37,1,23,2,825,1,0.6203235680004582
2390,t,hanger9,53,neu,37,1,23,2,826,1,0.95720842099945
2382,filler,nunchaku16,51,neu,37,1,23,2,827,1,0.8371412650003549
2037,post_new,NA,65,pos,37,1,23,2,828,1,0.8627261710007588
2396,t,decorativescreen10,54,neu,37,1,23,2,829,1,0.9633093009997538
2594,sub,pokercard14,58,pos,37,1,23,2,830,1,0.766952222999862
9910,nt,scale13,28,neg2,37,1,23,2,831,1,0.7200799429992912
8205,post_new,NA,71,pos,37,1,23,2,832,1,0.6767733750002662
8031,sub,broom11,26,pos,37,1,23,2,833,1,1.049396348999835
2490,nt,lock14,18,neg2,37,1,23,2,834,1,0.7268717609995292
9075,b,cookie1,7,neg1,37,1,23,2,835,1,0.7534901139997601
3195,nt,handbag3,20,neg2,37,1,23,2,836,1,0.691029855999659
9425,nt,broom11,26,neg2,37,1,23,2,837,1,0.7559310189999451
5726,post_new,NA,79,pos,37,1,23,2,838,1,0.6868417010000485
1659,filler,turtle3,32,pos,37,1,23,2,839,1,0.8012845390003349
3300,b,fan2,3,neg1,37,1,23,2,840,1,0.8280293469997559
9908,b,garbagetrash14,13,neg1,37,1,23,2,841,1,0.654361417000473
9435,post_new,NA,140,neg,37,1,23,2,842,1,1.2686034250000375
6838,b,bonzai14,6,neg1,37,1,23,2,843,1,0.8121622469998329
5199,sub,scale13,28,pos,37,1,23,2,844,1,1.1600445760004732
2345.1,nt,camera7,16,neg2,37,1,23,2,845,1,0.6659551150005427
2278,post_new,NA,98,neg,37,1,23,2,846,1,1.0984842999996545
1645,post_new,NA,150,neu,37,1,23,2,847,1,0.8009109759996136
2456,nt,glove6,17,neg2,37,1,23,2,848,1,0.7177440730001763
8370,post_new,NA,69,pos,37,1,23,2,849,1,0.8119494749998921
9427,post_new,NA,138,neg,37,1,23,2,850,1,1.2372477190001518
2980,t,pokercard14,58,neu,37,1,23,2,851,1,0.7115530669998407
1920,t,calculator3,34,pos,37,1,23,2,852,1,0.6117657049999252
6312,post_new,NA,112,neg,37,1,23,2,853,1,0.7269618099999207
9187,b,bowtie11,8,neg1,37,1,23,2,854,1,0.7387710679995507
9332,post_new,NA,131,neg,37,1,23,2,855,1,0.9298512739997022
9050,post_new,NA,123,neg,37,1,23,2,856,1,1.1765576269999656
1811,sub,exercise_equipment5,40,pos,37,1,23,2,857,1,0.8009450330000618
9415,b,rollerskates16,10,neg1,37,1,23,2,858,1,0.6991589610006486
5621,sub,camera7,16,pos,37,1,23,2,859,1,0.8491545599999881
2331,sub,doorknob4,48,pos,37,1,23,2,860,1,1.3536079759996937
8499,post_new,NA,78,pos,37,1,23,2,861,1,1.671030501000132
8120,t,tape8,44,pos,37,1,23,2,862,1,0.5280265789997429
7057,filler,clock1,59,neu,37,1,23,2,863,1,0.6010637890003636
2560,post_new,NA,60,pos,37,1,23,2,864,1,1.3603184510002393
9599,nt,key3,27,neg2,37,1,23,2,865,1,0.6569203119997837
2749,t,frame10,56,neu,37,1,23,2,866,1,0.6619744050003646
6830,post_new,NA,117,neg,37,1,23,2,867,1,0.9497526559998732
1650,sub,frame10,56,pos,37,1,23,2,868,0,0.7610749440000291
2691,post_new,NA,99,neg,37,1,23,2,869,1,0.7362811930006501
2400,post_new,NA,159,neu,37,1,23,2,870,1,1.0733971039999233
2579,post_new,NA,165,neu,37,1,23,2,871,1,0.769826254999316
4612,sub,stapler5,24,pos,37,1,23,2,872,1,0.7289296099997955
6550,post_new,NA,115,neg,37,1,23,2,873,1,1.003142612999909
2595,post_new,NA,168,neu,37,1,23,2,874,1,1.4990011139998387
9903,post_new,NA,147,neg,37,1,23,2,875,1,1.376664391000304
9321,nt,chessboard14,25,neg2,37,1,23,2,876,1,0.7057707799995114
1340,filler,hairbrush9,30,pos,37,1,23,2,877,1,0.9614012570000341
9326,post_new,NA,130,neg,37,1,23,2,878,1,0.8873459290007304
7495,post_new,NA,175,neu,37,1,23,2,879,1,1.1336524859998462
9921,nt,dumbbell0,29,neg2,37,1,23,2,880,1,0.9123230440000043
9302,post_new,NA,129,neg,37,1,23,2,881,1,0.903091938000216
1710,t,balloon10,33,pos,37,1,23,2,882,1,0.7126620389999516
2156,post_new,NA,70,pos,37,1,23,2,883,1,0.8841661919996113
2205,nt,windchime16,15,neg2,37,1,23,2,884,1,0.9289521379996586
5833,sub,glove6,17,pos,37,1,23,2,885,1,0.6484531469996
2389,sub,microscope1,45,pos,37,1,23,2,886,1,1.0007213760000013
3280,post_new,NA,108,neg,37,1,23,2,887,1,1.0599711009999737
3500,nt,backpack6,21,neg2,37,1,23,2,888,1,0.7995233710007597
2388,sub,vase15,41,pos,37,1,23,2,889,1,0.8473514840006828
2030,sub,butterfly8,46,pos,37,1,23,2,890,1,0.6780994500004454
2235,post_new,NA,155,neu,37,1,23,2,891,1,1.2195231360001344
4605,post_new,NA,171,neu,37,1,23,2,892,1,1.0215105379993474
3220,post_new,NA,107,neg,37,1,23,2,893,1,0.8036416140002984
1441,post_new,NA,82,pos,37,1,23,2,894,1,0.8055995350005105
2026,post_new,NA,151,neu,37,1,23,2,895,1,0.8873027299996465
9909,b,binoculars14,14,neg1,37,1,23,2,896,1,0.6562424840003587
3180,post_new,NA,105,neg,37,1,23,2,897,1,1.1898721339994154
2398,t,compass1,39,pos,37,1,23,2,898,1,0.6199722840001414
2308,filler,dresser12,49,neu,37,1,23,2,899,1,0.7312230969992015
8470,sub,hanger9,53,pos,37,1,23,2,900,1,0.6504634339999029
2309,filler,cushion2,50,neu,37,1,23,2,901,1,0.7083049149996441
2703,post_new,NA,101,neg,37,1,23,2,902,1,1.059458087999701
2299,post_new,NA,77,pos,37,1,23,2,903,1,0.8003404210003282
1463,sub,balloon10,33,pos,37,1,23,2,904,1,0.5795685110006161
5910,post_new,NA,84,pos,37,1,23,2,905,1,0.7488888890002272
1601,t,powerstrip12,31,pos,37,1,23,2,906,0,1.0289438330000849
