IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
1920,t,tent4,34,pos,18,0,22,1,150,1,1.1040893839999626
2120,pre_new,NA,96,neg,18,0,22,1,151,1,0.7602757750000819
9075,nt,microwave1,7,neg1,18,0,22,1,152,1,0.6047091210000417
2390,t,stapler5,53,neu,18,0,22,1,153,1,0.6244739100000061
9611,nt,vase15,12,neg1,18,0,22,1,154,1,0.6150188139999955
9031,pre_new,NA,121,neg,18,0,22,1,155,1,0.6641518970000106
2340,filler,scale13,37,pos,18,0,22,1,156,1,0.6003918440001144
9921,b,frisbee0,29,neg2,18,0,22,1,157,1,0.6013267309999719
7057,filler,nunchaku16,59,neu,18,0,22,1,158,1,0.5820408259999112
2396,filler,rollerskates16,54,neu,18,0,22,1,159,1,0.5800949500001025
2489,pre_new,NA,162,neu,18,0,22,1,160,1,0.6588681409998571
9300,pre_new,NA,128,neg,18,0,22,1,161,1,0.7383272870001747
3280,pre_new,NA,108,neg,18,0,22,1,162,1,0.7053735839999717
2530,t,backpack6,40,pos,18,0,22,1,163,1,0.5703272709999965
9910,b,lei9,28,neg2,18,0,22,1,164,1,0.6017384460001267
2091,t,bowtie11,35,pos,18,0,22,1,165,1,0.6019538549999197
7620,pre_new,NA,177,neu,18,0,22,1,166,1,0.6259168240001145
8232,pre_new,NA,179,neu,18,0,22,1,167,1,0.6222306409999874
5780,pre_new,NA,76,pos,18,0,22,1,168,1,0.6443858430000091
9415,nt,hanger9,10,neg1,18,0,22,1,169,1,0.6811451360001683
6212,nt,decorativescreen10,4,neg1,18,0,22,1,170,1,0.5703188949999003
9452,pre_new,NA,141,neg,18,0,22,1,171,1,0.6741121640000074
1340,filler,abacus9,30,pos,18,0,22,1,172,1,0.7207422980000047
2345.1,b,scissors5,16,neg2,18,0,22,1,173,1,0.5678073359999871
3180,pre_new,NA,105,neg,18,0,22,1,174,1,0.6039622420000796
8496,pre_new,NA,82,pos,18,0,22,1,175,1,0.7048905260000993
2383,t,balloon10,52,neu,18,0,22,1,176,1,0.5283743400000276
2750,nt,ringbinder8,1,neg1,18,0,22,1,177,1,0.6653769460001513
2703,pre_new,NA,101,neg,18,0,22,1,178,1,0.6577812100001665
9290,nt,cookpot16,9,neg1,18,0,22,1,179,1,0.7510119539999778
2235,pre_new,NA,155,neu,18,0,22,1,180,1,0.6179875139998785
8205,pre_new,NA,84,pos,18,0,22,1,181,1,0.6014621719998559
1303,filler,windchime16,45,neu,18,0,22,1,182,1,0.6526819810001143
2095,pre_new,NA,95,neg,18,0,22,1,183,1,0.6100098789997901
3500,b,doorknob4,21,neg2,18,0,22,1,184,1,0.613907405999953
