IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
5621,pre_new,NA,78,pos,35,1,19,1,144,1,0.9057905319998554
6550,pre_new,NA,115,neg,35,1,19,1,145,1,0.7350393780000104
2308,t,butterfly8,49,neu,35,1,19,1,146,1,0.6531619110000975
2345.1,b,binoculars14,16,neg2,35,1,19,1,147,1,0.5656146119999903
7495,pre_new,NA,175,neu,35,1,19,1,148,1,1.0181993260000581
9295,pre_new,NA,127,neg,35,1,19,1,149,1,0.8740141319999566
1920,t,coin15,34,pos,35,1,19,1,150,1,0.6187801290000152
9341,pre_new,NA,132,neg,35,1,19,1,151,1,0.8038121030001548
9423,pre_new,NA,136,neg,35,1,19,1,152,1,0.7260005959999489
9050,pre_new,NA,123,neg,35,1,19,1,153,1,0.7701197549999961
2272,t,tent4,47,neu,35,1,19,1,154,1,0.6976629579999098
3500,b,handbag3,21,neg2,35,1,19,1,155,1,0.7489113999999972
8600,pre_new,NA,74,pos,35,1,19,1,156,1,0.8191208750001806
2870,t,powerstrip12,57,neu,35,1,19,1,157,1,0.6694269970000732
1605,pre_new,NA,86,pos,35,1,19,1,158,1,0.8097940569998627
9332,pre_new,NA,131,neg,35,1,19,1,159,1,0.7056693059998906
3216,nt,rollerskates16,2,neg1,35,1,19,1,160,1,0.8417265749999387
9428,nt,lock14,11,neg1,35,1,19,1,161,1,0.6227869059998739
9301,b,cookie1,24,neg2,35,1,19,1,162,1,0.678961500000014
9424,pre_new,NA,137,neg,35,1,19,1,163,1,0.7402498830001605
2396,t,umbrella2,54,neu,35,1,19,1,164,1,0.7280544419998023
9927,pre_new,NA,149,neg,35,1,19,1,165,1,0.6529802949999066
4621,pre_new,NA,110,neg,35,1,19,1,166,1,0.7711988690000453
9611,nt,key3,12,neg1,35,1,19,1,167,1,0.6504191709998395
2373,filler,windchime16,38,pos,35,1,19,1,168,1,0.6008103199999368
9321,b,balloon10,25,neg2,35,1,19,1,169,1,0.6891244710000137
2750,nt,hanger9,1,neg1,35,1,19,1,170,1,0.6519422549999945
2590,b,glove6,19,neg2,35,1,19,1,171,1,0.6986410130000422
2158,pre_new,NA,72,pos,35,1,19,1,172,1,0.8419423600000755
3280,pre_new,NA,108,neg,35,1,19,1,173,1,0.7122339969998848
2191,pre_new,NA,154,neu,35,1,19,1,174,1,0.633647529999962
7325,t,cheese8,43,pos,35,1,19,1,175,1,0.6995757170000161
1811,pre_new,NA,61,pos,35,1,19,1,176,1,0.7779770489999009
2456,b,pokercard14,17,neg2,35,1,19,1,177,1,0.6681401609998829
2560,pre_new,NA,71,pos,35,1,19,1,178,1,0.7834363990000384
1659,filler,backpack6,32,pos,35,1,19,1,179,1,0.7512350560000414
9600,pre_new,NA,142,neg,35,1,19,1,180,1,0.7511036350001632
2390,filler,abacus9,53,neu,35,1,19,1,181,1,0.6072910089999368
2595,pre_new,NA,168,neu,35,1,19,1,182,1,0.7707820629998423
8120,t,microwave1,44,pos,35,1,19,1,183,1,0.7701686659997904
2141,pre_new,NA,97,neg,35,1,19,1,184,1,0.8871877049998602
2393,pre_new,NA,158,neu,35,1,19,1,185,1,0.7183175069999379
9160,pre_new,NA,124,neg,35,1,19,1,186,1,0.6713768209999671
2749,t,toothpaste14,56,neu,35,1,19,1,187,1,0.6117769699999371
9435,pre_new,NA,140,neg,35,1,19,1,188,1,1.0525870139999824
1710,filler,scissors5,33,pos,35,1,19,1,189,1,0.6276528880000569
8330,pre_new,NA,79,pos,35,1,19,1,190,1,0.7545145740000407
2530,t,cookingpan3,40,pos,35,1,19,1,191,1,0.6106382320001558
4000,pre_new,NA,170,neu,35,1,19,1,192,1,0.9510513569998693
6821,b,scale13,22,neg2,35,1,19,1,193,1,1.4500855750000028
9163,b,nunchaku16,23,neg2,35,1,19,1,194,1,0.8586214609999843
9302,pre_new,NA,129,neg,35,1,19,1,195,1,0.8695636620000187
6838,nt,seashell9,6,neg1,35,1,19,1,196,1,0.8697987589998775
1340,t,turtle3,30,pos,35,1,19,1,197,1,0.6488728930000889
2490,b,decorativescreen10,18,neg2,35,1,19,1,198,1,0.699132476999921
9910,b,gift15,28,neg2,35,1,19,1,199,1,0.6003214659999685
2400,pre_new,NA,159,neu,35,1,19,1,200,1,0.7723037040000236
2154,t,bonzai14,36,pos,35,1,19,1,201,1,0.7299879259999216
2377,pre_new,NA,157,neu,35,1,19,1,202,1,0.7696916429999874
4700,pre_new,NA,88,pos,35,1,19,1,203,1,0.8203028210000411
9075,nt,broom11,7,neg1,35,1,19,1,204,1,0.7028344450000077
9922,pre_new,NA,148,neg,35,1,19,1,205,1,0.7090316139999686
9419,pre_new,NA,134,neg,35,1,19,1,206,1,0.6921052939999299
2398,t,tape8,39,pos,35,1,19,1,207,1,0.89941474200009
6212,nt,lei9,4,neg1,35,1,19,1,208,1,0.5608577230000265
2435,pre_new,NA,161,neu,35,1,19,1,209,1,0.8211483559998669
3300,nt,stapler5,3,neg1,35,1,19,1,210,1,0.8781002300002001
9903,pre_new,NA,147,neg,35,1,19,1,211,1,1.0992313950000607
1303,filler,tennisracquet7,45,neu,35,1,19,1,212,0,0.6806317939999644
9040,pre_new,NA,122,neg,35,1,19,1,213,1,2.2608184760001677
8210,pre_new,NA,89,pos,35,1,19,1,214,1,2.5232643939998525
2980,t,clock1,58,neu,35,1,19,1,215,1,0.6483697469998333
2489,pre_new,NA,162,neu,35,1,19,1,216,1,0.9245973920001234
9902,pre_new,NA,146,neg,35,1,19,1,217,1,0.8037167319998844
2102,t,fan2,46,neu,35,1,19,1,218,1,0.6636462729998129
9415,nt,compass1,10,neg1,35,1,19,1,219,1,0.862254753000343
9909,nt,chessboard14,14,neg1,35,1,19,1,220,1,0.6898038720000841
6571,pre_new,NA,116,neg,35,1,19,1,221,1,1.1246964930001013
2593,pre_new,NA,167,neu,35,1,19,1,222,1,0.7737638519997745
2340,t,dresser12,37,pos,35,1,19,1,223,1,0.8007484949998798
9921,b,calculator3,29,neg2,35,1,19,1,224,1,0.8121478580001167
2208,pre_new,NA,64,pos,35,1,19,1,225,1,0.8369102500000736
2309,t,suitcase9,50,neu,35,1,19,1,226,1,0.6897040690000722
7234,pre_new,NA,173,neu,35,1,19,1,227,1,0.6660657059996993
9290,nt,doorknob4,9,neg1,35,1,19,1,228,1,0.7123852220001936
2800,pre_new,NA,103,neg,35,1,19,1,229,1,0.7492004299997461
6520,nt,exercise_equipment5,5,neg1,35,1,19,1,230,1,0.8040894310001931
2383,t,microscope1,52,neu,35,1,19,1,231,1,0.6694550440001876
2120,pre_new,NA,96,neg,35,1,19,1,232,1,0.6528435039999749
7057,filler,button5,59,neu,35,1,19,1,233,0,0.8639228890001505
3211,pre_new,NA,169,neu,35,1,19,1,234,1,0.799576774000343
7230,t,cushion2,42,pos,35,1,19,1,235,1,0.6992266620000009
6315,pre_new,NA,114,neg,35,1,19,1,236,1,0.7491889919997448
2314,pre_new,NA,77,pos,35,1,19,1,237,1,0.6927147629999126
9031,pre_new,NA,121,neg,35,1,19,1,238,1,0.9041924240000299
9599,b,ringbinder8,27,neg2,35,1,19,1,239,1,0.7228128589999869
1601,t,dumbbell0,31,pos,35,1,19,1,240,1,0.8215527209999891
2095,pre_new,NA,95,neg,35,1,19,1,241,1,0.8500202209997951
2273,filler,garbagetrash14,48,neu,35,1,19,1,242,1,0.7416751890000342
2205,b,vase15,15,neg2,35,1,19,1,243,1,0.8505787930002953
7279,pre_new,NA,83,pos,35,1,19,1,244,1,0.6855855959997825
2683,nt,hourglass16,0,neg1,35,1,19,1,245,1,0.6180329409999104
1419,pre_new,NA,69,pos,35,1,19,1,246,1,0.722920737000095
9187,nt,cookpot16,8,neg1,35,1,19,1,247,1,0.7725003229998038
2026,pre_new,NA,151,neu,35,1,19,1,248,1,0.7214303380001184
9908,nt,frame10,13,neg1,35,1,19,1,249,1,0.7373514299997623
6830,pre_new,NA,117,neg,35,1,19,1,250,1,1.019601832999797
8470,pre_new,NA,80,pos,35,1,19,1,251,1,0.7122158410002157
2278,pre_new,NA,98,neg,35,1,19,1,252,1,0.7691708109996398
9342,pre_new,NA,133,neg,35,1,19,1,253,1,1.7208630309996806
2091,filler,bowtie11,35,pos,35,1,19,1,254,1,0.7002339870000469
3180,pre_new,NA,105,neg,35,1,19,1,255,1,0.6890505480000684
9425,b,frisbee0,26,neg2,35,1,19,1,256,1,0.7248751679999259
2487,t,hairbrush9,55,neu,35,1,19,1,257,1,0.603480141000091
2579,pre_new,NA,165,neu,35,1,19,1,258,1,0.6612366129998009
4626,filler,bearteddy16,41,pos,35,1,19,1,259,1,0.6999431999997796
7242,pre_new,NA,174,neu,35,1,19,1,260,1,0.7430096109997066
8030,pre_new,NA,62,pos,35,1,19,1,261,1,0.652414458000294
3195,b,cheesegrater14,20,neg2,35,1,19,1,262,1,0.6576982999999927
2382,filler,camera7,51,neu,35,1,19,1,263,1,0.8374551299998529
