itemID,cond,value,subjID,gender,age,CB
0,r,3,44,1,18,2
1,n,2,44,1,18,2
2,r,3,44,1,18,2
3,n,4,44,1,18,2
4,r,3,44,1,18,2
5,r,3,44,1,18,2
6,n,2,44,1,18,2
7,n,2,44,1,18,2
8,r,3,44,1,18,2
9,n,4,44,1,18,2
10,n,2,44,1,18,2
11,r,2,44,1,18,2
12,r,1,44,1,18,2
13,n,3,44,1,18,2
14,r,2,44,1,18,2
15,n,4,44,1,18,2
16,n,4,44,1,18,2
17,r,3,44,1,18,2
18,n,3,44,1,18,2
19,r,3,44,1,18,2
