IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
6212,b,cheese8,4,neg1,8,1,23,2,137,1,0.9522211060000245
7440,pre_new,NA,64,pos,8,1,23,2,138,1,0.7830592330001309
6834,pre_new,NA,118,neg,8,1,23,2,139,1,0.9011292150000827
9902,pre_new,NA,146,neg,8,1,23,2,140,1,0.8375128400000449
2091,t,binoculars14,35,pos,8,1,23,2,141,1,0.6498696369999379
1274,pre_new,NA,92,neg,8,1,23,2,142,1,0.5852339120001488
2102,filler,fan2,46,neu,8,1,23,2,143,1,0.680505076999907
4621,pre_new,NA,110,neg,8,1,23,2,144,1,0.9586911789999704
9421,pre_new,NA,135,neg,8,1,23,2,145,1,0.6371242519999214
2703,pre_new,NA,101,neg,8,1,23,2,146,1,0.8103705720000107
9295,pre_new,NA,127,neg,8,1,23,2,147,1,0.7242335549999552
9301,nt,hairbrush9,24,neg2,8,1,23,2,148,1,0.7503518720000102
2749,t,microwave1,56,neu,8,1,23,2,149,1,0.6625682899998537
2345.1,nt,suitcase9,16,neg2,8,1,23,2,150,1,0.7022981160000654
2870,t,seashell9,57,neu,8,1,23,2,151,1,0.6487029190000158
3350,pre_new,NA,109,neg,8,1,23,2,152,1,0.6027589170000738
9427,pre_new,NA,138,neg,8,1,23,2,153,1,0.6771011180001096
9908,b,gift15,13,neg1,8,1,23,2,154,1,0.6867520030000378
9425,nt,camera7,26,neg2,8,1,23,2,155,1,0.8231071059999522
2154,filler,pokercard14,36,pos,8,1,23,2,156,1,0.6644423220000135
2980,t,cookpot16,58,neu,8,1,23,2,157,1,0.6186500449998675
2594,pre_new,NA,68,pos,8,1,23,2,158,1,0.654784268999947
2590,nt,dumbbell0,19,neg2,8,1,23,2,159,1,0.6615854129997842
1650,pre_new,NA,86,pos,8,1,23,2,160,1,0.6496918839998216
9040,pre_new,NA,122,neg,8,1,23,2,161,1,0.847799804000033
2396,t,exercise_equipment5,54,neu,8,1,23,2,162,1,0.6997986819999369
1441,pre_new,NA,85,pos,8,1,23,2,163,1,0.6058838859999014
1710,t,tent4,33,pos,8,1,23,2,164,1,0.6292934360001254
7230,t,clock1,42,pos,8,1,23,2,165,1,0.5989546490000066
7495,pre_new,NA,175,neu,8,1,23,2,166,1,0.5878029089999472
2390,t,butterfly8,53,neu,8,1,23,2,167,1,0.5755161239999325
2032,pre_new,NA,152,neu,8,1,23,2,168,1,0.6187812309999572
2691,pre_new,NA,99,neg,8,1,23,2,169,1,0.653130899999951
7242,pre_new,NA,174,neu,8,1,23,2,170,1,0.6508193970000775
2191,pre_new,NA,154,neu,8,1,23,2,171,1,0.6016495979999945
9183,pre_new,NA,125,neg,8,1,23,2,172,1,0.7078334640000321
2359,pre_new,NA,156,neu,8,1,23,2,173,1,0.734588905999999
2272,t,calculator3,47,neu,8,1,23,2,174,1,0.711002776999976
1731,pre_new,NA,87,pos,8,1,23,2,175,1,0.6050034609997965
9290,b,garbagetrash14,9,neg1,8,1,23,2,176,1,0.6992984690000412
9621,pre_new,NA,143,neg,8,1,23,2,177,1,0.7436953970000104
3195,nt,tennisracquet7,20,neg2,8,1,23,2,178,1,0.6402366370000436
2456,nt,abacus9,17,neg2,8,1,23,2,179,1,0.7019583520000197
8600,pre_new,NA,61,pos,8,1,23,2,180,1,0.7047373379998589
8120,t,cheesegrater14,44,pos,8,1,23,2,181,1,0.6632139519999782
9302,pre_new,NA,129,neg,8,1,23,2,182,1,0.7990881309999622
5726,pre_new,NA,73,pos,8,1,23,2,183,1,0.5695181619998948
2383,t,cookingpan3,52,neu,8,1,23,2,184,1,0.677704188000007
1920,filler,broom11,34,pos,8,1,23,2,185,1,0.6685553270001492
