IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2309,filler,decorativescreen10,50,neu,20,1,21,2,0
2340,filler,key3,37,pos,20,1,21,2,1
2383,filler,cookpot16,52,neu,20,1,21,2,2
7057,filler,hanger9,59,neu,20,1,21,2,3
2373,filler,microwave1,38,pos,20,1,21,2,4
2487,t,frame10,55,neu,20,1,21,2,5
9909,b,butterfly8,14,neg1,20,1,21,2,6
9301,nt,nunchaku16,24,neg2,20,1,21,2,7
2456,nt,toothpaste14,17,neg2,20,1,21,2,8
1303,t,cushion2,45,neu,20,1,21,2,9
3500,nt,fan2,21,neg2,20,1,21,2,10
2382,t,camera7,51,neu,20,1,21,2,11
2205,nt,backpack6,15,neg2,20,1,21,2,12
9428,b,balloon10,11,neg1,20,1,21,2,13
2272,t,glove6,47,neu,20,1,21,2,14
1710,t,pokercard14,33,pos,20,1,21,2,15
2490,nt,tape8,18,neg2,20,1,21,2,16
3216,b,compass1,2,neg1,20,1,21,2,17
9921,nt,dumbbell0,29,neg2,20,1,21,2,18
2530,t,lei9,40,pos,20,1,21,2,19
6821,nt,abacus9,22,neg2,20,1,21,2,20
9075,b,bonzai14,7,neg1,20,1,21,2,21
2398,t,rollerskates16,39,pos,20,1,21,2,22
2308,t,broom11,49,neu,20,1,21,2,23
9910,nt,bearteddy16,28,neg2,20,1,21,2,24
9908,b,cookie1,13,neg1,20,1,21,2,25
2590,nt,windchime16,19,neg2,20,1,21,2,26
9187,b,dresser12,8,neg1,20,1,21,2,27
9599,nt,calculator3,27,neg2,20,1,21,2,28
4626,t,coin15,41,pos,20,1,21,2,29
2749,t,gift15,56,neu,20,1,21,2,30
2273,t,handbag3,48,neu,20,1,21,2,31
9290,b,hourglass16,9,neg1,20,1,21,2,32
9163,nt,chessboard14,23,neg2,20,1,21,2,33
2091,t,scissors5,35,pos,20,1,21,2,34
2102,t,microscope1,46,neu,20,1,21,2,35
7325,t,powerstrip12,43,pos,20,1,21,2,36
3300,b,umbrella2,3,neg1,20,1,21,2,37
6838,b,tennisracquet7,6,neg1,20,1,21,2,38
9611,b,stapler5,12,neg1,20,1,21,2,39
2980,t,exercise_equipment5,58,neu,20,1,21,2,40
3195,nt,garbagetrash14,20,neg2,20,1,21,2,41
6212,b,lock14,4,neg1,20,1,21,2,42
1340,t,hairbrush9,30,pos,20,1,21,2,43
2345.1,nt,frisbee0,16,neg2,20,1,21,2,44
6520,b,cheese8,5,neg1,20,1,21,2,45
2683,b,binoculars14,0,neg1,20,1,21,2,46
9425,nt,turtle3,26,neg2,20,1,21,2,47
1601,t,suitcase9,31,pos,20,1,21,2,48
2750,b,doorknob4,1,neg1,20,1,21,2,49
9321,nt,scale13,25,neg2,20,1,21,2,50
1659,t,cheesegrater14,32,pos,20,1,21,2,51
2870,t,clock1,57,neu,20,1,21,2,52
9415,b,ringbinder8,10,neg1,20,1,21,2,53
8120,t,tent4,44,pos,20,1,21,2,54
2154,filler,seashell9,36,pos,20,1,21,2,55
2390,filler,button5,53,neu,20,1,21,2,56
1920,filler,bowtie11,34,pos,20,1,21,2,57
7230,filler,cookingpan3,42,pos,20,1,21,2,58
2396,filler,vase15,54,neu,20,1,21,2,59
