itemID,cond,value,subjID,gender,age,CB
0,r,2,24,1,19,2
1,r,2,24,1,19,2
2,n,2,24,1,19,2
3,n,2,24,1,19,2
4,r,1,24,1,19,2
5,n,1,24,1,19,2
6,n,1,24,1,19,2
7,r,1,24,1,19,2
8,n,1,24,1,19,2
9,r,1,24,1,19,2
10,r,1,24,1,19,2
11,n,2,24,1,19,2
12,n,1,24,1,19,2
13,n,2,24,1,19,2
14,r,1,24,1,19,2
15,r,1,24,1,19,2
16,n,4,24,1,19,2
17,n,1,24,1,19,2
18,r,2,24,1,19,2
19,r,1,24,1,19,2
