IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
4605,post_new,NA,171,neu,29,0,21,1,749,0,1.3531167630007985
2518,post_new,NA,163,neu,29,0,21,1,750,1,1.3704953310007113
2580,post_new,NA,166,neu,29,0,21,1,751,0,1.3195104770002217
2791,sub,broom11,3,pos,29,0,21,1,752,1,1.2196030260001862
2598,sub,tent4,33,pos,29,0,21,1,753,1,1.1184410180003397
4628,sub,cushion2,59,pos,29,0,21,1,754,1,1.1031472989998292
3220,post_new,NA,107,neg,29,0,21,1,755,1,1.178706912999587
2299,post_new,NA,89,pos,29,0,21,1,756,1,1.40327676600009
9301,b,decorativescreen10,24,neg2,29,0,21,1,757,1,0.9000281839998934
9163,b,dumbbell0,23,neg2,29,0,21,1,758,1,0.8581050600005256
1111,post_new,NA,90,neg,29,0,21,1,759,1,1.288178445000085
2035,post_new,NA,70,pos,29,0,21,1,760,1,0.9175581300005433
1811,sub,hairbrush9,48,pos,29,0,21,1,761,1,0.8510066349999761
2373,t,hourglass16,38,pos,29,0,21,1,762,1,0.7503602550004871
4616,post_new,NA,64,pos,29,0,21,1,763,1,1.1952246339997146
9342,post_new,NA,133,neg,29,0,21,1,764,1,1.414168291000351
2490,b,key3,18,neg2,29,0,21,1,765,1,0.7617491700002574
7440,sub,toothpaste14,9,pos,29,0,21,1,766,1,0.8290074360002109
7057,t,cushion2,59,neu,29,0,21,1,767,1,1.2799575700000787
2377,post_new,NA,157,neu,29,0,21,1,768,1,1.0191316319996986
2593,post_new,NA,167,neu,29,0,21,1,769,1,0.969594290000714
2595,post_new,NA,168,neu,29,0,21,1,770,1,1.2688233190001483
9429,post_new,NA,139,neg,29,0,21,1,771,0,1.5209633579997899
2302,post_new,NA,75,pos,29,0,21,1,772,0,1.156401518000166
2370,post_new,NA,73,pos,29,0,21,1,773,1,0.8884161169999061
2489,post_new,NA,162,neu,29,0,21,1,774,1,1.0040792870004225
2980,filler,suitcase9,58,neu,29,0,21,1,775,1,0.7774273129998619
3300,nt,broom11,3,neg1,29,0,21,1,776,1,0.6770898610002405
2359,post_new,NA,156,neu,29,0,21,1,777,1,0.903454612999667
2900,post_new,NA,104,neg,29,0,21,1,778,1,1.8723032210000383
2594,sub,exercise_equipment5,11,pos,29,0,21,1,779,1,0.9194596829993316
3211,post_new,NA,169,neu,29,0,21,1,780,1,0.8622591630000898
1419,sub,hanger9,4,pos,29,0,21,1,781,1,0.8694891949999146
1441,sub,cookpot16,42,pos,29,0,21,1,782,1,0.7908332440001686
1274,post_new,NA,92,neg,29,0,21,1,783,1,1.0191879040003187
2530,filler,doorknob4,40,pos,29,0,21,1,784,1,0.7260621759996866
2339,sub,glove6,54,pos,29,0,21,1,785,1,0.7880705870002203
2398,t,abacus9,39,pos,29,0,21,1,786,1,0.7017806320000091
9075,nt,calculator3,7,neg1,29,0,21,1,787,1,0.6532938620002824
9428,nt,exercise_equipment5,11,neg1,29,0,21,1,788,1,0.7739074060000348
9300,post_new,NA,128,neg,29,0,21,1,789,1,1.9142089110000597
4626,filler,chessboard14,41,pos,29,0,21,1,790,1,0.9779524599998695
9001,post_new,NA,120,neg,29,0,21,1,791,1,0.8530172020000464
7279,post_new,NA,66,pos,29,0,21,1,792,1,0.8138330560004761
2032,post_new,NA,152,neu,29,0,21,1,793,1,1.0210931350002284
7280,sub,ringbinder8,32,pos,29,0,21,1,794,1,0.8787298000006558
2396,t,glove6,54,neu,29,0,21,1,795,1,0.7775872510001136
2314,post_new,NA,77,pos,29,0,21,1,796,1,1.9130091220004033
3500,b,lock14,21,neg2,29,0,21,1,797,1,0.6792229450002196
1463,sub,balloon10,37,pos,29,0,21,1,798,1,0.7490780820007785
2102,t,scale13,46,neu,29,0,21,1,799,1,0.7008347169994522
5726,sub,cookingpan3,49,pos,29,0,21,1,800,1,0.7009222279993992
1659,t,ringbinder8,32,pos,29,0,21,1,801,1,0.6291503229995214
8030,sub,compass1,2,pos,29,0,21,1,802,1,0.8266597759993601
9425,b,frame10,26,neg2,29,0,21,1,803,1,0.7065019370002119
6313,post_new,NA,113,neg,29,0,21,1,804,1,2.1842664209998475
2205,b,scissors5,15,neg2,29,0,21,1,805,1,0.7006455820001065
2391,post_new,NA,60,pos,29,0,21,1,806,1,0.9698396069998125
