IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
1601,t,microscope1,31,pos,32,0,20,1,760,1,0.9280497420004394
6550,post_new,NA,115,neg,32,0,20,1,761,1,0.9285876329995517
1340,t,exercise_equipment5,30,pos,32,0,20,1,762,1,0.7274376719997235
9321,b,abacus9,25,neg2,32,0,20,1,763,1,0.7892428330014809
8497,sub,calculator3,38,pos,32,0,20,1,764,1,0.8784770239999489
2388,sub,seashell9,14,pos,32,0,20,1,765,1,0.7749975219994667
2370,sub,fan2,10,pos,32,0,20,1,766,1,0.6786247050004022
2560,sub,cookpot16,37,pos,32,0,20,1,767,0,1.2766737370002375
9611,nt,butterfly8,12,neg1,32,0,20,1,768,1,0.7500277429990092
3300,nt,tape8,3,neg1,32,0,20,1,769,1,0.7276252609990479
8492,sub,windchime16,2,pos,32,0,20,1,770,1,0.7529280620001373
2490,b,lock14,18,neg2,32,0,20,1,771,1,0.569443380998564
1731,post_new,NA,64,pos,32,0,20,1,772,1,0.7124409219995869
2208,sub,hairbrush9,32,pos,32,0,20,1,773,1,0.8276382209987787
9160,post_new,NA,124,neg,32,0,20,1,774,1,0.9500219410001591
4700,sub,cookie1,39,pos,32,0,20,1,775,1,0.6500015920009901
2346,sub,gift15,11,pos,32,0,20,1,776,1,0.930809904999478
8470,sub,camera7,46,pos,32,0,20,1,777,1,0.6630177850001928
8031,sub,cheese8,1,pos,32,0,20,1,778,1,0.8196739889990567
5726,post_new,NA,86,pos,32,0,20,1,779,1,0.6637233849996846
9075,nt,vase15,7,neg1,32,0,20,1,780,1,0.6363536089993431
2278,post_new,NA,98,neg,32,0,20,1,781,1,0.818648172000394
1463,post_new,NA,88,pos,32,0,20,1,782,1,0.7493638460000511
2595,post_new,NA,168,neu,32,0,20,1,783,1,0.9124136059999728
2389,post_new,NA,69,pos,32,0,20,1,784,1,0.9001971979996597
2235,post_new,NA,155,neu,32,0,20,1,785,1,0.9984757500005799
5470,sub,microscope1,31,pos,32,0,20,1,786,1,0.8501153289998911
2383,t,dumbbell0,52,neu,32,0,20,1,787,1,0.699397226999281
8030,sub,bonzai14,57,pos,32,0,20,1,788,0,0.8478151540002727
2032,post_new,NA,152,neu,32,0,20,1,789,1,0.925600354999915
9040,post_new,NA,122,neg,32,0,20,1,790,1,0.7491801310006849
7325,t,backpack6,43,pos,32,0,20,1,791,1,0.6622660239991092
2980,filler,pokercard14,58,neu,32,0,20,1,792,1,0.6484058490004827
2359,post_new,NA,156,neu,32,0,20,1,793,1,0.8131510229995911
7280,sub,tape8,3,pos,32,0,20,1,794,1,0.8987083279989747
8499,sub,decorativescreen10,9,pos,32,0,20,1,795,1,0.7141871840012755
2373,t,calculator3,38,pos,32,0,20,1,796,1,0.6787861310003791
6212,nt,cushion2,4,neg1,32,0,20,1,797,1,0.7611632289990666
2396,t,cookingpan3,54,neu,32,0,20,1,798,1,0.7774427169988485
4612,sub,ringbinder8,0,pos,32,0,20,1,799,1,0.6538436079990788
9900,post_new,NA,145,neg,32,0,20,1,800,1,1.0546793110006547
2398,t,cookie1,39,pos,32,0,20,1,801,1,0.749410373999126
2750,nt,cheese8,1,neg1,32,0,20,1,802,1,0.7016049300000304
2730,post_new,NA,102,neg,32,0,20,1,803,1,0.8118342060006398
4000,post_new,NA,170,neu,32,0,20,1,804,1,0.73186663100023
2598,sub,hanger9,41,pos,32,0,20,1,805,1,0.9687267980007164
9908,nt,balloon10,13,neg1,32,0,20,1,806,1,0.7043638140003168
3211,post_new,NA,169,neu,32,0,20,1,807,1,0.8066571569997905
7495,post_new,NA,175,neu,32,0,20,1,808,1,0.6516871570001967
2340,t,cookpot16,37,pos,32,0,20,1,809,1,0.7269865130001563
5621,sub,cushion2,4,pos,32,0,20,1,810,1,0.6623278960014432
2683,nt,ringbinder8,0,neg1,32,0,20,1,811,1,0.7479669860003924
9600,post_new,NA,142,neg,32,0,20,1,812,1,0.6988695300005929
8370,post_new,NA,63,pos,32,0,20,1,813,1,0.9765633239985618
9302,post_new,NA,129,neg,32,0,20,1,814,1,0.6744895869996981
3216,nt,windchime16,2,neg1,32,0,20,1,815,1,1.0909103550002328
6834,post_new,NA,118,neg,32,0,20,1,816,1,0.8503271549998317
7440,post_new,NA,77,pos,32,0,20,1,817,1,0.654161419999582
1710,t,rollerskates16,33,pos,32,0,20,1,818,1,0.6275499330004095
8162,sub,dresser12,55,pos,32,0,20,1,819,1,0.7643410759992548
9427,post_new,NA,138,neg,32,0,20,1,820,1,1.0223934719997487
2102,t,camera7,46,neu,32,0,20,1,821,1,0.6291663799984235
2273,t,button5,48,neu,32,0,20,1,822,1,0.6413150879998284
2870,t,bonzai14,57,neu,32,0,20,1,823,1,0.6488190710006165
2091,filler,umbrella2,35,pos,32,0,20,1,824,1,0.5630720150002162
2800,post_new,NA,103,neg,32,0,20,1,825,1,0.6003926659996068
2156,sub,balloon10,13,pos,32,0,20,1,826,0,0.9101694030014187
4621,post_new,NA,110,neg,32,0,20,1,827,1,0.8014391220003745
9922,post_new,NA,148,neg,32,0,20,1,828,1,0.681172066999352
4614,post_new,NA,67,pos,32,0,20,1,829,1,0.7272802240004239
6520,nt,tennisracquet7,5,neg1,32,0,20,1,830,1,0.6522059709986934
5833,post_new,NA,82,pos,32,0,20,1,831,1,0.6988887929983321
1645,post_new,NA,150,neu,32,0,20,1,832,1,0.6579751049994229
9301,b,glove6,24,neg2,32,0,20,1,833,1,0.6003568060004909
2487,t,dresser12,55,neu,32,0,20,1,834,1,0.7509586159994797
2037,sub,doorknob4,59,pos,32,0,20,1,835,1,0.6696020420004061
1920,filler,cheesegrater14,34,pos,32,0,20,1,836,1,0.6486559999993915
5199,sub,turtle3,6,pos,32,0,20,1,837,1,0.6974979659989913
2590,b,coin15,19,neg2,32,0,20,1,838,1,0.6488820829999895
6315,post_new,NA,114,neg,32,0,20,1,839,1,0.7204521870007738
2035,sub,compass1,45,pos,32,0,20,1,840,1,0.6203450169996358
9300,post_new,NA,128,neg,32,0,20,1,841,1,0.8133842469997035
2530,filler,toothpaste14,40,pos,32,0,20,1,842,1,0.6265596249995724
3500,b,scale13,21,neg2,32,0,20,1,843,1,0.7494031710011768
2309,t,key3,50,neu,32,0,20,1,844,1,0.640059276998727
2341,sub,dumbbell0,52,pos,32,0,20,1,845,1,1.0778755600003933
1441,sub,tennisracquet7,5,pos,32,0,20,1,846,1,0.6415425239993056
2382,filler,bearteddy16,51,neu,32,0,20,1,847,1,0.6883285580006486
3220,post_new,NA,107,neg,32,0,20,1,848,1,0.7156839530016441
2224,sub,frame10,8,pos,32,0,20,1,849,1,1.0642061090002244
2272,filler,binoculars14,47,neu,32,0,20,1,850,1,0.6609957709988521
9031,post_new,NA,121,neg,32,0,20,1,851,1,0.7736293639991345
7057,t,doorknob4,59,neu,32,0,20,1,852,1,0.8003664959996968
1419,sub,button5,48,pos,32,0,20,1,853,1,0.8696629999994911
