itemID,cond,value,subjID,gender,age,CB
0,r,4,15,1,22,1
1,r,2,15,1,22,1
2,n,2,15,1,22,1
3,n,1,15,1,22,1
4,r,2,15,1,22,1
5,n,1,15,1,22,1
6,n,1,15,1,22,1
7,r,2,15,1,22,1
8,n,1,15,1,22,1
9,r,2,15,1,22,1
10,r,1,15,1,22,1
11,n,1,15,1,22,1
12,n,1,15,1,22,1
13,n,1,15,1,22,1
14,r,2,15,1,22,1
15,r,2,15,1,22,1
16,n,2,15,1,22,1
17,n,1,15,1,22,1
18,r,3,15,1,22,1
19,r,1,15,1,22,1
