IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2309,filler,decorativescreen10,50,neu,20,1,21,2,898,5,2,1
2383,filler,cookpot16,52,neu,20,1,21,2,899,5,3,1
2373,filler,microwave1,38,pos,20,1,21,2,900,5,2,1
2396,filler,vase15,54,neu,20,1,21,2,901,5,2,1
1920,filler,bowtie11,34,pos,20,1,21,2,902,8,2,1
2102,t,microscope1,46,neu,20,1,21,2,903,5,2,1
2487,t,frame10,55,neu,20,1,21,2,904,5,2,1
6821,nt,abacus9,22,neg2,20,1,21,2,905,4,2,1
2490,nt,tape8,18,neg2,20,1,21,2,906,5,2,1
3500,nt,fan2,21,neg2,20,1,21,2,907,3,2,1
2456,nt,toothpaste14,17,neg2,20,1,21,2,908,4,2,1
9599,nt,calculator3,27,neg2,20,1,21,2,909,3,2,1
2398,t,rollerskates16,39,pos,20,1,21,2,910,6,3,1
7325,t,powerstrip12,43,pos,20,1,21,2,911,8,2,1
2272,t,glove6,47,neu,20,1,21,2,912,5,3,1
9301,nt,nunchaku16,24,neg2,20,1,21,2,913,1,2,1
2750,b,doorknob4,1,neg1,20,1,21,2,914,3,2,1
2273,t,handbag3,48,neu,20,1,21,2,915,5,2,1
3216,b,compass1,2,neg1,20,1,21,2,916,5,3,1
3195,nt,garbagetrash14,20,neg2,20,1,21,2,917,4,2,1
9415,b,ringbinder8,10,neg1,20,1,21,2,918,2,2,1
6212,b,lock14,4,neg1,20,1,21,2,919,4,2,1
9921,nt,dumbbell0,29,neg2,20,1,21,2,920,2,2,1
4626,t,coin15,41,pos,20,1,21,2,921,6,3,1
2683,b,binoculars14,0,neg1,20,1,21,2,922,5,2,1
1601,t,suitcase9,31,pos,20,1,21,2,923,6,2,1
9611,b,stapler5,12,neg1,20,1,21,2,924,2,2,1
2530,t,lei9,40,pos,20,1,21,2,925,7,2,1
2870,t,clock1,57,neu,20,1,21,2,926,5,2,1
9163,nt,chessboard14,23,neg2,20,1,21,2,927,2,2,1
2308,t,broom11,49,neu,20,1,21,2,928,5,3,0
9909,b,butterfly8,14,neg1,20,1,21,2,929,3,3,1
9425,nt,turtle3,26,neg2,20,1,21,2,930,3,2,1
9290,b,hourglass16,9,neg1,20,1,21,2,931,2,2,1
9910,nt,bearteddy16,28,neg2,20,1,21,2,932,1,2,1
6520,b,cheese8,5,neg1,20,1,21,2,933,3,2,1
2749,t,gift15,56,neu,20,1,21,2,934,6,3,1
1659,t,cheesegrater14,32,pos,20,1,21,2,935,6,3,1
1340,t,hairbrush9,30,pos,20,1,21,2,936,6,3,1
1710,t,pokercard14,33,pos,20,1,21,2,937,6,3,1
9187,b,dresser12,8,neg1,20,1,21,2,938,2,2,1
9321,nt,scale13,25,neg2,20,1,21,2,939,5,3,1
2345.1,nt,frisbee0,16,neg2,20,1,21,2,940,2,2,1
2382,t,camera7,51,neu,20,1,21,2,941,7,3,1
8120,t,tent4,44,pos,20,1,21,2,942,6,2,1
3300,b,umbrella2,3,neg1,20,1,21,2,943,3,2,1
2590,nt,windchime16,19,neg2,20,1,21,2,944,5,4,1
2205,nt,backpack6,15,neg2,20,1,21,2,945,5,3,1
1303,t,cushion2,45,neu,20,1,21,2,946,6,2,1
9428,b,balloon10,11,neg1,20,1,21,2,947,3,3,1
6838,b,tennisracquet7,6,neg1,20,1,21,2,948,3,3,1
9908,b,cookie1,13,neg1,20,1,21,2,949,2,2,1
9075,b,bonzai14,7,neg1,20,1,21,2,950,2,3,1
2091,t,scissors5,35,pos,20,1,21,2,951,7,3,1
2980,t,exercise_equipment5,58,neu,20,1,21,2,952,6,2,1
7230,filler,cookingpan3,42,pos,20,1,21,2,953,6,2,1
2154,filler,seashell9,36,pos,20,1,21,2,954,5,3,1
7057,filler,hanger9,59,neu,20,1,21,2,955,5,3,1
2340,filler,key3,37,pos,20,1,21,2,956,6,3,1
2390,filler,button5,53,neu,20,1,21,2,957,3,3,1
