IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2091,filler,umbrella2,35,pos,24,1,19,2,60,0,1
2205,nt,stapler5,15,neg2,24,1,19,2,61,0,1
2750,b,garbagetrash14,1,neg1,24,1,19,2,62,0,1
7230,t,button5,42,pos,24,1,19,2,63,0,1
2456,nt,microwave1,17,neg2,24,1,19,2,64,0,1
4626,t,seashell9,41,pos,24,1,19,2,65,0,1
1340,t,turtle3,30,pos,24,1,19,2,66,0,1
3500,nt,calculator3,21,neg2,24,1,19,2,67,0,1
9599,nt,tent4,27,neg2,24,1,19,2,68,0,1
9321,nt,chessboard14,25,neg2,24,1,19,2,69,0,1
2340,t,gift15,37,pos,24,1,19,2,70,0,1
2102,filler,camera7,46,neu,24,1,19,2,71,0,1
1303,filler,scissors5,45,neu,24,1,19,2,72,0,1
9921,nt,bowtie11,29,neg2,24,1,19,2,73,0,1
6212,b,exercise_equipment5,4,neg1,24,1,19,2,74,0,1
2154,t,frame10,36,pos,24,1,19,2,75,0,1
9425,nt,frisbee0,26,neg2,24,1,19,2,76,0,1
7057,t,handbag3,59,neu,24,1,19,2,77,0,1
1601,t,tape8,31,pos,24,1,19,2,78,0,1
2383,t,hourglass16,52,neu,24,1,19,2,79,0,1
9163,nt,decorativescreen10,23,neg2,24,1,19,2,80,0,1
9910,nt,glove6,28,neg2,24,1,19,2,81,0,1
3300,b,cheesegrater14,3,neg1,24,1,19,2,82,0,1
9909,b,fan2,14,neg1,24,1,19,2,83,0,1
2683,b,rollerskates16,0,neg1,24,1,19,2,84,0,1
2590,nt,lei9,19,neg2,24,1,19,2,85,0,1
8120,filler,suitcase9,44,pos,24,1,19,2,86,0,0
1659,filler,tennisracquet7,32,pos,24,1,19,2,87,0,1
6821,nt,powerstrip12,22,neg2,24,1,19,2,88,0,1
2487,t,compass1,55,neu,24,1,19,2,89,0,1
1920,t,cheese8,34,pos,24,1,19,2,90,0,1
9908,b,cushion2,13,neg1,24,1,19,2,91,0,1
6838,b,cookingpan3,6,neg1,24,1,19,2,92,0,1
7325,t,lock14,43,pos,24,1,19,2,93,0,1
9428,b,butterfly8,11,neg1,24,1,19,2,94,0,1
3216,b,windchime16,2,neg1,24,1,19,2,95,0,0
2980,t,bearteddy16,58,neu,24,1,19,2,96,0,1
9301,nt,hairbrush9,24,neg2,24,1,19,2,97,0,1
9075,b,balloon10,7,neg1,24,1,19,2,98,0,1
2870,t,abacus9,57,neu,24,1,19,2,99,0,1
2272,t,cookie1,47,neu,24,1,19,2,100,0,1
2390,t,backpack6,53,neu,24,1,19,2,101,0,1
2749,t,doorknob4,56,neu,24,1,19,2,102,0,1
3195,nt,vase15,20,neg2,24,1,19,2,103,0,1
2382,filler,clock1,51,neu,24,1,19,2,104,0,1
9415,b,microscope1,10,neg1,24,1,19,2,105,0,1
2308,filler,scale13,49,neu,24,1,19,2,106,0,1
6520,b,pokercard14,5,neg1,24,1,19,2,107,0,1
2273,filler,hanger9,48,neu,24,1,19,2,108,0,1
9187,b,coin15,8,neg1,24,1,19,2,109,0,1
2396,t,toothpaste14,54,neu,24,1,19,2,110,0,1
9290,b,bonzai14,9,neg1,24,1,19,2,111,0,1
2490,nt,dresser12,18,neg2,24,1,19,2,112,0,1
9611,b,nunchaku16,12,neg1,24,1,19,2,113,0,1
2345.1,nt,cookpot16,16,neg2,24,1,19,2,114,0,1
2309,t,binoculars14,50,neu,24,1,19,2,115,0,1
1710,t,key3,33,pos,24,1,19,2,116,0,1
2398,t,dumbbell0,39,pos,24,1,19,2,117,0,1
2373,filler,ringbinder8,38,pos,24,1,19,2,118,0,1
2530,filler,broom11,40,pos,24,1,19,2,119,0,1
8120,filler,suitcase9,44,pos,24,1,19,2,120,1,1
3216,b,windchime16,2,neg1,24,1,19,2,121,1,1
