subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
7,1,21,encoding,0,59,filler,neu,cheese8,7057.0
7,1,21,encoding,1,51,filler,neu,doorknob4,2382.0
7,1,21,encoding,2,49,filler,neu,binoculars14,2308.0
7,1,21,encoding,3,40,filler,pos,garbagetrash14,2530.0
7,1,21,encoding,4,48,filler,neu,fan2,2273.0
7,1,21,encoding,5,6,nt,neg1,decorativescreen10,6838.0
7,1,21,encoding,6,41,t,pos,nunchaku16,4626.0
7,1,21,encoding,7,24,b,neg2,handbag3,9301.0
7,1,21,encoding,8,4,nt,neg1,cookpot16,6212.0
7,1,21,encoding,9,26,b,neg2,cheesegrater14,9425.0
7,1,21,encoding,10,23,b,neg2,suitcase9,9163.0
7,1,21,encoding,11,35,t,pos,broom11,2091.0
7,1,21,encoding,12,34,t,pos,rollerskates16,1920.0
7,1,21,encoding,13,18,b,neg2,dresser12,2490.0
7,1,21,encoding,14,50,t,neu,cushion2,2309.0
7,1,21,encoding,15,29,b,neg2,coin15,9921.0
7,1,21,encoding,16,11,nt,neg1,powerstrip12,9428.0
7,1,21,encoding,17,36,t,pos,hourglass16,2154.0
7,1,21,encoding,18,52,t,neu,button5,2383.0
7,1,21,encoding,19,3,nt,neg1,ringbinder8,3300.0
7,1,21,encoding,20,2,nt,neg1,tennisracquet7,3216.0
7,1,21,encoding,21,58,t,neu,microwave1,2980.0
7,1,21,encoding,22,20,b,neg2,butterfly8,3195.0
7,1,21,encoding,23,21,b,neg2,exercise_equipment5,3500.0
7,1,21,encoding,24,12,nt,neg1,hanger9,9611.0
7,1,21,encoding,25,0,nt,neg1,frisbee0,2683.0
7,1,21,encoding,26,9,nt,neg1,compass1,9290.0
7,1,21,encoding,27,53,t,neu,key3,2390.0
7,1,21,encoding,28,56,t,neu,frame10,2749.0
7,1,21,encoding,29,10,nt,neg1,cookingpan3,9415.0
7,1,21,encoding,30,15,b,neg2,dumbbell0,2205.0
7,1,21,encoding,31,38,t,pos,toothpaste14,2373.0
7,1,21,encoding,32,27,b,neg2,bearteddy16,9599.0
7,1,21,encoding,33,17,b,neg2,tape8,2456.0
7,1,21,encoding,34,45,t,neu,camera7,1303.0
7,1,21,encoding,35,47,t,neu,windchime16,2272.0
7,1,21,encoding,36,25,b,neg2,abacus9,9321.0
7,1,21,encoding,37,55,t,neu,tent4,2487.0
7,1,21,encoding,38,1,nt,neg1,seashell9,2750.0
7,1,21,encoding,39,39,t,pos,turtle3,2398.0
7,1,21,encoding,40,14,nt,neg1,balloon10,9909.0
7,1,21,encoding,41,44,t,pos,bowtie11,8120.0
7,1,21,encoding,42,19,b,neg2,chessboard14,2590.0
7,1,21,encoding,43,57,t,neu,microscope1,2870.0
7,1,21,encoding,44,32,t,pos,cookie1,1659.0
7,1,21,encoding,45,54,t,neu,scale13,2396.0
7,1,21,encoding,46,42,t,pos,stapler5,7230.0
7,1,21,encoding,47,28,b,neg2,bonzai14,9910.0
7,1,21,encoding,48,22,b,neg2,backpack6,6821.0
7,1,21,encoding,49,5,nt,neg1,glove6,6520.0
7,1,21,encoding,50,16,b,neg2,calculator3,2345.1
7,1,21,encoding,51,13,nt,neg1,pokercard14,9908.0
7,1,21,encoding,52,43,t,pos,hairbrush9,7325.0
7,1,21,encoding,53,8,nt,neg1,umbrella2,9187.0
7,1,21,encoding,54,7,nt,neg1,scissors5,9075.0
7,1,21,encoding,55,30,filler,pos,lock14,1340.0
7,1,21,encoding,56,33,filler,pos,clock1,1710.0
7,1,21,encoding,57,37,filler,pos,lei9,2340.0
7,1,21,encoding,58,46,filler,neu,vase15,2102.0
7,1,21,encoding,59,31,filler,pos,gift15,1601.0
