itemID,cond,value,subjID,gender,age,CB
0,d,3,31,0,22,1
1,d,3,31,0,22,1
2,d,4,31,0,22,1
3,d,2,31,0,22,1
4,b,4,31,0,22,1
5,d,4,31,0,22,1
6,r,4,31,0,22,1
7,d,3,31,0,22,1
8,d,3,31,0,22,1
9,b,4,31,0,22,1
10,r,4,31,0,22,1
11,r,4,31,0,22,1
12,b,4,31,0,22,1
13,d,4,31,0,22,1
14,b,4,31,0,22,1
15,b,4,31,0,22,1
16,d,4,31,0,22,1
17,d,4,31,0,22,1
18,d,3,31,0,22,1
19,r,4,31,0,22,1
20,r,3,31,0,22,1
21,d,2,31,0,22,1
