IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2273,filler,powerstrip12,48,neu,28,0,23,2,895,3,6,1
8120,filler,dresser12,44,pos,28,0,23,2,896,7,6,1
1303,filler,butterfly8,45,neu,28,0,23,2,897,8,7,1
2383,filler,doorknob4,52,neu,28,0,23,2,898,6,4,1
2980,filler,umbrella2,58,neu,28,0,23,2,899,5,3,1
9611,b,lei9,12,neg1,28,0,23,2,900,1,7,1
6838,b,rollerskates16,6,neg1,28,0,23,2,901,6,8,1
9599,nt,microscope1,27,neg2,28,0,23,2,902,2,8,1
2154,t,tent4,36,pos,28,0,23,2,903,7,6,1
3216,b,fan2,2,neg1,28,0,23,2,904,3,6,1
2490,nt,coin15,18,neg2,28,0,23,2,905,4,3,1
1920,t,bowtie11,34,pos,28,0,23,2,906,8,5,1
9921,nt,exercise_equipment5,29,neg2,28,0,23,2,907,1,9,1
9910,nt,hairbrush9,28,neg2,28,0,23,2,908,3,2,1
9290,b,button5,9,neg1,28,0,23,2,909,2,5,1
2272,t,suitcase9,47,neu,28,0,23,2,910,7,4,1
2749,t,decorativescreen10,56,neu,28,0,23,2,911,4,3,1
2456,nt,seashell9,17,neg2,28,0,23,2,912,2,8,1
3500,nt,stapler5,21,neg2,28,0,23,2,913,2,7,1
2309,t,abacus9,50,neu,28,0,23,2,914,4,7,1
2345.1,nt,compass1,16,neg2,28,0,23,2,915,3,8,1
6821,nt,cushion2,22,neg2,28,0,23,2,916,3,8,1
1710,t,binoculars14,33,pos,28,0,23,2,917,7,4,1
9415,b,balloon10,10,neg1,28,0,23,2,918,3,7,1
2396,t,glove6,54,neu,28,0,23,2,919,6,8,1
9163,nt,lock14,23,neg2,28,0,23,2,920,1,6,1
2382,t,cheese8,51,neu,28,0,23,2,921,4,5,1
1601,t,cheesegrater14,31,pos,28,0,23,2,922,7,5,1
2340,t,handbag3,37,pos,28,0,23,2,923,8,7,1
3195,nt,tennisracquet7,20,neg2,28,0,23,2,924,1,9,1
2205,nt,calculator3,15,neg2,28,0,23,2,925,2,8,1
2683,b,cookpot16,0,neg1,28,0,23,2,926,3,8,1
2590,nt,microwave1,19,neg2,28,0,23,2,927,7,6,1
3300,b,ringbinder8,3,neg1,28,0,23,2,928,3,4,1
2091,t,hourglass16,35,pos,28,0,23,2,929,8,7,1
9908,b,pokercard14,13,neg1,28,0,23,2,930,1,8,1
2750,b,cookingpan3,1,neg1,28,0,23,2,931,2,9,1
9425,nt,scale13,26,neg2,28,0,23,2,932,3,7,1
9428,b,gift15,11,neg1,28,0,23,2,933,4,6,1
9321,nt,frisbee0,25,neg2,28,0,23,2,934,1,8,1
6212,b,turtle3,4,neg1,28,0,23,2,935,3,9,1
2308,t,toothpaste14,49,neu,28,0,23,2,936,9,6,1
2487,t,tape8,55,neu,28,0,23,2,937,6,4,1
7057,t,backpack6,59,neu,28,0,23,2,938,3,3,1
9909,b,cookie1,14,neg1,28,0,23,2,939,2,8,1
1659,t,nunchaku16,32,pos,28,0,23,2,940,5,7,1
1340,t,clock1,30,pos,28,0,23,2,941,9,7,1
2870,t,bonzai14,57,neu,28,0,23,2,942,3,7,1
4626,t,scissors5,41,pos,28,0,23,2,943,7,8,1
2102,t,vase15,46,neu,28,0,23,2,944,6,7,1
6520,b,camera7,5,neg1,28,0,23,2,945,2,9,1
2530,t,broom11,40,pos,28,0,23,2,946,3,4,1
9187,b,hanger9,8,neg1,28,0,23,2,947,2,9,1
9075,b,key3,7,neg1,28,0,23,2,948,1,9,1
9301,nt,dumbbell0,24,neg2,28,0,23,2,949,1,7,1
2390,filler,bearteddy16,53,neu,28,0,23,2,950,4,7,1
2398,filler,windchime16,39,pos,28,0,23,2,951,6,3,1
7230,filler,frame10,42,pos,28,0,23,2,952,3,8,1
2373,filler,chessboard14,38,pos,28,0,23,2,953,4,6,1
7325,filler,garbagetrash14,43,pos,28,0,23,2,954,9,7,1
