subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
13,1,20,encoding,0,44,filler,pos,bowtie11,8120.0
13,1,20,encoding,1,59,filler,neu,dumbbell0,7057.0
13,1,20,encoding,2,53,filler,neu,gift15,2390.0
13,1,20,encoding,3,39,filler,pos,toothpaste14,2398.0
13,1,20,encoding,4,47,filler,neu,balloon10,2272.0
13,1,20,encoding,5,56,t,neu,garbagetrash14,2749.0
13,1,20,encoding,6,25,b,neg2,frisbee0,9321.0
13,1,20,encoding,7,22,b,neg2,scissors5,6821.0
13,1,20,encoding,8,35,t,pos,suitcase9,2091.0
13,1,20,encoding,9,23,b,neg2,abacus9,9163.0
13,1,20,encoding,10,46,t,neu,backpack6,2102.0
13,1,20,encoding,11,16,b,neg2,cheesegrater14,2345.1
13,1,20,encoding,12,49,t,neu,tape8,2308.0
13,1,20,encoding,13,15,b,neg2,powerstrip12,2205.0
13,1,20,encoding,14,54,t,neu,scale13,2396.0
13,1,20,encoding,15,38,t,pos,compass1,2373.0
13,1,20,encoding,16,58,t,neu,lei9,2980.0
13,1,20,encoding,17,17,b,neg2,doorknob4,2456.0
13,1,20,encoding,18,18,b,neg2,hourglass16,2490.0
13,1,20,encoding,19,11,nt,neg1,fan2,9428.0
13,1,20,encoding,20,6,nt,neg1,bearteddy16,6838.0
13,1,20,encoding,21,26,b,neg2,hanger9,9425.0
13,1,20,encoding,22,55,t,neu,seashell9,2487.0
13,1,20,encoding,23,29,b,neg2,coin15,9921.0
13,1,20,encoding,24,24,b,neg2,microwave1,9301.0
13,1,20,encoding,25,50,t,neu,vase15,2309.0
13,1,20,encoding,26,7,nt,neg1,cookpot16,9075.0
13,1,20,encoding,27,41,t,pos,microscope1,4626.0
13,1,20,encoding,28,3,nt,neg1,handbag3,3300.0
13,1,20,encoding,29,5,nt,neg1,nunchaku16,6520.0
13,1,20,encoding,30,10,nt,neg1,decorativescreen10,9415.0
13,1,20,encoding,31,21,b,neg2,binoculars14,3500.0
13,1,20,encoding,32,27,b,neg2,camera7,9599.0
13,1,20,encoding,33,42,t,pos,pokercard14,7230.0
13,1,20,encoding,34,12,nt,neg1,turtle3,9611.0
13,1,20,encoding,35,52,t,neu,stapler5,2383.0
13,1,20,encoding,36,37,t,pos,cookingpan3,2340.0
13,1,20,encoding,37,45,t,neu,key3,1303.0
13,1,20,encoding,38,40,t,pos,bonzai14,2530.0
13,1,20,encoding,39,20,b,neg2,hairbrush9,3195.0
13,1,20,encoding,40,2,nt,neg1,dresser12,3216.0
13,1,20,encoding,41,43,t,pos,tennisracquet7,7325.0
13,1,20,encoding,42,13,nt,neg1,calculator3,9908.0
13,1,20,encoding,43,31,t,pos,cheese8,1601.0
13,1,20,encoding,44,14,nt,neg1,rollerskates16,9909.0
13,1,20,encoding,45,1,nt,neg1,windchime16,2750.0
13,1,20,encoding,46,0,nt,neg1,tent4,2683.0
13,1,20,encoding,47,8,nt,neg1,broom11,9187.0
13,1,20,encoding,48,19,b,neg2,clock1,2590.0
13,1,20,encoding,49,28,b,neg2,lock14,9910.0
13,1,20,encoding,50,51,t,neu,butterfly8,2382.0
13,1,20,encoding,51,34,t,pos,cookie1,1920.0
13,1,20,encoding,52,30,t,pos,button5,1340.0
13,1,20,encoding,53,4,nt,neg1,frame10,6212.0
13,1,20,encoding,54,9,nt,neg1,chessboard14,9290.0
13,1,20,encoding,55,32,filler,pos,umbrella2,1659.0
13,1,20,encoding,56,36,filler,pos,glove6,2154.0
13,1,20,encoding,57,48,filler,neu,cushion2,2273.0
13,1,20,encoding,58,33,filler,pos,exercise_equipment5,1710.0
13,1,20,encoding,59,57,filler,neu,ringbinder8,2870.0
