IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2390,filler,gift15,53,neu,23,1,19,1,368,0,,0.0
7057,filler,cookingpan3,59,neu,23,1,19,1,369,0,0,0.537
2340,filler,microwave1,37,pos,23,1,19,1,370,0,1,0.72
2102,filler,bowtie11,46,neu,23,1,19,1,371,0,0,0.62
8120,filler,suitcase9,44,pos,23,1,19,1,372,0,0,0.82
1710,filler,hairbrush9,33,pos,23,1,19,1,373,0,1,0.654
2383,filler,ringbinder8,52,neu,23,1,19,1,374,0,2,0.62
2091,filler,scissors5,35,pos,23,1,19,1,375,0,2,0.554
2382,filler,cheese8,51,neu,23,1,19,1,376,0,2,0.353
7230,filler,camera7,42,pos,23,1,19,1,377,0,2,0.437
2154,t,clock1,36,pos,23,1,19,1,413,1,0,0.537
2683,nt,frisbee0,0,neg1,23,1,19,1,414,1,2,0.654
1340,t,backpack6,30,pos,23,1,19,1,415,1,0,0.303
3300,nt,butterfly8,3,neg1,23,1,19,1,416,1,2,0.321
1659,t,hourglass16,32,pos,23,1,19,1,417,1,0,0.387
9075,nt,tennisracquet7,7,neg1,23,1,19,1,418,1,2,0.387
1920,t,windchime16,34,pos,23,1,19,1,419,1,2,0.337
6520,nt,cookie1,5,neg1,23,1,19,1,420,1,2,0.404
2272,t,dumbbell0,47,neu,23,1,19,1,421,1,1,0.52
7325,t,balloon10,43,pos,23,1,19,1,422,1,2,0.637
2750,nt,dresser12,1,neg1,23,1,19,1,423,1,0,0.354
2530,t,bonzai14,40,pos,23,1,19,1,424,1,1,0.754
2396,t,umbrella2,54,neu,23,1,19,1,425,1,0,0.371
9908,nt,chessboard14,13,neg1,23,1,19,1,426,1,2,0.336
9909,nt,rollerskates16,14,neg1,23,1,19,1,427,1,1,0.437
4626,t,cushion2,41,pos,23,1,19,1,428,1,0,0.404
2487,t,tent4,55,neu,23,1,19,1,429,1,2,0.338
9187,nt,key3,8,neg1,23,1,19,1,430,1,0,0.421
9290,nt,hanger9,9,neg1,23,1,19,1,431,1,2,0.37
2398,t,abacus9,39,pos,23,1,19,1,432,1,2,0.287
2749,t,button5,56,neu,23,1,19,1,433,1,2,0.304
2309,t,fan2,50,neu,23,1,19,1,434,1,2,0.337
3216,nt,stapler5,2,neg1,23,1,19,1,435,1,0,0.303
9611,nt,compass1,12,neg1,23,1,19,1,436,1,2,0.271
2273,t,exercise_equipment5,48,neu,23,1,19,1,437,1,0,0.721
2980,t,lei9,58,neu,23,1,19,1,438,1,1,0.37
2308,t,lock14,49,neu,23,1,19,1,439,1,0,0.737
6212,nt,frame10,4,neg1,23,1,19,1,440,1,2,0.32
1601,t,binoculars14,31,pos,23,1,19,1,441,1,2,0.337
9428,nt,toothpaste14,11,neg1,23,1,19,1,442,1,2,0.303
2373,t,powerstrip12,38,pos,23,1,19,1,443,1,0,0.321
6838,nt,turtle3,6,neg1,23,1,19,1,444,1,2,0.32
2870,t,microscope1,57,neu,23,1,19,1,445,1,0,0.387
