IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
6313,pre_new,NA,113,neg,37,1,23,2,132,1,0.9076154680001309
2730,pre_new,NA,102,neg,37,1,23,2,133,1,0.822342185999787
3211,pre_new,NA,169,neu,37,1,23,2,134,1,0.7742241559999457
2393,pre_new,NA,158,neu,37,1,23,2,135,1,0.7677130720003333
1710,t,balloon10,33,pos,37,1,23,2,136,1,0.6624898239997492
5470,pre_new,NA,89,pos,37,1,23,2,137,1,0.6859361709998666
3195,nt,handbag3,20,neg2,37,1,23,2,138,1,0.6738437760000124
4000,pre_new,NA,170,neu,37,1,23,2,139,1,0.7411615910000364
3216,b,cheesegrater14,2,neg1,37,1,23,2,140,1,0.8739137630000187
2487,filler,tennisracquet7,55,neu,37,1,23,2,141,1,0.7284319159998631
2340,t,ringbinder8,37,pos,37,1,23,2,142,1,0.6125644889998512
8120,t,tape8,44,pos,37,1,23,2,143,1,0.6499447729997883
2346,pre_new,NA,73,pos,37,1,23,2,144,1,0.7529840719998901
2530,t,exercise_equipment5,40,pos,37,1,23,2,145,1,0.9108962969999084
7234,pre_new,NA,173,neu,37,1,23,2,146,1,0.8052124470000308
6520,b,cookpot16,5,neg1,37,1,23,2,147,1,0.8021006429999034
9342,pre_new,NA,133,neg,37,1,23,2,148,1,0.7357926659997247
9611,b,scissors5,12,neg1,37,1,23,2,149,1,0.5999937090000458
7242,pre_new,NA,174,neu,37,1,23,2,150,1,0.7345366969998395
2154,filler,cookingpan3,36,pos,37,1,23,2,151,1,0.7020566910000525
2411,pre_new,NA,160,neu,37,1,23,2,152,1,0.7197128560001147
2489,pre_new,NA,162,neu,37,1,23,2,153,1,0.8069395030001942
2980,t,pokercard14,58,neu,37,1,23,2,154,1,0.6116320189998987
2900,pre_new,NA,104,neg,37,1,23,2,155,1,0.6746000769999227
2191,pre_new,NA,154,neu,37,1,23,2,156,1,0.7268801850000273
6821,nt,tent4,22,neg2,37,1,23,2,157,1,0.5772069800000281
2749,t,frame10,56,neu,37,1,23,2,158,1,0.7616784349997943
7230,filler,seashell9,42,pos,37,1,23,2,159,1,0.6621966459997566
1601,t,powerstrip12,31,pos,37,1,23,2,160,1,0.6129755219999424
2382,filler,nunchaku16,51,neu,37,1,23,2,161,1,0.7049895700001798
7325,t,umbrella2,43,pos,37,1,23,2,162,1,0.612877158000174
3500,nt,backpack6,21,neg2,37,1,23,2,163,0,0.561879902000328
9187,b,bowtie11,8,neg1,37,1,23,2,164,1,0.6912275370000316
2750,b,toothpaste14,1,neg1,37,1,23,2,165,1,0.8044051440001567
1303,t,microscope1,45,neu,37,1,23,2,166,1,0.6708305730003303
2593,pre_new,NA,167,neu,37,1,23,2,167,1,1.0305227680000826
