IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2683,nt,lei9,0,neg1,11,1,24,1,60,0,1
3500,b,lock14,21,neg2,11,1,24,1,61,0,1
1303,filler,scissors5,45,neu,11,1,24,1,62,0,1
9908,nt,decorativescreen10,13,neg1,11,1,24,1,63,0,1
9415,nt,tent4,10,neg1,11,1,24,1,64,0,1
2870,filler,fan2,57,neu,11,1,24,1,65,0,1
2383,t,hairbrush9,52,neu,11,1,24,1,66,0,1
3216,nt,pokercard14,2,neg1,11,1,24,1,67,0,1
2272,t,frame10,47,neu,11,1,24,1,68,0,1
2456,b,exercise_equipment5,17,neg2,11,1,24,1,69,0,1
2390,t,cheese8,53,neu,11,1,24,1,70,0,1
9321,b,hanger9,25,neg2,11,1,24,1,71,0,1
9075,nt,rollerskates16,7,neg1,11,1,24,1,72,0,1
3195,b,microwave1,20,neg2,11,1,24,1,73,0,1
2345.1,b,windchime16,16,neg2,11,1,24,1,74,0,1
1340,t,camera7,30,pos,11,1,24,1,75,0,1
2382,t,broom11,51,neu,11,1,24,1,76,0,1
9921,b,stapler5,29,neg2,11,1,24,1,77,0,1
7325,t,binoculars14,43,pos,11,1,24,1,78,0,1
9909,nt,vase15,14,neg1,11,1,24,1,79,0,1
2309,t,cookie1,50,neu,11,1,24,1,80,0,1
4626,filler,tennisracquet7,41,pos,11,1,24,1,81,0,1
7057,t,dumbbell0,59,neu,11,1,24,1,82,0,1
7230,filler,handbag3,42,pos,11,1,24,1,83,0,1
9910,b,frisbee0,28,neg2,11,1,24,1,84,0,1
2749,filler,compass1,56,neu,11,1,24,1,85,0,1
2398,t,calculator3,39,pos,11,1,24,1,86,0,1
2487,filler,toothpaste14,55,neu,11,1,24,1,87,0,1
2091,t,umbrella2,35,pos,11,1,24,1,88,0,1
2750,nt,cushion2,1,neg1,11,1,24,1,89,0,1
9611,nt,tape8,12,neg1,11,1,24,1,90,0,1
2396,t,cheesegrater14,54,neu,11,1,24,1,91,0,1
8120,t,powerstrip12,44,pos,11,1,24,1,92,0,1
9599,b,abacus9,27,neg2,11,1,24,1,93,0,1
9290,nt,scale13,9,neg1,11,1,24,1,94,0,1
2373,filler,key3,38,pos,11,1,24,1,95,0,1
2340,filler,cookpot16,37,pos,11,1,24,1,96,0,1
6520,nt,microscope1,5,neg1,11,1,24,1,97,0,1
6212,nt,cookingpan3,4,neg1,11,1,24,1,98,0,1
2530,t,backpack6,40,pos,11,1,24,1,99,0,1
9163,b,gift15,23,neg2,11,1,24,1,100,0,1
2490,b,suitcase9,18,neg2,11,1,24,1,101,0,1
2205,b,butterfly8,15,neg2,11,1,24,1,102,0,1
6838,nt,button5,6,neg1,11,1,24,1,103,0,1
2154,t,turtle3,36,pos,11,1,24,1,104,0,1
2590,b,chessboard14,19,neg2,11,1,24,1,105,0,1
2102,t,glove6,46,neu,11,1,24,1,106,0,1
1601,t,bowtie11,31,pos,11,1,24,1,107,0,1
2273,filler,ringbinder8,48,neu,11,1,24,1,108,0,1
2980,t,coin15,58,neu,11,1,24,1,109,0,1
3300,nt,nunchaku16,3,neg1,11,1,24,1,110,0,1
2308,t,dresser12,49,neu,11,1,24,1,111,0,1
9187,nt,balloon10,8,neg1,11,1,24,1,112,0,1
6821,b,garbagetrash14,22,neg2,11,1,24,1,113,0,0
1920,filler,seashell9,34,pos,11,1,24,1,114,0,1
1659,t,bearteddy16,32,pos,11,1,24,1,115,0,1
1710,t,hourglass16,33,pos,11,1,24,1,116,0,1
9428,nt,bonzai14,11,neg1,11,1,24,1,117,0,1
9301,b,doorknob4,24,neg2,11,1,24,1,118,0,1
9425,b,clock1,26,neg2,11,1,24,1,119,0,1
6821,b,garbagetrash14,22,neg2,11,1,24,1,120,1,1
