IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2390,filler,bonzai14,53,neu,1,1,21,1,0
2530,filler,vase15,40,pos,1,1,21,1,1
2273,filler,umbrella2,48,neu,1,1,21,1,2
2487,filler,button5,55,neu,1,1,21,1,3
2308,filler,backpack6,49,neu,1,1,21,1,4
7325,t,cookpot16,43,pos,1,1,21,1,5
9428,nt,tennisracquet7,11,neg1,1,1,21,1,6
2373,t,frame10,38,pos,1,1,21,1,7
9187,nt,microscope1,8,neg1,1,1,21,1,8
2383,t,clock1,52,neu,1,1,21,1,9
9921,b,cheesegrater14,29,neg2,1,1,21,1,10
7230,t,windchime16,42,pos,1,1,21,1,11
9425,b,scale13,26,neg2,1,1,21,1,12
3195,b,nunchaku16,20,neg2,1,1,21,1,13
9321,b,glove6,25,neg2,1,1,21,1,14
2205,b,hourglass16,15,neg2,1,1,21,1,15
2870,t,cheese8,57,neu,1,1,21,1,16
2490,b,tape8,18,neg2,1,1,21,1,17
6821,b,compass1,22,neg2,1,1,21,1,18
9599,b,lei9,27,neg2,1,1,21,1,19
2272,t,broom11,47,neu,1,1,21,1,20
6212,nt,stapler5,4,neg1,1,1,21,1,21
9908,nt,bearteddy16,13,neg1,1,1,21,1,22
9910,b,toothpaste14,28,neg2,1,1,21,1,23
3500,b,turtle3,21,neg2,1,1,21,1,24
8120,t,dumbbell0,44,pos,1,1,21,1,25
2750,nt,microwave1,1,neg1,1,1,21,1,26
1303,t,bowtie11,45,neu,1,1,21,1,27
2091,t,binoculars14,35,pos,1,1,21,1,28
2456,b,calculator3,17,neg2,1,1,21,1,29
3300,nt,scissors5,3,neg1,1,1,21,1,30
2340,t,frisbee0,37,pos,1,1,21,1,31
2382,t,abacus9,51,neu,1,1,21,1,32
2345.1,b,cushion2,16,neg2,1,1,21,1,33
9290,nt,fan2,9,neg1,1,1,21,1,34
2749,t,butterfly8,56,neu,1,1,21,1,35
2396,t,camera7,54,neu,1,1,21,1,36
7057,t,key3,59,neu,1,1,21,1,37
2309,t,coin15,50,neu,1,1,21,1,38
4626,t,cookie1,41,pos,1,1,21,1,39
2154,t,chessboard14,36,pos,1,1,21,1,40
9909,nt,exercise_equipment5,14,neg1,1,1,21,1,41
3216,nt,balloon10,2,neg1,1,1,21,1,42
1340,t,decorativescreen10,30,pos,1,1,21,1,43
2590,b,cookingpan3,19,neg2,1,1,21,1,44
9301,b,seashell9,24,neg2,1,1,21,1,45
2683,nt,lock14,0,neg1,1,1,21,1,46
6838,nt,hairbrush9,6,neg1,1,1,21,1,47
9611,nt,rollerskates16,12,neg1,1,1,21,1,48
9415,nt,dresser12,10,neg1,1,1,21,1,49
2980,t,pokercard14,58,neu,1,1,21,1,50
1920,t,doorknob4,34,pos,1,1,21,1,51
9163,b,gift15,23,neg2,1,1,21,1,52
9075,nt,hanger9,7,neg1,1,1,21,1,53
6520,nt,powerstrip12,5,neg1,1,1,21,1,54
2398,filler,tent4,39,pos,1,1,21,1,55
1659,filler,garbagetrash14,32,pos,1,1,21,1,56
1710,filler,handbag3,33,pos,1,1,21,1,57
2102,filler,ringbinder8,46,neu,1,1,21,1,58
1601,filler,suitcase9,31,pos,1,1,21,1,59
