subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
29,1,23,encoding,0,44,filler,pos,gift15,8120.0
29,1,23,encoding,1,46,filler,neu,nunchaku16,2102.0
29,1,23,encoding,2,36,filler,pos,microwave1,2154.0
29,1,23,encoding,3,33,filler,pos,broom11,1710.0
29,1,23,encoding,4,58,filler,neu,vase15,2980.0
29,1,23,encoding,5,3,nt,neg1,seashell9,3300.0
29,1,23,encoding,6,35,t,pos,bowtie11,2091.0
29,1,23,encoding,7,31,t,pos,umbrella2,1601.0
29,1,23,encoding,8,22,b,neg2,frame10,6821.0
29,1,23,encoding,9,52,t,neu,cookingpan3,2383.0
29,1,23,encoding,10,54,t,neu,binoculars14,2396.0
29,1,23,encoding,11,26,b,neg2,key3,9425.0
29,1,23,encoding,12,50,t,neu,bonzai14,2309.0
29,1,23,encoding,13,59,t,neu,glove6,7057.0
29,1,23,encoding,14,27,b,neg2,scissors5,9599.0
29,1,23,encoding,15,16,b,neg2,hourglass16,2345.1
29,1,23,encoding,16,32,t,pos,ringbinder8,1659.0
29,1,23,encoding,17,53,t,neu,coin15,2390.0
29,1,23,encoding,18,38,t,pos,hanger9,2373.0
29,1,23,encoding,19,37,t,pos,calculator3,2340.0
29,1,23,encoding,20,39,t,pos,chessboard14,2398.0
29,1,23,encoding,21,5,nt,neg1,windchime16,6520.0
29,1,23,encoding,22,1,nt,neg1,cushion2,2750.0
29,1,23,encoding,23,57,t,neu,doorknob4,2870.0
29,1,23,encoding,24,12,nt,neg1,frisbee0,9611.0
29,1,23,encoding,25,45,t,neu,dresser12,1303.0
29,1,23,encoding,26,14,nt,neg1,stapler5,9909.0
29,1,23,encoding,27,23,b,neg2,suitcase9,9163.0
29,1,23,encoding,28,24,b,neg2,backpack6,9301.0
29,1,23,encoding,29,2,nt,neg1,fan2,3216.0
29,1,23,encoding,30,13,nt,neg1,handbag3,9908.0
29,1,23,encoding,31,49,t,neu,cheese8,2308.0
29,1,23,encoding,32,19,b,neg2,dumbbell0,2590.0
29,1,23,encoding,33,18,b,neg2,cookpot16,2490.0
29,1,23,encoding,34,55,t,neu,garbagetrash14,2487.0
29,1,23,encoding,35,43,t,pos,clock1,7325.0
29,1,23,encoding,36,6,nt,neg1,butterfly8,6838.0
29,1,23,encoding,37,0,nt,neg1,tennisracquet7,2683.0
29,1,23,encoding,38,17,b,neg2,balloon10,2456.0
29,1,23,encoding,39,9,nt,neg1,rollerskates16,9290.0
29,1,23,encoding,40,47,t,neu,lock14,2272.0
29,1,23,encoding,41,30,t,pos,exercise_equipment5,1340.0
29,1,23,encoding,42,4,nt,neg1,cookie1,6212.0
29,1,23,encoding,43,11,nt,neg1,camera7,9428.0
29,1,23,encoding,44,8,nt,neg1,cheesegrater14,9187.0
29,1,23,encoding,45,20,b,neg2,powerstrip12,3195.0
29,1,23,encoding,46,25,b,neg2,hairbrush9,9321.0
29,1,23,encoding,47,42,t,pos,bearteddy16,7230.0
29,1,23,encoding,48,34,t,pos,decorativescreen10,1920.0
29,1,23,encoding,49,29,b,neg2,turtle3,9921.0
29,1,23,encoding,50,21,b,neg2,tent4,3500.0
29,1,23,encoding,51,10,nt,neg1,scale13,9415.0
29,1,23,encoding,52,7,nt,neg1,abacus9,9075.0
29,1,23,encoding,53,15,b,neg2,button5,2205.0
29,1,23,encoding,54,28,b,neg2,pokercard14,9910.0
29,1,23,encoding,55,48,filler,neu,lei9,2273.0
29,1,23,encoding,56,56,filler,neu,compass1,2749.0
29,1,23,encoding,57,41,filler,pos,tape8,4626.0
29,1,23,encoding,58,40,filler,pos,toothpaste14,2530.0
29,1,23,encoding,59,51,filler,neu,microscope1,2382.0
