IAPS,valence,cond,cue,sub,time,order
8210,pos,sub,cheese8,8210,0,316
5833,pos,pre_new,hanger9,5833,0,317
7405,pos,pre_new,camera7,7405,0,318
8470,pos,pre_new,cookpot16,8470,0,319
8161,pos,sub,rollerskates16,8161,0,320
2560,pos,sub,button5,2560,0,321
4612,pos,sub,clock1,4612,0,322
7279,pos,pre_new,scale13,7279,0,323
2158,pos,pre_new,cookie1,2158,0,324
2598,pos,sub,cheesegrater14,2598,0,325
2341,pos,sub,binoculars14,2341,0,326
2370,pos,sub,umbrella2,2370,0,327
7280,pos,sub,balloon10,7280,0,328
2156,pos,sub,suitcase9,2156,0,329
2388,pos,sub,butterfly8,2388,0,330
5726,pos,pre_new,fan2,5726,0,331
2224,pos,sub,decorativescreen10,2224,0,332
2216,pos,pre_new,lock14,2216,0,333
5780,pos,sub,abacus9,5780,0,334
2594,pos,sub,microscope1,2594,0,335
1419,pos,sub,dumbbell0,1419,0,336
8600,pos,sub,calculator3,8600,0,337
8492,pos,sub,key3,8492,0,338
2791,pos,sub,toothpaste14,2791,0,339
1441,pos,sub,frisbee0,1441,0,340
1811,pos,sub,tent4,1811,0,341
2208,pos,sub,tennisracquet7,2208,0,342
7580,pos,sub,bonzai14,7580,0,343
1750,pos,sub,dresser12,1750,0,344
8497,pos,sub,glove6,8497,0,345
2655,pos,pre_new,backpack6,2655,0,346
4700,pos,sub,hairbrush9,4700,0,347
2037,pos,sub,ringbinder8,2037,0,348
4628,pos,pre_new,stapler5,4628,0,349
7440,pos,sub,microwave1,7440,0,350
8370,pos,sub,hourglass16,8370,0,351
8118,pos,sub,coin15,8118,0,352
2391,pos,sub,vase15,2391,0,353
5199,pos,sub,chessboard14,5199,0,354
5910,pos,sub,broom11,5910,0,355
2331,pos,sub,seashell9,2331,0,356
2302,pos,sub,garbagetrash14,2302,0,357
8496,pos,pre_new,lei9,8496,0,358
4614,pos,sub,windchime16,4614,0,359
4616,pos,sub,scissors5,4616,0,360
2302,pos,sub,garbagetrash14,2302,1,371
5780,pos,sub,abacus9,5780,1,372
2598,pos,sub,cheesegrater14,2598,1,373
5199,pos,sub,chessboard14,5199,1,374
2331,pos,sub,seashell9,2331,1,375
8370,pos,sub,hourglass16,8370,1,376
2594,pos,sub,microscope1,2594,1,377
7440,pos,sub,microwave1,7440,1,378
1441,pos,sub,frisbee0,1441,1,379
2391,pos,sub,vase15,2391,1,380
5910,pos,sub,broom11,5910,1,381
2370,pos,sub,umbrella2,2370,1,382
2791,pos,sub,toothpaste14,2791,1,383
4612,pos,sub,clock1,4612,1,384
8600,pos,sub,calculator3,8600,1,385
2388,pos,sub,butterfly8,2388,1,386
2224,pos,sub,decorativescreen10,2224,1,387
1811,pos,sub,tent4,1811,1,388
7280,pos,sub,balloon10,7280,1,389
4616,pos,sub,scissors5,4616,1,390
2560,pos,sub,button5,2560,1,391
8161,pos,sub,rollerskates16,8161,1,392
4700,pos,sub,hairbrush9,4700,1,393
8118,pos,sub,coin15,8118,1,394
1750,pos,sub,dresser12,1750,1,395
4614,pos,sub,windchime16,4614,1,396
2156,pos,sub,suitcase9,2156,1,397
8492,pos,sub,key3,8492,1,398
1419,pos,sub,dumbbell0,1419,1,399
2341,pos,sub,binoculars14,2341,1,400
8210,pos,sub,cheese8,8210,1,401
7580,pos,sub,bonzai14,7580,1,402
2208,pos,sub,tennisracquet7,2208,1,403
2037,pos,sub,ringbinder8,2037,1,404
8497,pos,sub,glove6,8497,1,405
