IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2530,filler,tape8,40,pos,12,0,22,2,909,6,4,1
2308,filler,turtle3,49,neu,12,0,22,2,910,5,5,1
1659,filler,glove6,32,pos,12,0,22,2,911,6,5,1
1920,filler,hairbrush9,34,pos,12,0,22,2,912,6,3,1
1340,filler,stapler5,30,pos,12,0,22,2,913,6,4,1
9321,nt,lock14,25,neg2,12,0,22,2,914,3,6,1
2490,nt,backpack6,18,neg2,12,0,22,2,915,5,5,1
6212,b,exercise_equipment5,4,neg1,12,0,22,2,916,3,7,1
2309,t,decorativescreen10,50,neu,12,0,22,2,917,6,4,1
9075,b,pokercard14,7,neg1,12,0,22,2,918,2,7,1
1710,t,garbagetrash14,33,pos,12,0,22,2,919,6,3,1
2750,b,toothpaste14,1,neg1,12,0,22,2,920,5,5,1
1303,t,handbag3,45,neu,12,0,22,2,921,6,3,1
9909,b,frisbee0,14,neg1,12,0,22,2,922,3,7,1
2340,t,rollerskates16,37,pos,12,0,22,2,923,7,3,1
9301,nt,button5,24,neg2,12,0,22,2,924,1,7,1
6520,b,broom11,5,neg1,12,0,22,2,925,2,7,1
2345.1,nt,cushion2,16,neg2,12,0,22,2,926,3,6,1
7057,t,camera7,59,neu,12,0,22,2,927,7,2,1
2398,t,scale13,39,pos,12,0,22,2,928,7,3,1
9910,nt,coin15,28,neg2,12,0,22,2,929,2,7,1
9428,b,suitcase9,11,neg1,12,0,22,2,930,2,7,1
2396,t,bearteddy16,54,neu,12,0,22,2,931,6,3,1
3195,nt,chessboard14,20,neg2,12,0,22,2,932,2,7,1
6821,nt,frame10,22,neg2,12,0,22,2,933,5,5,1
2749,t,seashell9,56,neu,12,0,22,2,934,6,3,1
8120,t,windchime16,44,pos,12,0,22,2,935,5,5,1
2272,t,cheesegrater14,47,neu,12,0,22,2,936,4,5,1
9187,b,cookingpan3,8,neg1,12,0,22,2,937,4,6,1
2456,nt,binoculars14,17,neg2,12,0,22,2,938,4,4,1
2091,t,hourglass16,35,pos,12,0,22,2,939,8,2,1
9290,b,tennisracquet7,9,neg1,12,0,22,2,940,3,6,1
9415,b,doorknob4,10,neg1,12,0,22,2,941,3,6,1
4626,t,microscope1,41,pos,12,0,22,2,942,7,3,1
2980,t,fan2,58,neu,12,0,22,2,943,5,5,1
9611,b,microwave1,12,neg1,12,0,22,2,944,3,7,1
2487,t,balloon10,55,neu,12,0,22,2,945,5,3,1
2382,t,scissors5,51,neu,12,0,22,2,946,6,4,1
2683,b,vase15,0,neg1,12,0,22,2,947,3,7,1
6838,b,dresser12,6,neg1,12,0,22,2,948,3,7,1
2383,t,cheese8,52,neu,12,0,22,2,949,5,3,1
2205,nt,compass1,15,neg2,12,0,22,2,950,4,4,1
2154,t,hanger9,36,pos,12,0,22,2,951,7,5,1
2590,nt,clock1,19,neg2,12,0,22,2,952,5,3,1
9921,nt,gift15,29,neg2,12,0,22,2,953,1,7,1
9425,nt,umbrella2,26,neg2,12,0,22,2,954,3,7,1
9908,b,powerstrip12,13,neg1,12,0,22,2,955,3,7,1
7325,t,calculator3,43,pos,12,0,22,2,956,7,3,1
9599,nt,cookpot16,27,neg2,12,0,22,2,957,5,5,1
3500,nt,nunchaku16,21,neg2,12,0,22,2,958,4,6,1
3300,b,butterfly8,3,neg1,12,0,22,2,959,5,5,1
7230,t,abacus9,42,pos,12,0,22,2,960,7,2,1
9163,nt,key3,23,neg2,12,0,22,2,961,2,6,1
3216,b,ringbinder8,2,neg1,12,0,22,2,962,3,7,1
1601,t,lei9,31,pos,12,0,22,2,963,6,4,1
2870,filler,bowtie11,57,neu,12,0,22,2,964,5,4,1
2390,filler,tent4,53,neu,12,0,22,2,965,6,4,1
2102,filler,dumbbell0,46,neu,12,0,22,2,966,5,2,1
2373,filler,cookie1,38,pos,12,0,22,2,967,6,6,1
2273,filler,bonzai14,48,neu,12,0,22,2,968,6,2,1
