subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
22,1,22,encoding,0,31,filler,pos,ringbinder8,1601.0
22,1,22,encoding,1,44,filler,pos,calculator3,8120.0
22,1,22,encoding,2,32,filler,pos,scissors5,1659.0
22,1,22,encoding,3,54,filler,neu,lock14,2396.0
22,1,22,encoding,4,57,filler,neu,tape8,2870.0
22,1,22,encoding,5,6,b,neg1,glove6,6838.0
22,1,22,encoding,6,3,b,neg1,seashell9,3300.0
22,1,22,encoding,7,40,t,pos,tennisracquet7,2530.0
22,1,22,encoding,8,38,t,pos,lei9,2373.0
22,1,22,encoding,9,52,t,neu,cookingpan3,2383.0
22,1,22,encoding,10,14,b,neg1,cheese8,9909.0
22,1,22,encoding,11,23,nt,neg2,hairbrush9,9163.0
22,1,22,encoding,12,26,nt,neg2,vase15,9425.0
22,1,22,encoding,13,8,b,neg1,handbag3,9187.0
22,1,22,encoding,14,41,t,pos,butterfly8,4626.0
22,1,22,encoding,15,59,t,neu,umbrella2,7057.0
22,1,22,encoding,16,1,b,neg1,exercise_equipment5,2750.0
22,1,22,encoding,17,13,b,neg1,doorknob4,9908.0
22,1,22,encoding,18,21,nt,neg2,windchime16,3500.0
22,1,22,encoding,19,50,t,neu,tent4,2309.0
22,1,22,encoding,20,20,nt,neg2,bearteddy16,3195.0
22,1,22,encoding,21,27,nt,neg2,key3,9599.0
22,1,22,encoding,22,48,t,neu,balloon10,2273.0
22,1,22,encoding,23,19,nt,neg2,cookie1,2590.0
22,1,22,encoding,24,33,t,pos,gift15,1710.0
22,1,22,encoding,25,9,b,neg1,camera7,9290.0
22,1,22,encoding,26,2,b,neg1,toothpaste14,3216.0
22,1,22,encoding,27,49,t,neu,compass1,2308.0
22,1,22,encoding,28,7,b,neg1,binoculars14,9075.0
22,1,22,encoding,29,0,b,neg1,clock1,2683.0
22,1,22,encoding,30,47,t,neu,powerstrip12,2272.0
22,1,22,encoding,31,24,nt,neg2,rollerskates16,9301.0
22,1,22,encoding,32,39,t,pos,suitcase9,2398.0
22,1,22,encoding,33,36,t,pos,nunchaku16,2154.0
22,1,22,encoding,34,15,nt,neg2,hourglass16,2205.0
22,1,22,encoding,35,55,t,neu,microscope1,2487.0
22,1,22,encoding,36,30,t,pos,pokercard14,1340.0
22,1,22,encoding,37,28,nt,neg2,bowtie11,9910.0
22,1,22,encoding,38,12,b,neg1,microwave1,9611.0
22,1,22,encoding,39,25,nt,neg2,cheesegrater14,9321.0
22,1,22,encoding,40,17,nt,neg2,garbagetrash14,2456.0
22,1,22,encoding,41,22,nt,neg2,bonzai14,6821.0
22,1,22,encoding,42,56,t,neu,frame10,2749.0
22,1,22,encoding,43,11,b,neg1,stapler5,9428.0
22,1,22,encoding,44,18,nt,neg2,cushion2,2490.0
22,1,22,encoding,45,4,b,neg1,cookpot16,6212.0
22,1,22,encoding,46,42,t,pos,abacus9,7230.0
22,1,22,encoding,47,16,nt,neg2,button5,2345.1
22,1,22,encoding,48,45,t,neu,turtle3,1303.0
22,1,22,encoding,49,5,b,neg1,broom11,6520.0
22,1,22,encoding,50,43,t,pos,scale13,7325.0
22,1,22,encoding,51,58,t,neu,decorativescreen10,2980.0
22,1,22,encoding,52,10,b,neg1,chessboard14,9415.0
22,1,22,encoding,53,29,nt,neg2,frisbee0,9921.0
22,1,22,encoding,54,37,t,pos,dumbbell0,2340.0
22,1,22,encoding,55,34,filler,pos,coin15,1920.0
22,1,22,encoding,56,53,filler,neu,backpack6,2390.0
22,1,22,encoding,57,51,filler,neu,fan2,2382.0
22,1,22,encoding,58,35,filler,pos,hanger9,2091.0
22,1,22,encoding,59,46,filler,neu,dresser12,2102.0
