IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
1340,filler,frame10,30,pos,13,0,19,1,345,0,,0.0
2383,filler,dumbbell0,52,neu,13,0,19,1,346,0,2,1.004
1659,filler,windchime16,32,pos,13,0,19,1,347,0,2,0.937
2870,filler,calculator3,57,neu,13,0,19,1,348,0,0,0.887
2749,filler,coin15,56,neu,13,0,19,1,349,0,2,1.12
2398,filler,cookingpan3,39,pos,13,0,19,1,350,0,1,1.153
2309,filler,hanger9,50,neu,13,0,19,1,351,0,2,0.97
1601,filler,dresser12,31,pos,13,0,19,1,352,0,,0.0
1710,filler,backpack6,33,pos,13,0,19,1,353,0,2,0.803
2980,filler,scissors5,58,neu,13,0,19,1,354,0,2,0.653
2091,t,decorativescreen10,35,pos,13,0,19,1,390,1,2,1.087
2102,t,key3,46,neu,13,0,19,1,391,1,2,0.637
9187,nt,doorknob4,8,neg1,13,0,19,1,392,1,1,1.404
1920,t,hourglass16,34,pos,13,0,19,1,393,1,1,0.904
2683,nt,hairbrush9,0,neg1,13,0,19,1,394,1,2,0.454
6520,nt,chessboard14,5,neg1,13,0,19,1,395,1,0,0.821
4626,t,vase15,41,pos,13,0,19,1,396,1,2,0.837
2382,t,powerstrip12,51,neu,13,0,19,1,397,1,2,0.638
3216,nt,gift15,2,neg1,13,0,19,1,398,1,1,0.603
2750,nt,binoculars14,1,neg1,13,0,19,1,399,1,1,0.454
7230,t,camera7,42,pos,13,0,19,1,400,1,2,0.803
9415,nt,fan2,10,neg1,13,0,19,1,401,1,1,0.737
2308,t,exercise_equipment5,49,neu,13,0,19,1,402,1,2,0.504
9428,nt,frisbee0,11,neg1,13,0,19,1,403,1,0,0.503
2273,t,balloon10,48,neu,13,0,19,1,404,1,2,0.504
2340,t,lock14,37,pos,13,0,19,1,405,1,2,0.637
9075,nt,garbagetrash14,7,neg1,13,0,19,1,406,1,1,0.554
2530,t,glove6,40,pos,13,0,19,1,407,1,2,0.387
1303,t,cheesegrater14,45,neu,13,0,19,1,408,1,2,0.586
6838,nt,pokercard14,6,neg1,13,0,19,1,409,1,1,0.354
9909,nt,clock1,14,neg1,13,0,19,1,410,1,1,0.404
8120,t,umbrella2,44,pos,13,0,19,1,411,1,2,0.571
2373,t,cushion2,38,pos,13,0,19,1,412,1,2,0.454
7057,t,cookie1,59,neu,13,0,19,1,413,1,2,0.487
6212,nt,abacus9,4,neg1,13,0,19,1,414,1,0,0.354
2272,t,rollerskates16,47,neu,13,0,19,1,415,1,2,0.67
2390,t,tape8,53,neu,13,0,19,1,416,1,2,0.587
2487,t,lei9,55,neu,13,0,19,1,417,1,2,0.37
9611,nt,suitcase9,12,neg1,13,0,19,1,418,1,1,0.72
2396,t,handbag3,54,neu,13,0,19,1,419,1,2,0.387
9908,nt,scale13,13,neg1,13,0,19,1,420,1,1,0.671
7325,t,button5,43,pos,13,0,19,1,421,1,2,0.52
3300,nt,turtle3,3,neg1,13,0,19,1,422,1,1,0.337
9290,nt,bowtie11,9,neg1,13,0,19,1,423,1,1,0.554
2154,t,nunchaku16,36,pos,13,0,19,1,424,1,2,0.437
2396,t,handbag3,54,neu,13,0,19,1,425,2,2,0.404
9908,nt,scale13,13,neg1,13,0,19,1,426,2,1,0.553
2390,t,tape8,53,neu,13,0,19,1,427,2,2,0.47
9428,nt,frisbee0,11,neg1,13,0,19,1,428,2,0,0.387
9909,nt,clock1,14,neg1,13,0,19,1,429,2,1,0.554
1920,t,hourglass16,34,pos,13,0,19,1,430,2,0,0.353
2102,t,key3,46,neu,13,0,19,1,431,2,2,0.437
7057,t,cookie1,59,neu,13,0,19,1,432,2,2,0.37
7230,t,camera7,42,pos,13,0,19,1,433,2,2,0.371
3300,nt,turtle3,3,neg1,13,0,19,1,434,2,1,0.353
9290,nt,bowtie11,9,neg1,13,0,19,1,435,2,1,0.437
2373,t,cushion2,38,pos,13,0,19,1,436,2,2,0.437
2091,t,decorativescreen10,35,pos,13,0,19,1,437,2,2,0.337
6212,nt,abacus9,4,neg1,13,0,19,1,438,2,0,0.387
2308,t,exercise_equipment5,49,neu,13,0,19,1,439,2,2,0.521
6838,nt,pokercard14,6,neg1,13,0,19,1,440,2,1,0.453
2487,t,lei9,55,neu,13,0,19,1,441,2,2,0.821
4626,t,vase15,41,pos,13,0,19,1,442,2,2,0.304
9611,nt,suitcase9,12,neg1,13,0,19,1,443,2,1,0.487
3216,nt,gift15,2,neg1,13,0,19,1,444,2,1,0.67
2382,t,powerstrip12,51,neu,13,0,19,1,445,2,2,0.854
2273,t,balloon10,48,neu,13,0,19,1,446,2,2,0.369
9075,nt,garbagetrash14,7,neg1,13,0,19,1,447,2,1,0.487
2154,t,nunchaku16,36,pos,13,0,19,1,448,2,2,0.42
2272,t,rollerskates16,47,neu,13,0,19,1,449,2,2,0.354
9187,nt,doorknob4,8,neg1,13,0,19,1,450,2,0,1.137
8120,t,umbrella2,44,pos,13,0,19,1,451,2,2,0.721
9415,nt,fan2,10,neg1,13,0,19,1,452,2,1,0.354
2340,t,lock14,37,pos,13,0,19,1,453,2,2,0.52
7325,t,button5,43,pos,13,0,19,1,454,2,2,0.62
2683,nt,hairbrush9,0,neg1,13,0,19,1,455,2,1,0.387
6520,nt,chessboard14,5,neg1,13,0,19,1,456,2,0,0.554
1303,t,cheesegrater14,45,neu,13,0,19,1,457,2,2,0.537
2750,nt,binoculars14,1,neg1,13,0,19,1,458,2,1,0.405
2530,t,glove6,40,pos,13,0,19,1,459,2,2,0.354
2091,t,decorativescreen10,35,pos,13,0,19,1,460,3,2,0.353
6838,nt,pokercard14,6,neg1,13,0,19,1,461,3,1,0.42
2396,t,handbag3,54,neu,13,0,19,1,462,3,2,0.354
2382,t,powerstrip12,51,neu,13,0,19,1,463,3,2,0.354
9909,nt,clock1,14,neg1,13,0,19,1,464,3,1,0.32
6520,nt,chessboard14,5,neg1,13,0,19,1,465,3,0,0.487
2373,t,cushion2,38,pos,13,0,19,1,466,3,2,0.52
2750,nt,binoculars14,1,neg1,13,0,19,1,467,3,1,0.337
2308,t,exercise_equipment5,49,neu,13,0,19,1,468,3,2,0.32
9290,nt,bowtie11,9,neg1,13,0,19,1,469,3,0,0.587
7057,t,cookie1,59,neu,13,0,19,1,470,3,2,0.353
7325,t,button5,43,pos,13,0,19,1,471,3,2,0.303
2272,t,rollerskates16,47,neu,13,0,19,1,472,3,2,0.303
2683,nt,hairbrush9,0,neg1,13,0,19,1,473,3,1,0.371
3300,nt,turtle3,3,neg1,13,0,19,1,474,3,1,0.404
2340,t,lock14,37,pos,13,0,19,1,475,3,2,0.354
4626,t,vase15,41,pos,13,0,19,1,476,3,2,0.321
2102,t,key3,46,neu,13,0,19,1,477,3,2,0.304
2390,t,tape8,53,neu,13,0,19,1,478,3,2,0.354
9611,nt,suitcase9,12,neg1,13,0,19,1,479,3,1,0.554
9428,nt,frisbee0,11,neg1,13,0,19,1,480,3,0,0.387
2530,t,glove6,40,pos,13,0,19,1,481,3,2,0.521
9187,nt,doorknob4,8,neg1,13,0,19,1,482,3,0,0.32
1920,t,hourglass16,34,pos,13,0,19,1,483,3,0,0.388
2273,t,balloon10,48,neu,13,0,19,1,484,3,2,0.471
2154,t,nunchaku16,36,pos,13,0,19,1,485,3,2,0.471
6212,nt,abacus9,4,neg1,13,0,19,1,486,3,0,0.403
9415,nt,fan2,10,neg1,13,0,19,1,487,3,1,0.354
2487,t,lei9,55,neu,13,0,19,1,488,3,2,0.404
8120,t,umbrella2,44,pos,13,0,19,1,489,3,2,0.337
9908,nt,scale13,13,neg1,13,0,19,1,490,3,1,0.354
1303,t,cheesegrater14,45,neu,13,0,19,1,491,3,2,0.536
9075,nt,garbagetrash14,7,neg1,13,0,19,1,492,3,1,0.354
3216,nt,gift15,2,neg1,13,0,19,1,493,3,1,0.321
7230,t,camera7,42,pos,13,0,19,1,494,3,2,0.337
2530,t,glove6,40,pos,13,0,19,1,495,4,2,0.504
9428,nt,frisbee0,11,neg1,13,0,19,1,496,4,0,0.32
7057,t,cookie1,59,neu,13,0,19,1,497,4,2,0.404
2750,nt,binoculars14,1,neg1,13,0,19,1,498,4,1,1.237
8120,t,umbrella2,44,pos,13,0,19,1,499,4,2,0.386
7325,t,button5,43,pos,13,0,19,1,500,4,2,0.287
9187,nt,doorknob4,8,neg1,13,0,19,1,501,4,0,0.304
2396,t,handbag3,54,neu,13,0,19,1,502,4,2,0.387
6838,nt,pokercard14,6,neg1,13,0,19,1,503,4,1,0.32
2390,t,tape8,53,neu,13,0,19,1,504,4,2,0.337
2487,t,lei9,55,neu,13,0,19,1,505,4,2,0.386
2373,t,cushion2,38,pos,13,0,19,1,506,4,2,0.337
9908,nt,scale13,13,neg1,13,0,19,1,507,4,1,0.353
3216,nt,gift15,2,neg1,13,0,19,1,508,4,1,0.32
2154,t,nunchaku16,36,pos,13,0,19,1,509,4,2,0.32
2340,t,lock14,37,pos,13,0,19,1,510,4,2,0.387
9909,nt,clock1,14,neg1,13,0,19,1,511,4,1,0.521
7230,t,camera7,42,pos,13,0,19,1,512,4,2,0.487
9415,nt,fan2,10,neg1,13,0,19,1,513,4,1,0.421
1303,t,cheesegrater14,45,neu,13,0,19,1,514,4,2,0.604
2683,nt,hairbrush9,0,neg1,13,0,19,1,515,4,1,0.42
9611,nt,suitcase9,12,neg1,13,0,19,1,516,4,1,0.354
2273,t,balloon10,48,neu,13,0,19,1,517,4,2,0.387
6212,nt,abacus9,4,neg1,13,0,19,1,518,4,0,0.42
2091,t,decorativescreen10,35,pos,13,0,19,1,519,4,2,0.353
2102,t,key3,46,neu,13,0,19,1,520,4,2,0.453
1920,t,hourglass16,34,pos,13,0,19,1,521,4,2,0.353
6520,nt,chessboard14,5,neg1,13,0,19,1,522,4,0,0.287
2272,t,rollerskates16,47,neu,13,0,19,1,523,4,2,0.403
9290,nt,bowtie11,9,neg1,13,0,19,1,524,4,0,0.52
9075,nt,garbagetrash14,7,neg1,13,0,19,1,525,4,1,0.42
2308,t,exercise_equipment5,49,neu,13,0,19,1,526,4,2,0.354
2382,t,powerstrip12,51,neu,13,0,19,1,527,4,2,0.37
4626,t,vase15,41,pos,13,0,19,1,528,4,2,0.47
3300,nt,turtle3,3,neg1,13,0,19,1,529,4,1,0.32
9415,nt,fan2,10,neg1,13,0,19,1,530,5,1,0.304
2154,t,nunchaku16,36,pos,13,0,19,1,531,5,2,0.304
6838,nt,pokercard14,6,neg1,13,0,19,1,532,5,1,0.354
2091,t,decorativescreen10,35,pos,13,0,19,1,533,5,2,0.337
2340,t,lock14,37,pos,13,0,19,1,534,5,2,0.537
2683,nt,hairbrush9,0,neg1,13,0,19,1,535,5,1,0.453
2273,t,balloon10,48,neu,13,0,19,1,536,5,2,0.37
9908,nt,scale13,13,neg1,13,0,19,1,537,5,1,0.47
2396,t,handbag3,54,neu,13,0,19,1,538,5,2,0.387
2272,t,rollerskates16,47,neu,13,0,19,1,539,5,2,0.403
9075,nt,garbagetrash14,7,neg1,13,0,19,1,540,5,1,0.304
7325,t,button5,43,pos,13,0,19,1,541,5,2,0.32
7230,t,camera7,42,pos,13,0,19,1,542,5,2,0.304
9909,nt,clock1,14,neg1,13,0,19,1,543,5,1,0.471
4626,t,vase15,41,pos,13,0,19,1,544,5,2,0.303
1920,t,hourglass16,34,pos,13,0,19,1,545,5,2,0.32
2750,nt,binoculars14,1,neg1,13,0,19,1,546,5,1,0.32
3216,nt,gift15,2,neg1,13,0,19,1,547,5,1,0.32
2308,t,exercise_equipment5,49,neu,13,0,19,1,548,5,2,0.337
7057,t,cookie1,59,neu,13,0,19,1,549,5,2,0.637
2530,t,glove6,40,pos,13,0,19,1,550,5,2,0.471
9290,nt,bowtie11,9,neg1,13,0,19,1,551,5,0,0.685
9187,nt,doorknob4,8,neg1,13,0,19,1,552,5,0,0.354
2373,t,cushion2,38,pos,13,0,19,1,553,5,2,0.287
2102,t,key3,46,neu,13,0,19,1,554,5,2,0.321
1303,t,cheesegrater14,45,neu,13,0,19,1,555,5,2,0.37
6520,nt,chessboard14,5,neg1,13,0,19,1,556,5,0,0.32
2487,t,lei9,55,neu,13,0,19,1,557,5,2,0.37
6212,nt,abacus9,4,neg1,13,0,19,1,558,5,0,0.337
8120,t,umbrella2,44,pos,13,0,19,1,559,5,2,0.287
9611,nt,suitcase9,12,neg1,13,0,19,1,560,5,1,0.321
2382,t,powerstrip12,51,neu,13,0,19,1,561,5,2,0.321
9428,nt,frisbee0,11,neg1,13,0,19,1,562,5,0,0.287
3300,nt,turtle3,3,neg1,13,0,19,1,563,5,1,0.354
2390,t,tape8,53,neu,13,0,19,1,564,5,2,0.487
9428,nt,frisbee0,11,neg1,13,0,19,1,565,6,0,0.337
2102,t,key3,46,neu,13,0,19,1,566,6,2,0.337
1920,t,hourglass16,34,pos,13,0,19,1,567,6,2,0.621
9611,nt,suitcase9,12,neg1,13,0,19,1,568,6,1,0.487
2530,t,glove6,40,pos,13,0,19,1,569,6,2,0.37
9075,nt,garbagetrash14,7,neg1,13,0,19,1,570,6,1,0.571
2750,nt,binoculars14,1,neg1,13,0,19,1,571,6,1,1.32
7230,t,camera7,42,pos,13,0,19,1,572,6,2,0.687
9908,nt,scale13,13,neg1,13,0,19,1,573,6,1,0.453
2308,t,exercise_equipment5,49,neu,13,0,19,1,574,6,2,1.021
9909,nt,clock1,14,neg1,13,0,19,1,575,6,1,0.37
7057,t,cookie1,59,neu,13,0,19,1,576,6,2,0.421
6520,nt,chessboard14,5,neg1,13,0,19,1,577,6,0,0.453
8120,t,umbrella2,44,pos,13,0,19,1,578,6,2,0.321
2382,t,powerstrip12,51,neu,13,0,19,1,579,6,2,0.321
7325,t,button5,43,pos,13,0,19,1,580,6,2,0.32
9290,nt,bowtie11,9,neg1,13,0,19,1,581,6,0,0.321
3300,nt,turtle3,3,neg1,13,0,19,1,582,6,1,0.287
2396,t,handbag3,54,neu,13,0,19,1,583,6,2,0.337
2091,t,decorativescreen10,35,pos,13,0,19,1,584,6,2,0.354
3216,nt,gift15,2,neg1,13,0,19,1,585,6,1,0.32
2373,t,cushion2,38,pos,13,0,19,1,586,6,2,0.437
2272,t,rollerskates16,47,neu,13,0,19,1,587,6,2,0.32
9415,nt,fan2,10,neg1,13,0,19,1,588,6,1,0.387
2273,t,balloon10,48,neu,13,0,19,1,589,6,2,0.352
1303,t,cheesegrater14,45,neu,13,0,19,1,590,6,2,0.537
6838,nt,pokercard14,6,neg1,13,0,19,1,591,6,1,0.337
4626,t,vase15,41,pos,13,0,19,1,592,6,2,0.37
2487,t,lei9,55,neu,13,0,19,1,593,6,2,0.336
9187,nt,doorknob4,8,neg1,13,0,19,1,594,6,0,0.335
2340,t,lock14,37,pos,13,0,19,1,595,6,2,0.687
2390,t,tape8,53,neu,13,0,19,1,596,6,2,0.487
6212,nt,abacus9,4,neg1,13,0,19,1,597,6,0,0.37
2154,t,nunchaku16,36,pos,13,0,19,1,598,6,2,0.353
2683,nt,hairbrush9,0,neg1,13,0,19,1,599,6,1,0.454
2373,t,cushion2,38,pos,13,0,19,1,600,7,2,0.42
8120,t,umbrella2,44,pos,13,0,19,1,601,7,2,0.403
9187,nt,doorknob4,8,neg1,13,0,19,1,602,7,0,0.57
6520,nt,chessboard14,5,neg1,13,0,19,1,603,7,0,0.67
2396,t,handbag3,54,neu,13,0,19,1,604,7,2,0.404
7057,t,cookie1,59,neu,13,0,19,1,605,7,2,0.42
2308,t,exercise_equipment5,49,neu,13,0,19,1,606,7,2,0.487
3216,nt,gift15,2,neg1,13,0,19,1,607,7,1,0.421
9908,nt,scale13,13,neg1,13,0,19,1,608,7,1,0.303
7325,t,button5,43,pos,13,0,19,1,609,7,2,0.471
9611,nt,suitcase9,12,neg1,13,0,19,1,610,7,1,0.437
2154,t,nunchaku16,36,pos,13,0,19,1,611,7,2,0.337
9909,nt,clock1,14,neg1,13,0,19,1,612,7,1,0.337
2273,t,balloon10,48,neu,13,0,19,1,613,7,2,0.42
