IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2398,filler,windchime16,39,pos,28,0,23,2,240,7,4,0
2273,filler,powerstrip12,48,neu,28,0,23,2,241,7,6,1
8120,filler,dresser12,44,pos,28,0,23,2,242,9,3,1
2980,filler,umbrella2,58,neu,28,0,23,2,243,4,3,1
2383,filler,doorknob4,52,neu,28,0,23,2,244,6,3,1
2490,nt,coin15,18,neg2,28,0,23,2,245,3,3,1
1710,t,binoculars14,33,pos,28,0,23,2,246,8,7,1
2487,t,tape8,55,neu,28,0,23,2,247,6,5,1
1920,t,bowtie11,34,pos,28,0,23,2,248,8,7,1
9187,b,hanger9,8,neg1,28,0,23,2,249,1,8,1
2272,t,suitcase9,47,neu,28,0,23,2,250,6,4,1
2340,t,handbag3,37,pos,28,0,23,2,251,9,8,1
4626,t,scissors5,41,pos,28,0,23,2,252,7,8,1
2683,b,cookpot16,0,neg1,28,0,23,2,253,2,7,1
2749,t,decorativescreen10,56,neu,28,0,23,2,254,7,4,1
9910,nt,hairbrush9,28,neg2,28,0,23,2,255,2,2,1
2345.1,nt,compass1,16,neg2,28,0,23,2,256,1,9,1
6821,nt,cushion2,22,neg2,28,0,23,2,257,4,7,1
6520,b,camera7,5,neg1,28,0,23,2,258,3,8,1
2396,t,glove6,54,neu,28,0,23,2,259,4,5,1
2102,t,vase15,46,neu,28,0,23,2,260,7,5,1
6838,b,rollerskates16,6,neg1,28,0,23,2,261,7,6,1
2870,t,bonzai14,57,neu,28,0,23,2,262,7,3,1
2750,b,cookingpan3,1,neg1,28,0,23,2,263,2,6,1
9599,nt,microscope1,27,neg2,28,0,23,2,264,1,7,1
2205,nt,calculator3,15,neg2,28,0,23,2,265,2,9,1
1340,t,clock1,30,pos,28,0,23,2,266,8,7,1
9428,b,gift15,11,neg1,28,0,23,2,267,4,3,1
2091,t,hourglass16,35,pos,28,0,23,2,268,8,5,1
1659,t,nunchaku16,32,pos,28,0,23,2,269,7,5,1
9321,nt,frisbee0,25,neg2,28,0,23,2,270,1,7,1
9415,b,balloon10,10,neg1,28,0,23,2,271,3,6,1
9908,b,pokercard14,13,neg1,28,0,23,2,272,2,8,1
9290,b,button5,9,neg1,28,0,23,2,273,4,3,1
9909,b,cookie1,14,neg1,28,0,23,2,274,2,7,1
9163,nt,lock14,23,neg2,28,0,23,2,275,3,4,1
2456,nt,seashell9,17,neg2,28,0,23,2,276,2,8,1
9075,b,key3,7,neg1,28,0,23,2,277,2,9,1
9425,nt,scale13,26,neg2,28,0,23,2,278,2,7,1
2154,t,tent4,36,pos,28,0,23,2,279,7,6,1
2590,nt,microwave1,19,neg2,28,0,23,2,280,6,7,1
2382,t,cheese8,51,neu,28,0,23,2,281,7,8,1
3500,nt,stapler5,21,neg2,28,0,23,2,282,1,5,1
2308,t,toothpaste14,49,neu,28,0,23,2,283,8,7,1
7057,t,backpack6,59,neu,28,0,23,2,284,3,5,1
3195,nt,tennisracquet7,20,neg2,28,0,23,2,285,1,9,1
1601,t,cheesegrater14,31,pos,28,0,23,2,286,7,6,1
2309,t,abacus9,50,neu,28,0,23,2,287,3,7,1
9611,b,lei9,12,neg1,28,0,23,2,288,1,9,1
6212,b,turtle3,4,neg1,28,0,23,2,289,3,7,1
9921,nt,exercise_equipment5,29,neg2,28,0,23,2,290,1,9,1
2530,t,broom11,40,pos,28,0,23,2,291,3,6,1
3216,b,fan2,2,neg1,28,0,23,2,292,7,6,1
9301,nt,dumbbell0,24,neg2,28,0,23,2,293,1,9,1
3300,b,ringbinder8,3,neg1,28,0,23,2,294,3,6,1
2373,filler,chessboard14,38,pos,28,0,23,2,295,3,7,1
2390,filler,bearteddy16,53,neu,28,0,23,2,296,5,6,1
7230,filler,frame10,42,pos,28,0,23,2,297,8,6,1
1303,filler,butterfly8,45,neu,28,0,23,2,298,3,8,1
7325,filler,garbagetrash14,43,pos,28,0,23,2,299,9,7,1
