itemID,cond,value,subjID,gender,age,CB
0,d,2,6,1,22,2
1,d,4,6,1,22,2
2,d,4,6,1,22,2
3,d,3,6,1,22,2
4,b,4,6,1,22,2
5,d,3,6,1,22,2
6,r,4,6,1,22,2
7,d,2,6,1,22,2
8,d,3,6,1,22,2
9,b,4,6,1,22,2
10,r,1,6,1,22,2
11,r,2,6,1,22,2
12,b,4,6,1,22,2
13,d,4,6,1,22,2
14,b,4,6,1,22,2
15,b,2,6,1,22,2
16,d,4,6,1,22,2
17,d,4,6,1,22,2
18,d,4,6,1,22,2
19,r,3,6,1,22,2
20,r,1,6,1,22,2
21,d,1,6,1,22,2
