itemID,cond,value,subjID,gender,age,CB
0,r,3,21,1,20,1
1,n,1,21,1,20,1
2,r,2,21,1,20,1
3,n,3,21,1,20,1
4,r,3,21,1,20,1
5,r,3,21,1,20,1
6,n,1,21,1,20,1
7,n,4,21,1,20,1
8,r,3,21,1,20,1
9,n,1,21,1,20,1
10,n,3,21,1,20,1
11,r,2,21,1,20,1
12,r,2,21,1,20,1
13,n,2,21,1,20,1
14,r,3,21,1,20,1
15,n,3,21,1,20,1
16,n,3,21,1,20,1
17,r,3,21,1,20,1
18,n,3,21,1,20,1
19,r,3,21,1,20,1
