IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
1659,filler,scale13,32,pos,40,1,19,1,0
2390,filler,cheese8,53,neu,40,1,19,1,1
7230,filler,butterfly8,42,pos,40,1,19,1,2
2749,filler,key3,56,neu,40,1,19,1,3
1340,filler,lei9,30,pos,40,1,19,1,4
9921,b,cheesegrater14,29,neg2,40,1,19,1,5
9415,nt,cookpot16,10,neg1,40,1,19,1,6
4626,t,garbagetrash14,41,pos,40,1,19,1,7
6821,b,lock14,22,neg2,40,1,19,1,8
9909,nt,tent4,14,neg1,40,1,19,1,9
9611,nt,compass1,12,neg1,40,1,19,1,10
9908,nt,hairbrush9,13,neg1,40,1,19,1,11
2102,t,vase15,46,neu,40,1,19,1,12
8120,t,glove6,44,pos,40,1,19,1,13
2490,b,balloon10,18,neg2,40,1,19,1,14
2396,t,backpack6,54,neu,40,1,19,1,15
2456,b,doorknob4,17,neg2,40,1,19,1,16
9163,b,tennisracquet7,23,neg2,40,1,19,1,17
2091,t,bearteddy16,35,pos,40,1,19,1,18
2345.1,b,microwave1,16,neg2,40,1,19,1,19
6520,nt,powerstrip12,5,neg1,40,1,19,1,20
1601,t,frisbee0,31,pos,40,1,19,1,21
3216,nt,cushion2,2,neg1,40,1,19,1,22
2154,t,decorativescreen10,36,pos,40,1,19,1,23
9290,nt,nunchaku16,9,neg1,40,1,19,1,24
1710,t,tape8,33,pos,40,1,19,1,25
6838,nt,hourglass16,6,neg1,40,1,19,1,26
2272,t,suitcase9,47,neu,40,1,19,1,27
2382,t,toothpaste14,51,neu,40,1,19,1,28
2590,b,turtle3,19,neg2,40,1,19,1,29
2870,t,broom11,57,neu,40,1,19,1,30
6212,nt,exercise_equipment5,4,neg1,40,1,19,1,31
2683,nt,dumbbell0,0,neg1,40,1,19,1,32
2487,t,stapler5,55,neu,40,1,19,1,33
2205,b,abacus9,15,neg2,40,1,19,1,34
2383,t,umbrella2,52,neu,40,1,19,1,35
2750,nt,seashell9,1,neg1,40,1,19,1,36
2273,t,calculator3,48,neu,40,1,19,1,37
7325,t,ringbinder8,43,pos,40,1,19,1,38
9321,b,microscope1,25,neg2,40,1,19,1,39
9075,nt,windchime16,7,neg1,40,1,19,1,40
2530,t,clock1,40,pos,40,1,19,1,41
2308,t,gift15,49,neu,40,1,19,1,42
1303,t,button5,45,neu,40,1,19,1,43
3195,b,dresser12,20,neg2,40,1,19,1,44
9910,b,bonzai14,28,neg2,40,1,19,1,45
3300,nt,binoculars14,3,neg1,40,1,19,1,46
9428,nt,pokercard14,11,neg1,40,1,19,1,47
2340,t,scissors5,37,pos,40,1,19,1,48
2398,t,chessboard14,39,pos,40,1,19,1,49
9425,b,handbag3,26,neg2,40,1,19,1,50
3500,b,camera7,21,neg2,40,1,19,1,51
9599,b,cookie1,27,neg2,40,1,19,1,52
9301,b,hanger9,24,neg2,40,1,19,1,53
9187,nt,coin15,8,neg1,40,1,19,1,54
2373,filler,frame10,38,pos,40,1,19,1,55
1920,filler,rollerskates16,34,pos,40,1,19,1,56
7057,filler,bowtie11,59,neu,40,1,19,1,57
2309,filler,cookingpan3,50,neu,40,1,19,1,58
2980,filler,fan2,58,neu,40,1,19,1,59
