IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2383,filler,seashell9,52,neu,29,0,21,1,0
2272,filler,garbagetrash14,47,neu,29,0,21,1,1
1303,filler,camera7,45,neu,29,0,21,1,2
2487,filler,microscope1,55,neu,29,0,21,1,3
2980,filler,suitcase9,58,neu,29,0,21,1,4
6212,nt,hanger9,4,neg1,29,0,21,1,5
3216,nt,compass1,2,neg1,29,0,21,1,6
9415,nt,frisbee0,10,neg1,29,0,21,1,7
9611,nt,bowtie11,12,neg1,29,0,21,1,8
2590,b,coin15,19,neg2,29,0,21,1,9
1340,t,turtle3,30,pos,29,0,21,1,10
2308,t,cookingpan3,49,neu,29,0,21,1,11
2373,t,hourglass16,38,pos,29,0,21,1,12
9425,b,frame10,26,neg2,29,0,21,1,13
7057,t,cushion2,59,neu,29,0,21,1,14
9290,nt,toothpaste14,9,neg1,29,0,21,1,15
9921,b,umbrella2,29,neg2,29,0,21,1,16
1659,t,ringbinder8,32,pos,29,0,21,1,17
9321,b,cheesegrater14,25,neg2,29,0,21,1,18
3500,b,lock14,21,neg2,29,0,21,1,19
2205,b,scissors5,15,neg2,29,0,21,1,20
2345.1,b,backpack6,16,neg2,29,0,21,1,21
8120,t,fan2,44,pos,29,0,21,1,22
9909,nt,tape8,14,neg1,29,0,21,1,23
2309,t,windchime16,50,neu,29,0,21,1,24
2154,t,clock1,36,pos,29,0,21,1,25
9187,nt,stapler5,8,neg1,29,0,21,1,26
9910,b,tennisracquet7,28,neg2,29,0,21,1,27
9163,b,dumbbell0,23,neg2,29,0,21,1,28
6520,nt,button5,5,neg1,29,0,21,1,29
1710,t,tent4,33,pos,29,0,21,1,30
2870,t,powerstrip12,57,neu,29,0,21,1,31
2749,t,handbag3,56,neu,29,0,21,1,32
2398,t,abacus9,39,pos,29,0,21,1,33
2456,b,butterfly8,17,neg2,29,0,21,1,34
9301,b,decorativescreen10,24,neg2,29,0,21,1,35
9908,nt,binoculars14,13,neg1,29,0,21,1,36
2390,t,microwave1,53,neu,29,0,21,1,37
6838,nt,rollerskates16,6,neg1,29,0,21,1,38
6821,b,nunchaku16,22,neg2,29,0,21,1,39
2750,nt,lei9,1,neg1,29,0,21,1,40
9599,b,cheese8,27,neg2,29,0,21,1,41
9428,nt,exercise_equipment5,11,neg1,29,0,21,1,42
3300,nt,broom11,3,neg1,29,0,21,1,43
2102,t,scale13,46,neu,29,0,21,1,44
2382,t,dresser12,51,neu,29,0,21,1,45
2396,t,glove6,54,neu,29,0,21,1,46
2091,t,gift15,35,pos,29,0,21,1,47
9075,nt,calculator3,7,neg1,29,0,21,1,48
2490,b,key3,18,neg2,29,0,21,1,49
7230,t,cookpot16,42,pos,29,0,21,1,50
2340,t,balloon10,37,pos,29,0,21,1,51
3195,b,cookie1,20,neg2,29,0,21,1,52
2273,t,hairbrush9,48,neu,29,0,21,1,53
2683,nt,pokercard14,0,neg1,29,0,21,1,54
4626,filler,chessboard14,41,pos,29,0,21,1,55
2530,filler,doorknob4,40,pos,29,0,21,1,56
1601,filler,vase15,31,pos,29,0,21,1,57
7325,filler,bonzai14,43,pos,29,0,21,1,58
1920,filler,bearteddy16,34,pos,29,0,21,1,59
