IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2278,pre_new,NA,98,neg,42,1,20,2,142,1,1.1548384809998424
9187,b,cheese8,8,neg1,42,1,20,2,143,1,0.7721553669998684
9290,b,umbrella2,9,neg1,42,1,20,2,144,1,0.7634723900000608
5199,pre_new,NA,68,pos,42,1,20,2,145,1,0.6378837490001388
6838,b,hairbrush9,6,neg1,42,1,20,2,146,1,0.6996005670000613
4000,pre_new,NA,170,neu,42,1,20,2,147,1,0.6877704799999265
2900,pre_new,NA,104,neg,42,1,20,2,148,1,0.7351877520000016
1659,t,dresser12,32,pos,42,1,20,2,149,1,0.651260615000183
2026,pre_new,NA,151,neu,42,1,20,2,150,1,0.7573075709999557
2039,pre_new,NA,93,neg,42,1,20,2,151,1,0.8260515240001496
2382,t,cookie1,51,neu,42,1,20,2,152,1,0.7380748899997798
6571,pre_new,NA,116,neg,42,1,20,2,153,1,1.0195233719998669
9183,pre_new,NA,125,neg,42,1,20,2,154,1,0.7498008509999181
1340,t,exercise_equipment5,30,pos,42,1,20,2,155,1,0.9689879200000178
9001,pre_new,NA,120,neg,42,1,20,2,156,1,0.6507601380001233
9326,pre_new,NA,130,neg,42,1,20,2,157,1,0.7054592360000242
2341,pre_new,NA,79,pos,42,1,20,2,158,1,0.7378730600000836
1601,t,coin15,31,pos,42,1,20,2,159,1,0.7308137850000094
9341,pre_new,NA,132,neg,42,1,20,2,160,1,0.6020357169998078
6520,b,tent4,5,neg1,42,1,20,2,161,1,0.6151911030001429
2154,filler,tennisracquet7,36,pos,42,1,20,2,162,1,0.6519800490000307
2593,pre_new,NA,167,neu,42,1,20,2,163,1,0.7024291420000282
2053,pre_new,NA,94,neg,42,1,20,2,164,1,0.7577625200001421
9600,pre_new,NA,142,neg,42,1,20,2,165,1,0.658882063999954
2980,t,suitcase9,58,neu,42,1,20,2,166,1,0.6769783820000157
2456,nt,bowtie11,17,neg2,42,1,20,2,167,1,0.6851599259998693
2308,filler,calculator3,49,neu,42,1,20,2,168,1,0.6033308519999991
7057,filler,lei9,59,neu,42,1,20,2,169,1,0.7209114909999244
5833,pre_new,NA,83,pos,42,1,20,2,170,1,0.6833783449999373
2489,pre_new,NA,162,neu,42,1,20,2,171,1,0.8370643069999915
3500,nt,cookingpan3,21,neg2,42,1,20,2,172,1,0.9290056419999928
2393,pre_new,NA,158,neu,42,1,20,2,173,1,6.593141154000023
2595,pre_new,NA,168,neu,42,1,20,2,174,1,1.302514667999958
2340,t,microwave1,37,pos,42,1,20,2,175,1,0.7766433560000223
2272,t,doorknob4,47,neu,42,1,20,2,176,1,0.8679822970000259
9301,nt,dumbbell0,24,neg2,42,1,20,2,177,1,0.7786205459999564
1274,pre_new,NA,92,neg,42,1,20,2,178,1,0.752323768999986
9611,b,gift15,12,neg1,42,1,20,2,179,1,1.3779167769998821
2390,t,cookpot16,53,neu,42,1,20,2,180,1,0.9898688549999406
6315,pre_new,NA,114,neg,42,1,20,2,181,1,0.9263922000000093
2205,nt,compass1,15,neg2,42,1,20,2,182,1,0.7621712019999904
2749,filler,chessboard14,56,neu,42,1,20,2,183,1,0.849470798000084
2216,pre_new,NA,73,pos,42,1,20,2,184,1,1.5680406660001154
8232,pre_new,NA,179,neu,42,1,20,2,185,1,0.8845090740001069
1920,filler,camera7,34,pos,42,1,20,2,186,1,1.2985557560000416
9321,nt,turtle3,25,neg2,42,1,20,2,187,1,2.1386346009999215
2389,pre_new,NA,87,pos,42,1,20,2,188,1,3.581118495000055
2750,b,bonzai14,1,neg1,42,1,20,2,189,1,1.0516406200001711
2345.1,nt,butterfly8,16,neg2,42,1,20,2,190,0,2.7655227950001517
7325,filler,balloon10,43,pos,42,1,20,2,191,1,1.61965816299994
9599,nt,fan2,27,neg2,42,1,20,2,192,1,0.9571261360001699
2870,t,frame10,57,neu,42,1,20,2,193,1,0.6770490199999131
3195,nt,pokercard14,20,neg2,42,1,20,2,194,1,0.6907918099998369
2691,pre_new,NA,99,neg,42,1,20,2,195,1,0.7244265589999941
9909,b,tape8,14,neg1,42,1,20,2,196,1,0.6558845609999935
1271,pre_new,NA,91,neg,42,1,20,2,197,1,0.7508554829998957
3280,pre_new,NA,108,neg,42,1,20,2,198,1,0.752901386999838
6212,b,cheesegrater14,4,neg1,42,1,20,2,199,1,0.7188255519999984
9184,pre_new,NA,126,neg,42,1,20,2,200,1,3.6477737870000055
3220,pre_new,NA,107,neg,42,1,20,2,201,1,0.8410640560000502
9415,b,rollerskates16,10,neg1,42,1,20,2,202,1,2.5993661470001825
2191,pre_new,NA,154,neu,42,1,20,2,203,1,9.968075484999872
8492,pre_new,NA,67,pos,42,1,20,2,204,1,0.8726847399998405
3216,b,hourglass16,2,neg1,42,1,20,2,205,1,1.207525700999895
3211,pre_new,NA,169,neu,42,1,20,2,206,1,0.8516880439999568
5470,pre_new,NA,81,pos,42,1,20,2,207,1,0.7193087220000507
7230,t,cushion2,42,pos,42,1,20,2,208,1,1.0193476029999147
2224,pre_new,NA,69,pos,42,1,20,2,209,1,8.828557430000046
9927,pre_new,NA,149,neg,42,1,20,2,210,1,0.788662395999836
9163,nt,vase15,23,neg2,42,1,20,2,211,1,0.9087028079998163
8162,pre_new,NA,84,pos,42,1,20,2,212,1,0.8567284140001448
2273,t,seashell9,48,neu,42,1,20,2,213,1,0.7249742829999377
2373,t,key3,38,pos,42,1,20,2,214,1,0.8515737960001388
3350,pre_new,NA,109,neg,42,1,20,2,215,1,1.5691997479998463
7620,pre_new,NA,177,neu,42,1,20,2,216,1,0.7000033559997973
8118,pre_new,NA,75,pos,42,1,20,2,217,1,0.8901176609999766
2487,t,nunchaku16,55,neu,42,1,20,2,218,1,8.078548857999976
9075,b,scissors5,7,neg1,42,1,20,2,219,1,0.7693901380000625
2032,pre_new,NA,152,neu,42,1,20,2,220,1,1.1631119300000137
2091,t,glove6,35,pos,42,1,20,2,221,1,0.7126765140001226
8120,t,scale13,44,pos,42,1,20,2,222,1,1.013090463000026
2141,pre_new,NA,97,neg,42,1,20,2,223,1,4.425431589000027
9435,pre_new,NA,140,neg,42,1,20,2,224,1,3.9558549930000027
2377,pre_new,NA,157,neu,42,1,20,2,225,1,1.7106732699999156
9921,nt,garbagetrash14,29,neg2,42,1,20,2,226,1,6.449671350000017
7506,pre_new,NA,176,neu,42,1,20,2,227,1,0.8032847800000127
2309,t,decorativescreen10,50,neu,42,1,20,2,228,1,1.1568737189998046
4626,t,backpack6,41,pos,42,1,20,2,229,1,9.349850303999801
2590,nt,binoculars14,19,neg2,42,1,20,2,230,1,0.7488356419999036
9302,pre_new,NA,129,neg,42,1,20,2,231,1,0.6662112579999757
1605,pre_new,NA,86,pos,42,1,20,2,232,1,0.7506817880000654
9428,b,stapler5,11,neg1,42,1,20,2,233,1,0.8229144800000086
9423,pre_new,NA,136,neg,42,1,20,2,234,1,0.9516513199998826
7580,pre_new,NA,70,pos,42,1,20,2,235,1,0.6518099410000104
2598,pre_new,NA,74,pos,42,1,20,2,236,1,0.7061401180001212
9903,pre_new,NA,147,neg,42,1,20,2,237,1,0.9016440520001652
9910,nt,button5,28,neg2,42,1,20,2,238,1,1.5784173859999555
2398,t,frisbee0,39,pos,42,1,20,2,239,1,0.7291583199998968
2560,pre_new,NA,60,pos,42,1,20,2,240,1,1.1479607100000067
9429,pre_new,NA,139,neg,42,1,20,2,241,1,1.0042735569998058
3300,b,ringbinder8,3,neg1,42,1,20,2,242,1,0.7200800280002113
1303,t,lock14,45,neu,42,1,20,2,243,1,0.6710763290000159
6821,nt,handbag3,22,neg2,42,1,20,2,244,1,1.0282234360001894
2396,t,broom11,54,neu,42,1,20,2,245,1,4.77638280400015
2411,pre_new,NA,160,neu,42,1,20,2,246,1,4.269647881000083
2703,pre_new,NA,101,neg,42,1,20,2,247,1,1.6354176519998873
6830,pre_new,NA,117,neg,42,1,20,2,248,1,0.821391217999917
9908,b,bearteddy16,13,neg1,42,1,20,2,249,1,0.7039185159999306
6834,pre_new,NA,118,neg,42,1,20,2,250,1,2.2188036559998636
1710,filler,toothpaste14,33,pos,42,1,20,2,251,1,0.6273725480000394
2120,pre_new,NA,96,neg,42,1,20,2,252,1,0.6257048140000734
9425,nt,clock1,26,neg2,42,1,20,2,253,1,0.8894531470000402
2683,b,abacus9,0,neg1,42,1,20,2,254,1,0.6612524039999244
2383,filler,windchime16,52,neu,42,1,20,2,255,1,12.76213504999987
2235,pre_new,NA,155,neu,42,1,20,2,256,1,0.8726710299999922
2331,pre_new,NA,77,pos,42,1,20,2,257,1,1.021101956999928
2530,filler,powerstrip12,40,pos,42,1,20,2,258,1,5.918657434999886
9300,pre_new,NA,128,neg,42,1,20,2,259,1,0.884669514999814
2102,filler,hanger9,46,neu,42,1,20,2,260,1,1.3786933190001491
2490,nt,microscope1,18,neg2,42,1,20,2,261,1,10.226389620999953
