itemID,cond,value,subjID,gender,age,CB
0,r,2,31,0,22,1
1,n,3,31,0,22,1
2,r,3,31,0,22,1
3,n,3,31,0,22,1
4,r,2,31,0,22,1
5,r,1,31,0,22,1
6,n,3,31,0,22,1
7,n,4,31,0,22,1
8,r,3,31,0,22,1
9,n,2,31,0,22,1
10,n,4,31,0,22,1
11,r,2,31,0,22,1
12,r,2,31,0,22,1
13,n,4,31,0,22,1
14,r,2,31,0,22,1
15,n,4,31,0,22,1
16,n,4,31,0,22,1
17,r,1,31,0,22,1
18,n,4,31,0,22,1
19,r,2,31,0,22,1
