IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
1659,filler,gift15,32,pos,44,1,18,2,901,8,3,1
7325,filler,vase15,43,pos,44,1,18,2,902,9,3,1
2390,filler,windchime16,53,neu,44,1,18,2,903,5,1,1
1340,filler,butterfly8,30,pos,44,1,18,2,904,8,2,1
2273,filler,decorativescreen10,48,neu,44,1,18,2,905,3,5,1
2102,t,tape8,46,neu,44,1,18,2,906,8,1,1
9611,b,clock1,12,neg1,44,1,18,2,907,2,8,1
2345.1,nt,cheese8,16,neg2,44,1,18,2,908,2,7,1
2272,t,dumbbell0,47,neu,44,1,18,2,909,4,5,1
9415,b,stapler5,10,neg1,44,1,18,2,910,2,7,1
2154,t,cushion2,36,pos,44,1,18,2,911,6,1,1
2091,t,cookingpan3,35,pos,44,1,18,2,912,8,2,1
9075,b,lock14,7,neg1,44,1,18,2,913,1,8,1
2382,t,scale13,51,neu,44,1,18,2,914,5,1,1
2205,nt,balloon10,15,neg2,44,1,18,2,915,3,2,1
3216,b,abacus9,2,neg1,44,1,18,2,916,2,7,1
3195,nt,umbrella2,20,neg2,44,1,18,2,917,2,8,1
2396,t,glove6,54,neu,44,1,18,2,918,8,2,1
6212,b,bonzai14,4,neg1,44,1,18,2,919,3,7,1
7057,t,cookpot16,59,neu,44,1,18,2,920,8,1,1
3300,b,powerstrip12,3,neg1,44,1,18,2,921,2,8,1
2490,nt,exercise_equipment5,18,neg2,44,1,18,2,922,6,2,1
3500,nt,frame10,21,neg2,44,1,18,2,923,3,6,1
9425,nt,scissors5,26,neg2,44,1,18,2,924,3,7,1
9909,b,camera7,14,neg1,44,1,18,2,925,3,8,1
9428,b,button5,11,neg1,44,1,18,2,926,1,9,1
9910,nt,garbagetrash14,28,neg2,44,1,18,2,927,2,7,1
2590,nt,suitcase9,19,neg2,44,1,18,2,928,8,2,1
2340,t,frisbee0,37,pos,44,1,18,2,929,9,2,1
9599,nt,hairbrush9,27,neg2,44,1,18,2,930,2,7,1
9290,b,compass1,9,neg1,44,1,18,2,931,3,6,1
2530,t,backpack6,40,pos,44,1,18,2,932,9,2,1
4626,t,hourglass16,41,pos,44,1,18,2,933,7,2,1
9187,b,fan2,8,neg1,44,1,18,2,934,1,8,1
2749,t,ringbinder8,56,neu,44,1,18,2,935,6,1,1
8120,t,rollerskates16,44,pos,44,1,18,2,936,9,3,1
2308,t,doorknob4,49,neu,44,1,18,2,937,5,2,1
2456,nt,microscope1,17,neg2,44,1,18,2,938,3,4,1
1303,t,broom11,45,neu,44,1,18,2,939,8,3,1
6821,nt,tennisracquet7,22,neg2,44,1,18,2,940,4,3,1
2750,b,bowtie11,1,neg1,44,1,18,2,941,3,7,1
9163,nt,pokercard14,23,neg2,44,1,18,2,942,3,7,1
9301,nt,coin15,24,neg2,44,1,18,2,943,1,8,1
2487,t,bearteddy16,55,neu,44,1,18,2,944,9,2,1
6520,b,dresser12,5,neg1,44,1,18,2,945,2,7,1
9321,nt,handbag3,25,neg2,44,1,18,2,946,1,7,1
7230,t,lei9,42,pos,44,1,18,2,947,9,2,1
9908,b,cheesegrater14,13,neg1,44,1,18,2,948,3,5,1
2870,t,seashell9,57,neu,44,1,18,2,949,9,2,1
1920,t,tent4,34,pos,44,1,18,2,950,8,2,1
1601,t,cookie1,31,pos,44,1,18,2,951,9,2,1
1710,t,calculator3,33,pos,44,1,18,2,952,9,1,1
9921,nt,key3,29,neg2,44,1,18,2,953,2,8,1
6838,b,binoculars14,6,neg1,44,1,18,2,954,2,7,1
2683,b,turtle3,0,neg1,44,1,18,2,955,3,7,1
2398,filler,chessboard14,39,pos,44,1,18,2,956,9,2,1
2383,filler,toothpaste14,52,neu,44,1,18,2,957,5,1,1
2309,filler,nunchaku16,50,neu,44,1,18,2,958,4,6,1
2980,filler,hanger9,58,neu,44,1,18,2,959,6,1,1
2373,filler,microwave1,38,pos,44,1,18,2,960,8,2,1
