itemID,cond,value,subjID,gender,age,CB
0,d,3,18,0,22,1
1,d,3,18,0,22,1
2,d,3,18,0,22,1
3,d,4,18,0,22,1
4,b,1,18,0,22,1
5,d,2,18,0,22,1
6,r,1,18,0,22,1
7,d,3,18,0,22,1
8,d,3,18,0,22,1
9,b,3,18,0,22,1
10,r,1,18,0,22,1
11,r,1,18,0,22,1
12,b,4,18,0,22,1
13,d,3,18,0,22,1
14,b,4,18,0,22,1
15,b,4,18,0,22,1
16,d,4,18,0,22,1
17,d,4,18,0,22,1
18,d,4,18,0,22,1
19,r,1,18,0,22,1
20,r,1,18,0,22,1
21,d,1,18,0,22,1
