IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9910,b,clock1,28,neg2,38,1,22,1,60,0,1
7325,t,umbrella2,43,pos,38,1,22,1,61,0,1
1601,filler,fan2,31,pos,38,1,22,1,62,0,1
2382,filler,dumbbell0,51,neu,38,1,22,1,63,0,1
6838,nt,coin15,6,neg1,38,1,22,1,64,0,0
9290,nt,stapler5,9,neg1,38,1,22,1,65,0,1
2273,filler,garbagetrash14,48,neu,38,1,22,1,66,0,1
2487,t,binoculars14,55,neu,38,1,22,1,67,0,0
2456,b,microscope1,17,neg2,38,1,22,1,68,0,1
2205,b,nunchaku16,15,neg2,38,1,22,1,69,0,1
8120,filler,hanger9,44,pos,38,1,22,1,70,0,1
9428,nt,key3,11,neg1,38,1,22,1,71,0,1
4626,t,ringbinder8,41,pos,38,1,22,1,72,0,0
3500,b,powerstrip12,21,neg2,38,1,22,1,73,0,1
3195,b,dresser12,20,neg2,38,1,22,1,74,0,0
2396,t,balloon10,54,neu,38,1,22,1,75,0,1
2490,b,cushion2,18,neg2,38,1,22,1,76,0,1
2749,t,cookingpan3,56,neu,38,1,22,1,77,0,1
2345.1,b,button5,16,neg2,38,1,22,1,78,0,1
9187,nt,vase15,8,neg1,38,1,22,1,79,0,0
7230,t,broom11,42,pos,38,1,22,1,80,0,0
1303,t,cheesegrater14,45,neu,38,1,22,1,81,0,1
2340,t,frisbee0,37,pos,38,1,22,1,82,0,1
6212,nt,abacus9,4,neg1,38,1,22,1,83,0,1
2091,t,bearteddy16,35,pos,38,1,22,1,84,0,1
9425,b,scale13,26,neg2,38,1,22,1,85,0,1
2980,t,camera7,58,neu,38,1,22,1,86,0,0
3216,nt,compass1,2,neg1,38,1,22,1,87,0,1
1340,t,cheese8,30,pos,38,1,22,1,88,0,1
1710,filler,seashell9,33,pos,38,1,22,1,89,0,1
2750,nt,butterfly8,1,neg1,38,1,22,1,90,0,1
9301,b,hourglass16,24,neg2,38,1,22,1,91,0,1
7057,t,hairbrush9,59,neu,38,1,22,1,92,0,1
2102,filler,backpack6,46,neu,38,1,22,1,93,0,1
2590,b,lei9,19,neg2,38,1,22,1,94,0,1
2383,t,doorknob4,52,neu,38,1,22,1,95,0,1
3300,nt,suitcase9,3,neg1,38,1,22,1,96,0,1
9921,b,cookpot16,29,neg2,38,1,22,1,97,0,0
9075,nt,bowtie11,7,neg1,38,1,22,1,98,0,1
9909,nt,lock14,14,neg1,38,1,22,1,99,0,1
1659,t,handbag3,32,pos,38,1,22,1,100,0,0
6520,nt,tent4,5,neg1,38,1,22,1,101,0,0
9599,b,toothpaste14,27,neg2,38,1,22,1,102,0,1
1920,t,chessboard14,34,pos,38,1,22,1,103,0,1
9163,b,tape8,23,neg2,38,1,22,1,104,0,0
2390,t,windchime16,53,neu,38,1,22,1,105,0,0
2683,nt,glove6,0,neg1,38,1,22,1,106,0,1
2272,filler,calculator3,47,neu,38,1,22,1,107,0,1
2154,t,gift15,36,pos,38,1,22,1,108,0,0
2530,t,microwave1,40,pos,38,1,22,1,109,0,0
9415,nt,decorativescreen10,10,neg1,38,1,22,1,110,0,1
9321,b,turtle3,25,neg2,38,1,22,1,111,0,0
2870,t,tennisracquet7,57,neu,38,1,22,1,112,0,1
9908,nt,rollerskates16,13,neg1,38,1,22,1,113,0,1
2308,t,scissors5,49,neu,38,1,22,1,114,0,1
6821,b,bonzai14,22,neg2,38,1,22,1,115,0,1
2398,filler,pokercard14,39,pos,38,1,22,1,116,0,1
9611,nt,exercise_equipment5,12,neg1,38,1,22,1,117,0,1
2309,filler,frame10,50,neu,38,1,22,1,118,0,0
2373,filler,cookie1,38,pos,38,1,22,1,119,0,1
6838,nt,coin15,6,neg1,38,1,22,1,120,1,1
9921,b,cookpot16,29,neg2,38,1,22,1,121,1,1
2390,t,windchime16,53,neu,38,1,22,1,122,1,1
2154,t,gift15,36,pos,38,1,22,1,123,1,1
2309,filler,frame10,50,neu,38,1,22,1,124,1,1
2980,t,camera7,58,neu,38,1,22,1,125,1,1
4626,t,ringbinder8,41,pos,38,1,22,1,126,1,1
1659,t,handbag3,32,pos,38,1,22,1,127,1,1
9187,nt,vase15,8,neg1,38,1,22,1,128,1,0
2530,t,microwave1,40,pos,38,1,22,1,129,1,1
9163,b,tape8,23,neg2,38,1,22,1,130,1,1
9321,b,turtle3,25,neg2,38,1,22,1,131,1,1
6520,nt,tent4,5,neg1,38,1,22,1,132,1,1
7230,t,broom11,42,pos,38,1,22,1,133,1,0
2487,t,binoculars14,55,neu,38,1,22,1,134,1,0
3195,b,dresser12,20,neg2,38,1,22,1,135,1,1
7230,t,broom11,42,pos,38,1,22,1,136,2,1
9187,nt,vase15,8,neg1,38,1,22,1,137,2,1
2487,t,binoculars14,55,neu,38,1,22,1,138,2,1
