subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
11,0,24,encoding,0,46,filler,neu,clock1,2102.0
11,0,24,encoding,1,42,filler,pos,turtle3,7230.0
11,0,24,encoding,2,51,filler,neu,tape8,2382.0
11,0,24,encoding,3,37,filler,pos,handbag3,2340.0
11,0,24,encoding,4,30,filler,pos,camera7,1340.0
11,0,24,encoding,5,53,t,neu,balloon10,2390.0
11,0,24,encoding,6,49,t,neu,scissors5,2308.0
11,0,24,encoding,7,6,nt,neg1,ringbinder8,6838.0
11,0,24,encoding,8,43,t,pos,seashell9,7325.0
11,0,24,encoding,9,26,b,neg2,vase15,9425.0
11,0,24,encoding,10,22,b,neg2,stapler5,6821.0
11,0,24,encoding,11,59,t,neu,cushion2,7057.0
11,0,24,encoding,12,17,b,neg2,tent4,2456.0
11,0,24,encoding,13,14,nt,neg1,nunchaku16,9909.0
11,0,24,encoding,14,18,b,neg2,gift15,2490.0
11,0,24,encoding,15,2,nt,neg1,lock14,3216.0
11,0,24,encoding,16,10,nt,neg1,binoculars14,9415.0
11,0,24,encoding,17,5,nt,neg1,frisbee0,6520.0
11,0,24,encoding,18,19,b,neg2,microscope1,2590.0
11,0,24,encoding,19,20,b,neg2,microwave1,3195.0
11,0,24,encoding,20,7,nt,neg1,bonzai14,9075.0
11,0,24,encoding,21,57,t,neu,hairbrush9,2870.0
11,0,24,encoding,22,58,t,neu,powerstrip12,2980.0
11,0,24,encoding,23,16,b,neg2,rollerskates16,2345.1
11,0,24,encoding,24,38,t,pos,cheesegrater14,2373.0
11,0,24,encoding,25,12,nt,neg1,frame10,9611.0
11,0,24,encoding,26,24,b,neg2,exercise_equipment5,9301.0
11,0,24,encoding,27,50,t,neu,cookie1,2309.0
11,0,24,encoding,28,36,t,pos,cheese8,2154.0
11,0,24,encoding,29,11,nt,neg1,bearteddy16,9428.0
11,0,24,encoding,30,55,t,neu,hanger9,2487.0
11,0,24,encoding,31,39,t,pos,broom11,2398.0
11,0,24,encoding,32,25,b,neg2,toothpaste14,9321.0
11,0,24,encoding,33,41,t,pos,doorknob4,4626.0
11,0,24,encoding,34,40,t,pos,button5,2530.0
11,0,24,encoding,35,1,nt,neg1,butterfly8,2750.0
11,0,24,encoding,36,44,t,pos,dresser12,8120.0
11,0,24,encoding,37,33,t,pos,key3,1710.0
11,0,24,encoding,38,21,b,neg2,backpack6,3500.0
11,0,24,encoding,39,0,nt,neg1,cookpot16,2683.0
11,0,24,encoding,40,29,b,neg2,windchime16,9921.0
11,0,24,encoding,41,48,t,neu,pokercard14,2273.0
11,0,24,encoding,42,9,nt,neg1,dumbbell0,9290.0
11,0,24,encoding,43,4,nt,neg1,tennisracquet7,6212.0
11,0,24,encoding,44,3,nt,neg1,abacus9,3300.0
11,0,24,encoding,45,23,b,neg2,bowtie11,9163.0
11,0,24,encoding,46,31,t,pos,decorativescreen10,1601.0
11,0,24,encoding,47,47,t,neu,garbagetrash14,2272.0
11,0,24,encoding,48,13,nt,neg1,lei9,9908.0
11,0,24,encoding,49,15,b,neg2,coin15,2205.0
11,0,24,encoding,50,8,nt,neg1,calculator3,9187.0
11,0,24,encoding,51,27,b,neg2,umbrella2,9599.0
11,0,24,encoding,52,34,t,pos,compass1,1920.0
11,0,24,encoding,53,52,t,neu,cookingpan3,2383.0
11,0,24,encoding,54,28,b,neg2,scale13,9910.0
11,0,24,encoding,55,35,filler,pos,fan2,2091.0
11,0,24,encoding,56,45,filler,neu,glove6,1303.0
11,0,24,encoding,57,32,filler,pos,hourglass16,1659.0
11,0,24,encoding,58,54,filler,neu,chessboard14,2396.0
11,0,24,encoding,59,56,filler,neu,suitcase9,2749.0
