IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
7580,sub,lock14,52,pos,7,1,22,2,759,1,0.5497577140013163
8496,sub,frisbee0,24,pos,7,1,22,2,760,1,0.6288693200003763
9927,post_new,NA,149,neg,7,1,22,2,761,1,0.6526900230019237
2339,post_new,NA,69,pos,7,1,22,2,762,1,0.6053839460000745
5199,sub,toothpaste14,22,pos,7,1,22,2,763,1,0.7766728450005758
9075,b,clock1,7,neg1,7,1,22,2,764,1,0.5535913319981773
2036,post_new,NA,153,neu,7,1,22,2,765,1,0.6404590189995361
9921,nt,button5,29,neg2,7,1,22,2,766,1,0.5995968429997447
9187,b,cushion2,8,neg1,7,1,22,2,767,1,0.5885821410010976
1111,post_new,NA,90,neg,7,1,22,2,768,1,0.5771931599992968
2102,t,rollerskates16,46,neu,7,1,22,2,769,1,0.5502918869970017
2370,sub,lei9,41,pos,7,1,22,2,770,1,0.6212949820001086
2598,post_new,NA,75,pos,7,1,22,2,771,1,0.7346797259997402
2299,post_new,NA,79,pos,7,1,22,2,772,1,0.5696263299978455
2595,post_new,NA,168,neu,7,1,22,2,773,1,0.6125516399988555
1710,filler,dresser12,33,pos,7,1,22,2,774,1,0.5119025739986682
6838,b,handbag3,6,neg1,7,1,22,2,775,1,0.5115915050009789
9900,post_new,NA,145,neg,7,1,22,2,776,0,0.5207839809991128
8470,post_new,NA,81,pos,7,1,22,2,777,1,0.7124201799997536
2900,post_new,NA,104,neg,7,1,22,2,778,1,0.6695229649994872
2156,sub,exercise_equipment5,44,pos,7,1,22,2,779,1,0.6914095309984987
1659,filler,microwave1,32,pos,7,1,22,2,780,1,0.5142260339998757
2030,post_new,NA,67,pos,7,1,22,2,781,1,0.7296735589989112
6821,nt,toothpaste14,22,neg2,7,1,22,2,782,1,0.6274691319995327
2487,filler,bearteddy16,55,neu,7,1,22,2,783,1,0.678995541002223
2273,t,butterfly8,48,neu,7,1,22,2,784,1,0.5747201349986426
2191,post_new,NA,154,neu,7,1,22,2,785,1,0.5978696009988198
2208,sub,nunchaku16,45,pos,7,1,22,2,786,1,0.6133001189991774
5726,sub,abacus9,38,pos,7,1,22,2,787,1,0.6285964779999631
3211,post_new,NA,169,neu,7,1,22,2,788,1,0.6565572660001635
4616,sub,butterfly8,48,pos,7,1,22,2,789,1,0.7056200439983513
8118,post_new,NA,62,pos,7,1,22,2,790,1,0.5803264709975338
2154,t,bowtie11,36,pos,7,1,22,2,791,1,0.5144684629995027
3350,post_new,NA,109,neg,7,1,22,2,792,1,0.6199622549975174
2389,sub,decorativescreen10,21,pos,7,1,22,2,793,1,0.8002570169992396
1303,t,nunchaku16,45,neu,7,1,22,2,794,1,0.6135156310010643
2593,post_new,NA,167,neu,7,1,22,2,795,1,0.5944373950005684
2308,t,tennisracquet7,49,neu,7,1,22,2,796,1,0.6034672620007768
2091,t,turtle3,35,pos,7,1,22,2,797,1,0.6773561000009067
7279,sub,scissors5,43,pos,7,1,22,2,798,1,0.6037833509981283
9452,post_new,NA,141,neg,7,1,22,2,799,1,1.0220231909988797
2683,b,gift15,0,neg1,7,1,22,2,800,1,0.6099911180026538
9424,post_new,NA,137,neg,7,1,22,2,801,0,0.6009788890005439
8492,sub,tent4,56,pos,7,1,22,2,802,0,0.6314698319984018
6830,post_new,NA,117,neg,7,1,22,2,803,1,0.7143173389995354
7405,sub,seashell9,23,pos,7,1,22,2,804,1,0.6247621369984699
2158,sub,cookie1,15,pos,7,1,22,2,805,1,0.5631288549993769
9428,b,ringbinder8,11,neg1,7,1,22,2,806,1,0.6734390290002921
2340,t,camera7,37,pos,7,1,22,2,807,1,0.6114379299979191
8161,sub,doorknob4,53,pos,7,1,22,2,808,1,0.5774200009982451
7620,post_new,NA,177,neu,7,1,22,2,809,1,0.7121249550000357
1274,post_new,NA,92,neg,7,1,22,2,810,1,0.600029124001594
2800,post_new,NA,103,neg,7,1,22,2,811,1,0.828040222000709
9621,post_new,NA,143,neg,7,1,22,2,812,1,0.6178701369972259
2346,sub,dumbbell0,57,pos,7,1,22,2,813,1,0.72877087100278
9415,b,key3,10,neg1,7,1,22,2,814,1,0.6495583609976165
9427,post_new,NA,138,neg,7,1,22,2,815,0,0.6895748739989358
2235,post_new,NA,155,neu,7,1,22,2,816,1,0.5481926259999454
2870,t,dumbbell0,57,neu,7,1,22,2,817,1,0.6691865540014987
9040,post_new,NA,122,neg,7,1,22,2,818,1,0.6491722560022026
6520,b,powerstrip12,5,neg1,7,1,22,2,819,1,0.8797944959987944
7057,t,scale13,59,neu,7,1,22,2,820,1,0.5502927759989689
9321,nt,suitcase9,25,neg2,7,1,22,2,821,1,0.5220055099998717
8065,post_new,NA,178,neu,7,1,22,2,822,1,0.5913101810001535
6313,post_new,NA,113,neg,7,1,22,2,823,1,0.5997033239982557
2456,nt,backpack6,17,neg2,7,1,22,2,824,1,0.5854828720002843
7440,post_new,NA,80,pos,7,1,22,2,825,1,0.6651690159997088
7325,t,scissors5,43,pos,7,1,22,2,826,1,0.5998543559981044
5833,sub,glove6,16,pos,7,1,22,2,827,1,0.8114760540011048
6312,post_new,NA,112,neg,7,1,22,2,828,1,0.6796958890008682
9290,b,garbagetrash14,9,neg1,7,1,22,2,829,1,0.5689338659976784
8330,post_new,NA,78,pos,7,1,22,2,830,1,0.6202627159982512
2053,post_new,NA,94,neg,7,1,22,2,831,1,0.8501350600017759
9302,post_new,NA,129,neg,7,1,22,2,832,1,0.6747397440012719
2560,sub,button5,29,pos,7,1,22,2,833,1,0.9989868890006619
1811,post_new,NA,77,pos,7,1,22,2,834,1,0.6009710040016216
4612,sub,coin15,18,pos,7,1,22,2,835,1,0.6013667219995114
9611,b,cheese8,12,neg1,7,1,22,2,836,1,0.5521623179993185
5470,sub,hanger9,19,pos,7,1,22,2,837,1,0.5025778510025702
2980,filler,binoculars14,58,neu,7,1,22,2,838,1,0.5474903379981697
2272,filler,umbrella2,47,neu,7,1,22,2,839,1,0.5482022100004542
2396,filler,cookingpan3,54,neu,7,1,22,2,840,1,0.5701086840017524
2391,sub,bowtie11,36,pos,7,1,22,2,841,0,0.5204124000010779
8210,sub,microscope1,26,pos,7,1,22,2,842,1,0.7695171720006329
2590,nt,hanger9,19,neg2,7,1,22,2,843,1,0.6511456560001534
9295,post_new,NA,127,neg,7,1,22,2,844,1,0.701639470000373
2205,nt,cookie1,15,neg2,7,1,22,2,845,1,0.6131815070002631
4700,sub,pokercard14,20,pos,7,1,22,2,846,1,0.8996853190001275
4626,t,lei9,41,pos,7,1,22,2,847,1,0.5022845630010124
2749,t,tent4,56,neu,7,1,22,2,848,1,0.5490696820015728
9163,nt,seashell9,23,neg2,7,1,22,2,849,1,0.6771277700026985
7280,sub,backpack6,17,pos,7,1,22,2,850,0,0.6192413620010484
8497,post_new,NA,70,pos,7,1,22,2,851,1,0.7001974729973881
9001,post_new,NA,120,neg,7,1,22,2,852,1,0.6982061019989487
2035,sub,broom11,39,pos,7,1,22,2,853,1,0.7499053370011097
8499,post_new,NA,89,pos,7,1,22,2,854,1,0.7128819499994279
8370,sub,chessboard14,50,pos,7,1,22,2,855,1,0.6115407170000253
9160,post_new,NA,124,neg,7,1,22,2,856,1,0.6130520970000362
2390,t,doorknob4,53,neu,7,1,22,2,857,1,0.6399142749978637
2359,post_new,NA,156,neu,7,1,22,2,858,1,0.6133061860018643
2791,post_new,NA,61,pos,7,1,22,2,859,1,0.6368915499988361
9050,post_new,NA,123,neg,7,1,22,2,860,1,0.8484910970000783
6212,b,calculator3,4,neg1,7,1,22,2,861,1,0.598062648998166
7242,post_new,NA,174,neu,7,1,22,2,862,1,0.6588870659979875
9301,nt,frisbee0,24,neg2,7,1,22,2,863,0,0.7780612189999374
9910,nt,stapler5,28,neg2,7,1,22,2,864,1,1.0502081079976051
2373,t,abacus9,38,pos,7,1,22,2,865,1,0.5507366879974143
1601,filler,balloon10,31,pos,7,1,22,2,866,1,0.5134395969980687
2530,filler,vase15,40,pos,7,1,22,2,867,1,0.5615862790000392
3220,post_new,NA,107,neg,7,1,22,2,868,1,0.6654048379969026
2345.1,nt,glove6,16,neg2,7,1,22,2,869,1,0.6312975869986985
3216,b,windchime16,2,neg1,7,1,22,2,870,0,0.7435740969995095
3300,b,compass1,3,neg1,7,1,22,2,871,1,0.6494515769991267
7230,filler,tape8,42,pos,7,1,22,2,872,1,0.5990367669983243
3195,nt,pokercard14,20,neg2,7,1,22,2,873,1,0.5578699299985601
8205,sub,turtle3,35,pos,7,1,22,2,874,1,0.5231476000008115
2398,t,broom11,39,pos,7,1,22,2,875,0,0.6772124620001705
2490,nt,coin15,18,neg2,7,1,22,2,876,1,0.6268026309990091
3500,nt,decorativescreen10,21,neg2,7,1,22,2,877,1,0.5493795850015886
9599,nt,hourglass16,27,neg2,7,1,22,2,878,1,0.7069465089989535
9425,nt,microscope1,26,neg2,7,1,22,2,879,1,0.6085754389969225
7359,post_new,NA,119,neg,7,1,22,2,880,1,0.7117999780020909
9341,post_new,NA,132,neg,7,1,22,2,881,1,0.642782711001928
2309,t,chessboard14,50,neu,7,1,22,2,882,1,0.6730145059991628
9902,post_new,NA,146,neg,7,1,22,2,883,1,0.6482187180008623
9419,post_new,NA,134,neg,7,1,22,2,884,1,0.5603597759982222
2377,post_new,NA,157,neu,7,1,22,2,885,1,0.6213207350010634
2382,filler,frame10,51,neu,7,1,22,2,886,1,0.6714952990005258
1340,t,hairbrush9,30,pos,7,1,22,2,887,1,0.619662220000464
1731,sub,rollerskates16,46,pos,7,1,22,2,888,0,0.6494481170011568
4621,post_new,NA,110,neg,7,1,22,2,889,1,0.7145937429995683
2331,sub,camera7,37,pos,7,1,22,2,890,0,0.931447962000675
4614,sub,hourglass16,27,pos,7,1,22,2,891,1,0.6625934629992116
1920,t,bonzai14,34,pos,7,1,22,2,892,1,0.5685786610010837
2400,post_new,NA,159,neu,7,1,22,2,893,1,0.674325478998071
2216,sub,stapler5,28,pos,7,1,22,2,894,1,0.8295321590012463
2750,b,cookpot16,1,neg1,7,1,22,2,895,1,0.6012083200002962
9326,post_new,NA,130,neg,7,1,22,2,896,0,0.6393657990010979
2393,post_new,NA,158,neu,7,1,22,2,897,1,0.6695009599970945
2037,sub,tennisracquet7,49,pos,7,1,22,2,898,0,0.5856345200008946
3180,post_new,NA,105,neg,7,1,22,2,899,1,0.7211050910009362
2594,post_new,NA,72,pos,7,1,22,2,900,1,0.6337858389997564
8600,sub,bonzai14,34,pos,7,1,22,2,901,1,0.6502310310024768
1605,post_new,NA,84,pos,7,1,22,2,902,1,0.6401680220005801
1463,post_new,NA,74,pos,7,1,22,2,903,1,0.6774794770026347
2691,post_new,NA,99,neg,7,1,22,2,904,1,0.8482782270002645
9908,b,cheesegrater14,13,neg1,7,1,22,2,905,1,0.6036478350033576
8120,t,exercise_equipment5,44,pos,7,1,22,2,906,1,0.6124685539980419
8162,sub,suitcase9,25,pos,7,1,22,2,907,1,0.5509254819990019
2314,sub,scale13,59,pos,7,1,22,2,908,0,0.7648875850027252
2383,t,lock14,52,neu,7,1,22,2,909,1,0.7516762960003689
9909,b,fan2,14,neg1,7,1,22,2,910,1,0.5556272169997101
2580,post_new,NA,166,neu,7,1,22,2,911,1,0.7797789010000997
2224,sub,hairbrush9,30,pos,7,1,22,2,912,1,0.7714616539997223
2026,post_new,NA,151,neu,7,1,22,2,913,1,0.6394742250013223
