24,0,23,cycles,0,60,2,b,neg1,doorknob4,3216.0,1
24,0,23,cycles,0,61,33,filler,pos,handbag3,1710.0,1
24,0,23,cycles,0,62,40,t,pos,broom11,2530.0,1
24,0,23,cycles,0,63,58,filler,neu,tent4,2980.0,1
24,0,23,cycles,0,64,37,t,pos,calculator3,2340.0,1
24,0,23,cycles,0,65,46,t,neu,frame10,2102.0,1
24,0,23,cycles,0,66,22,nt,neg2,fan2,6821.0,1
24,0,23,cycles,0,67,18,nt,neg2,vase15,2490.0,1
24,0,23,cycles,0,68,44,filler,pos,umbrella2,8120.0,1
24,0,23,cycles,0,69,54,t,neu,compass1,2396.0,1
24,0,23,cycles,0,70,25,nt,neg2,butterfly8,9321.0,1
24,0,23,cycles,0,71,59,t,neu,microscope1,7057.0,1
24,0,23,cycles,0,72,15,nt,neg2,lock14,2205.0,1
24,0,23,cycles,0,73,51,t,neu,dresser12,2382.0,1
24,0,23,cycles,0,74,26,nt,neg2,pokercard14,9425.0,1
24,0,23,cycles,0,75,8,b,neg1,exercise_equipment5,9187.0,0
24,0,23,cycles,0,76,14,b,neg1,powerstrip12,9909.0,0
24,0,23,cycles,0,77,0,b,neg1,hanger9,2683.0,1
24,0,23,cycles,0,78,7,b,neg1,cheese8,9075.0,0
24,0,23,cycles,0,79,29,nt,neg2,scissors5,9921.0,1
24,0,23,cycles,0,80,28,nt,neg2,clock1,9910.0,1
24,0,23,cycles,0,81,53,t,neu,seashell9,2390.0,1
24,0,23,cycles,0,82,9,b,neg1,ringbinder8,9290.0,1
24,0,23,cycles,0,83,35,filler,pos,cookpot16,2091.0,0
24,0,23,cycles,0,84,36,t,pos,backpack6,2154.0,1
24,0,23,cycles,0,85,12,b,neg1,camera7,9611.0,1
24,0,23,cycles,0,86,3,b,neg1,button5,3300.0,1
24,0,23,cycles,0,87,23,nt,neg2,binoculars14,9163.0,1
24,0,23,cycles,0,88,38,t,pos,windchime16,2373.0,1
24,0,23,cycles,0,89,24,nt,neg2,bonzai14,9301.0,1
24,0,23,cycles,0,90,5,b,neg1,nunchaku16,6520.0,1
24,0,23,cycles,0,91,27,nt,neg2,suitcase9,9599.0,1
24,0,23,cycles,0,92,1,b,neg1,abacus9,2750.0,1
24,0,23,cycles,0,93,4,b,neg1,dumbbell0,6212.0,1
24,0,23,cycles,0,94,20,nt,neg2,frisbee0,3195.0,1
24,0,23,cycles,0,95,19,nt,neg2,chessboard14,2590.0,1
24,0,23,cycles,0,96,47,filler,neu,lei9,2272.0,1
24,0,23,cycles,0,97,42,t,pos,tape8,7230.0,1
24,0,23,cycles,0,98,17,nt,neg2,scale13,2456.0,1
24,0,23,cycles,0,99,57,t,neu,balloon10,2870.0,1
24,0,23,cycles,0,100,6,b,neg1,tennisracquet7,6838.0,1
24,0,23,cycles,0,101,30,filler,pos,cheesegrater14,1340.0,1
24,0,23,cycles,0,102,43,t,pos,cushion2,7325.0,1
24,0,23,cycles,0,103,11,b,neg1,stapler5,9428.0,1
24,0,23,cycles,0,104,16,nt,neg2,hourglass16,2345.1,1
24,0,23,cycles,0,105,48,filler,neu,toothpaste14,2273.0,1
24,0,23,cycles,0,106,41,t,pos,coin15,4626.0,1
24,0,23,cycles,0,107,32,filler,pos,hairbrush9,1659.0,1
24,0,23,cycles,0,108,31,t,pos,turtle3,1601.0,1
24,0,23,cycles,0,109,39,t,pos,microwave1,2398.0,1
24,0,23,cycles,0,110,10,b,neg1,garbagetrash14,9415.0,1
24,0,23,cycles,0,111,55,t,neu,glove6,2487.0,1
24,0,23,cycles,0,112,34,t,pos,decorativescreen10,1920.0,1
24,0,23,cycles,0,113,50,filler,neu,cookingpan3,2309.0,1
24,0,23,cycles,0,114,45,t,neu,rollerskates16,1303.0,1
24,0,23,cycles,0,115,13,b,neg1,cookie1,9908.0,1
24,0,23,cycles,0,116,52,t,neu,gift15,2383.0,1
24,0,23,cycles,0,117,49,filler,neu,key3,2308.0,1
24,0,23,cycles,0,118,56,t,neu,bowtie11,2749.0,1
24,0,23,cycles,0,119,21,nt,neg2,bearteddy16,3500.0,1
24,0,23,cycles,1,120,7,b,neg1,cheese8,9075.0,1
24,0,23,cycles,1,121,14,b,neg1,powerstrip12,9909.0,1
24,0,23,cycles,1,122,8,b,neg1,exercise_equipment5,9187.0,1
24,0,23,cycles,1,123,35,filler,pos,cookpot16,2091.0,1
