IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
4614,sub,suitcase9,16,pos,8,1,23,2,757,1,0.9621081459999914
2870,t,seashell9,57,neu,8,1,23,2,758,1,0.719350131000283
5910,sub,stapler5,15,pos,8,1,23,2,759,1,0.6124050839998745
9423,post_new,NA,136,neg,8,1,23,2,760,1,0.734865424000418
6313,post_new,NA,113,neg,8,1,23,2,761,0,1.3508306690000609
2208,sub,vase15,22,pos,8,1,23,2,762,1,0.9773901120006485
2095,post_new,NA,95,neg,8,1,23,2,763,1,0.9094959610001752
2091,t,binoculars14,35,pos,8,1,23,2,764,1,0.712876253000104
3216,b,lock14,2,neg1,8,1,23,2,765,0,0.7074163620000036
2590,nt,dumbbell0,19,neg2,8,1,23,2,766,1,0.8987357740006701
9050,post_new,NA,123,neg,8,1,23,2,767,1,0.7803930019999825
9290,b,garbagetrash14,9,neg1,8,1,23,2,768,1,0.7120981690004555
8210,sub,cookingpan3,52,pos,8,1,23,2,769,1,0.6770188309992591
8120,t,cheesegrater14,44,pos,8,1,23,2,770,1,0.6001326830000835
2456,nt,abacus9,17,neg2,8,1,23,2,771,1,0.835097792999477
9903,post_new,NA,147,neg,8,1,23,2,772,1,1.0232670569994298
8330,sub,nunchaku16,25,pos,8,1,23,2,773,1,1.0001684290000412
2345.1,nt,suitcase9,16,neg2,8,1,23,2,774,1,0.6805388379998476
2749,t,microwave1,56,neu,8,1,23,2,775,1,0.662097583999639
2035,post_new,NA,60,pos,8,1,23,2,776,1,0.8558009470007164
2490,nt,scale13,18,neg2,8,1,23,2,777,1,0.6487897669994709
2521,post_new,NA,164,neu,8,1,23,2,778,1,0.867759169999772
7057,filler,bearteddy16,59,neu,8,1,23,2,779,1,0.6028005219995975
2037,sub,chessboard14,38,pos,8,1,23,2,780,1,0.6856214469999031
8162,sub,decorativescreen10,23,pos,8,1,23,2,781,1,0.9033232519996091
8031,sub,microscope1,51,pos,8,1,23,2,782,1,0.6199218520005161
6520,b,key3,5,neg1,8,1,23,2,783,1,0.7517797760001486
8118,post_new,NA,70,pos,8,1,23,2,784,1,0.707070892000047
2398,t,cookie1,39,pos,8,1,23,2,785,1,0.9511903510001503
3500,nt,umbrella2,21,neg2,8,1,23,2,786,1,0.7277501649996339
2598,sub,cookie1,39,pos,8,1,23,2,787,1,0.8010200329999861
8497,sub,ringbinder8,49,pos,8,1,23,2,788,1,0.9500886529995114
2314,sub,turtle3,37,pos,8,1,23,2,789,1,0.7544678270005534
9599,nt,compass1,27,neg2,8,1,23,2,790,1,0.7899250399996163
2224,sub,lei9,28,pos,8,1,23,2,791,0,1.153448199000195
1659,t,balloon10,32,pos,8,1,23,2,792,1,0.7716909109994958
