subjID,gender,age,phaseName,order,itemID,TNTcond,valence,cue,tar
5,1,21,encoding,0,57,filler,neu,clock1,2870.0
5,1,21,encoding,1,30,filler,pos,dumbbell0,1340.0
5,1,21,encoding,2,50,filler,neu,abacus9,2309.0
5,1,21,encoding,3,51,filler,neu,hourglass16,2382.0
5,1,21,encoding,4,33,filler,pos,lei9,1710.0
5,1,21,encoding,5,49,t,neu,balloon10,2308.0
5,1,21,encoding,6,7,nt,neg1,bowtie11,9075.0
5,1,21,encoding,7,52,t,neu,tennisracquet7,2383.0
5,1,21,encoding,8,1,nt,neg1,gift15,2750.0
5,1,21,encoding,9,24,b,neg2,tent4,9301.0
5,1,21,encoding,10,4,nt,neg1,windchime16,6212.0
5,1,21,encoding,11,28,b,neg2,umbrella2,9910.0
5,1,21,encoding,12,27,b,neg2,compass1,9599.0
5,1,21,encoding,13,9,nt,neg1,chessboard14,9290.0
5,1,21,encoding,14,39,t,pos,dresser12,2398.0
5,1,21,encoding,15,16,b,neg2,bearteddy16,2345.1
5,1,21,encoding,16,0,nt,neg1,microwave1,2683.0
5,1,21,encoding,17,19,b,neg2,scissors5,2590.0
5,1,21,encoding,18,45,t,neu,ringbinder8,1303.0
5,1,21,encoding,19,55,t,neu,bonzai14,2487.0
5,1,21,encoding,20,14,nt,neg1,scale13,9909.0
5,1,21,encoding,21,44,t,pos,doorknob4,8120.0
5,1,21,encoding,22,23,b,neg2,vase15,9163.0
5,1,21,encoding,23,12,nt,neg1,cushion2,9611.0
5,1,21,encoding,24,5,nt,neg1,calculator3,6520.0
5,1,21,encoding,25,29,b,neg2,binoculars14,9921.0
5,1,21,encoding,26,32,t,pos,nunchaku16,1659.0
5,1,21,encoding,27,20,b,neg2,garbagetrash14,3195.0
5,1,21,encoding,28,21,b,neg2,exercise_equipment5,3500.0
5,1,21,encoding,29,22,b,neg2,toothpaste14,6821.0
5,1,21,encoding,30,42,t,pos,powerstrip12,7230.0
5,1,21,encoding,31,54,t,neu,hanger9,2396.0
5,1,21,encoding,32,58,t,neu,glove6,2980.0
5,1,21,encoding,33,41,t,pos,decorativescreen10,4626.0
5,1,21,encoding,34,2,nt,neg1,cheese8,3216.0
5,1,21,encoding,35,34,t,pos,suitcase9,1920.0
5,1,21,encoding,36,13,nt,neg1,microscope1,9908.0
5,1,21,encoding,37,3,nt,neg1,camera7,3300.0
5,1,21,encoding,38,37,t,pos,cheesegrater14,2340.0
5,1,21,encoding,39,18,b,neg2,key3,2490.0
5,1,21,encoding,40,15,b,neg2,cookpot16,2205.0
5,1,21,encoding,41,46,t,neu,backpack6,2102.0
5,1,21,encoding,42,25,b,neg2,cookie1,9321.0
5,1,21,encoding,43,59,t,neu,butterfly8,7057.0
5,1,21,encoding,44,6,nt,neg1,coin15,6838.0
5,1,21,encoding,45,40,t,pos,cookingpan3,2530.0
5,1,21,encoding,46,11,nt,neg1,handbag3,9428.0
5,1,21,encoding,47,26,b,neg2,frisbee0,9425.0
5,1,21,encoding,48,53,t,neu,pokercard14,2390.0
5,1,21,encoding,49,43,t,pos,turtle3,7325.0
5,1,21,encoding,50,8,nt,neg1,frame10,9187.0
5,1,21,encoding,51,31,t,pos,broom11,1601.0
5,1,21,encoding,52,10,nt,neg1,hairbrush9,9415.0
5,1,21,encoding,53,56,t,neu,rollerskates16,2749.0
5,1,21,encoding,54,17,b,neg2,lock14,2456.0
5,1,21,encoding,55,35,filler,pos,tape8,2091.0
5,1,21,encoding,56,48,filler,neu,seashell9,2273.0
5,1,21,encoding,57,36,filler,pos,button5,2154.0
5,1,21,encoding,58,38,filler,pos,stapler5,2373.0
5,1,21,encoding,59,47,filler,neu,fan2,2272.0
