IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,correct,RT
2750,b,bearteddy16,1,neg1,10,1,22,2,763,1,1.051366820000112
2389,post_new,NA,77,pos,10,1,22,2,764,1,0.8779017609995208
1659,t,handbag3,32,pos,10,1,22,2,765,1,0.8512385330013785
8330,sub,butterfly8,48,pos,10,1,22,2,766,1,0.9204489370004012
7495,post_new,NA,175,neu,10,1,22,2,767,1,0.8194132369990257
2595,post_new,NA,168,neu,10,1,22,2,768,1,0.812212412000008
6571,post_new,NA,116,neg,10,1,22,2,769,1,0.800179529000161
6315,post_new,NA,114,neg,10,1,22,2,770,0,0.9208497240015276
2053,post_new,NA,94,neg,10,1,22,2,771,1,0.7998149680006463
9326,post_new,NA,130,neg,10,1,22,2,772,0,0.772997475000011
4000,post_new,NA,170,neu,10,1,22,2,773,1,0.9514717479996762
2396,filler,frame10,54,neu,10,1,22,2,774,1,0.7201391269991291
9909,b,broom11,14,neg1,10,1,22,2,775,1,0.7396551930014539
2456,nt,umbrella2,17,neg2,10,1,22,2,776,1,0.7183209790000546
8600,sub,powerstrip12,20,pos,10,1,22,2,777,0,0.6704488470004435
3300,b,fan2,3,neg1,10,1,22,2,778,1,0.750065784999606
2487,t,seashell9,55,neu,10,1,22,2,779,1,0.6510350579992519
2598,post_new,NA,74,pos,10,1,22,2,780,1,0.6849479809989134
2309,t,tape8,50,neu,10,1,22,2,781,1,0.5898019450014544
9611,b,cookpot16,12,neg1,10,1,22,2,782,1,0.6283262960005231
2594,sub,glove6,29,pos,10,1,22,2,783,0,0.6672884840008919
2398,t,dresser12,39,pos,10,1,22,2,784,1,0.5696935430005396
5470,sub,cheese8,25,pos,10,1,22,2,785,1,0.5503157399998599
9415,b,hanger9,10,neg1,10,1,22,2,786,1,0.6267697790008242
2346,sub,umbrella2,17,pos,10,1,22,2,787,1,0.8788421429999289
2216,sub,camera7,40,pos,10,1,22,2,788,1,0.6716902850002953
2030,sub,cookie1,22,pos,10,1,22,2,789,1,0.6127304490000824
4626,t,pokercard14,41,pos,10,1,22,2,790,1,0.6296106000008876
2388,sub,windchime16,47,pos,10,1,22,2,791,1,0.5598791419997724
7057,t,button5,59,neu,10,1,22,2,792,1,0.5785006559999601
9910,nt,tent4,28,neg2,10,1,22,2,793,1,0.8002686150011868
2158,post_new,NA,63,pos,10,1,22,2,794,1,0.6793900499997108
9900,post_new,NA,145,neg,10,1,22,2,795,1,0.9373796460004087
2691,post_new,NA,99,neg,10,1,22,2,796,1,0.8191402639986336
1111,post_new,NA,90,neg,10,1,22,2,797,1,0.66226357099913
7580,post_new,NA,72,pos,10,1,22,2,798,0,0.750193001000298
1601,t,cookingpan3,31,pos,10,1,22,2,799,1,0.7706933420013229
2521,post_new,NA,164,neu,10,1,22,2,800,1,0.7379658179997932
2518,post_new,NA,163,neu,10,1,22,2,801,1,0.6795435240001098
1920,t,cheesegrater14,34,pos,10,1,22,2,802,1,0.6611865929990017
2373,t,hairbrush9,38,pos,10,1,22,2,803,1,0.628947473000153
1340,t,tennisracquet7,30,pos,10,1,22,2,804,1,0.6115313609989244
8499,sub,nunchaku16,45,pos,10,1,22,2,805,1,0.703057479000563
2580,post_new,NA,166,neu,10,1,22,2,806,1,0.7516081020003185
2154,filler,microwave1,36,pos,10,1,22,2,807,1,0.9521608070008369
2359,post_new,NA,156,neu,10,1,22,2,808,1,0.8306931860006443
6838,b,rollerskates16,6,neg1,10,1,22,2,809,1,0.6997297560010338
9187,b,doorknob4,8,neg1,10,1,22,2,810,1,0.6387284739994357
6830,post_new,NA,117,neg,10,1,22,2,811,1,0.701717653999367
2791,sub,seashell9,55,pos,10,1,22,2,812,0,0.8866711430000578
9599,nt,decorativescreen10,27,neg2,10,1,22,2,813,1,0.639853905999189
2272,t,windchime16,47,neu,10,1,22,2,814,1,0.5111174770008802
2341,sub,suitcase9,37,pos,10,1,22,2,815,1,0.7522133959992061
3185,post_new,NA,106,neg,10,1,22,2,816,1,0.808630470000935
2339,post_new,NA,75,pos,10,1,22,2,817,1,0.6070342269995308
7405,post_new,NA,64,pos,10,1,22,2,818,1,0.5752488050002285
4612,sub,calculator3,19,pos,10,1,22,2,819,0,0.6509228970007825
5726,sub,garbagetrash14,26,pos,10,1,22,2,820,1,0.7217268090007565
2590,nt,calculator3,19,neg2,10,1,22,2,821,1,0.5989359650011465
9001,post_new,NA,120,neg,10,1,22,2,822,1,0.6112315949994809
2530,t,camera7,40,pos,10,1,22,2,823,1,0.6783963319994655
2730,post_new,NA,102,neg,10,1,22,2,824,1,0.7274526270011847
2156,post_new,NA,88,pos,10,1,22,2,825,1,0.7087286229998426
3211,post_new,NA,169,neu,10,1,22,2,826,1,0.7741433169994707
9908,b,key3,13,neg1,10,1,22,2,827,1,0.7376683900001808
7325,filler,vase15,43,pos,10,1,22,2,828,1,0.5025019339991559
2383,filler,frisbee0,52,neu,10,1,22,2,829,1,0.5496270429994183
2120,post_new,NA,96,neg,10,1,22,2,830,1,0.6142176329994982
3500,nt,stapler5,21,neg2,10,1,22,2,831,1,0.6698209469996073
2235,post_new,NA,155,neu,10,1,22,2,832,1,0.668376695999541
7279,sub,hairbrush9,38,pos,10,1,22,2,833,1,0.8372183640003641
9903,post_new,NA,147,neg,10,1,22,2,834,1,1.0005114560008224
6212,b,cushion2,4,neg1,10,1,22,2,835,1,0.6109849919994303
8161,sub,tape8,50,pos,10,1,22,2,836,0,0.6115276370001084
6242,post_new,NA,111,neg,10,1,22,2,837,1,0.830926847000228
9301,nt,backpack6,24,neg2,10,1,22,2,838,1,0.550170643000456
2435,post_new,NA,161,neu,10,1,22,2,839,1,0.6608904469994741
3195,nt,powerstrip12,20,neg2,10,1,22,2,840,1,0.5415261270009069
1419,sub,binoculars14,23,pos,10,1,22,2,841,1,0.7127114949998941
1811,post_new,NA,86,pos,10,1,22,2,842,1,0.6632578799999465
9425,nt,garbagetrash14,26,neg2,10,1,22,2,843,1,0.6232203339986881
7280,sub,pokercard14,41,pos,10,1,22,2,844,1,0.7692925659994216
2205,nt,bowtie11,15,neg2,10,1,22,2,845,1,0.5707332910005789
1731,sub,scale13,18,pos,10,1,22,2,846,0,0.6115355049987556
5833,post_new,NA,78,pos,10,1,22,2,847,1,0.8117871880003804
8030,sub,decorativescreen10,27,pos,10,1,22,2,848,1,0.7180143160003354
4616,sub,dumbbell0,53,pos,10,1,22,2,849,0,0.6415920449999248
9183,post_new,NA,125,neg,10,1,22,2,850,1,0.8359980130007898
6821,nt,cookie1,22,neg2,10,1,22,2,851,1,0.6499947299998894
2490,nt,scale13,18,neg2,10,1,22,2,852,1,0.5270438299994566
9163,nt,binoculars14,23,neg2,10,1,22,2,853,1,0.6085806240007514
2370,sub,handbag3,32,pos,10,1,22,2,854,0,1.3516262579996692
2703,post_new,NA,101,neg,10,1,22,2,855,1,0.7612779690007301
3350,post_new,NA,109,neg,10,1,22,2,856,1,0.699822309999945
2273,t,butterfly8,48,neu,10,1,22,2,857,1,0.758381373998418
1274,post_new,NA,92,neg,10,1,22,2,858,1,0.6016161799998372
1303,t,nunchaku16,45,neu,10,1,22,2,859,1,1.1704857320000883
1441,sub,clock1,57,pos,10,1,22,2,860,1,0.7244010960002925
9290,b,exercise_equipment5,9,neg1,10,1,22,2,861,1,0.7624314949989639
5199,sub,button5,59,pos,10,1,22,2,862,1,1.0474704799999017
9921,nt,glove6,29,neg2,10,1,22,2,863,1,0.5773765060002916
8120,filler,microscope1,44,pos,10,1,22,2,864,1,0.5702926140002091
3280,post_new,NA,108,neg,10,1,22,2,865,1,0.8007850630001485
2655,post_new,NA,70,pos,10,1,22,2,866,1,0.8121292520008865
2345.1,nt,ringbinder8,16,neg2,10,1,22,2,867,1,0.6025597100015148
5731,post_new,NA,172,neu,10,1,22,2,868,1,0.810072823000155
2749,t,abacus9,56,neu,10,1,22,2,869,1,0.5493339959994046
2039,post_new,NA,93,neg,10,1,22,2,870,1,0.6556814650011802
9321,nt,cheese8,25,neg2,10,1,22,2,871,1,0.555420939999749
8162,sub,tennisracquet7,30,pos,10,1,22,2,872,0,0.7215810069992585
9600,post_new,NA,142,neg,10,1,22,2,873,1,0.7986865849998139
9341,post_new,NA,132,neg,10,1,22,2,874,0,1.3764944340000511
8118,post_new,NA,69,pos,10,1,22,2,875,1,0.7046769530006713
9302,post_new,NA,129,neg,10,1,22,2,876,1,0.7604632100010349
1750,sub,cheesegrater14,34,pos,10,1,22,2,877,1,0.8284112689998437
2035,post_new,NA,60,pos,10,1,22,2,878,1,0.8504279190001398
1650,sub,cookingpan3,31,pos,10,1,22,2,879,1,0.7265376710001874
8210,sub,backpack6,24,pos,10,1,22,2,880,1,0.8497617689990875
2560,sub,ringbinder8,16,pos,10,1,22,2,881,0,1.2989080919996923
9040,post_new,NA,122,neg,10,1,22,2,882,1,0.6688399199993
7242,post_new,NA,174,neu,10,1,22,2,883,1,0.7582944690002478
9902,post_new,NA,146,neg,10,1,22,2,884,1,0.5185276709999016
2870,t,clock1,57,neu,10,1,22,2,885,1,0.7012859469996329
