IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
2870,filler,ringbinder8,57,neu,2,0,21,2,283,5,3,1
2390,filler,cookie1,53,neu,2,0,21,2,284,6,2,1
2980,filler,clock1,58,neu,2,0,21,2,285,5,2,1
2487,filler,decorativescreen10,55,neu,2,0,21,2,286,5,3,1
1710,filler,microwave1,33,pos,2,0,21,2,287,6,3,1
2396,t,pokercard14,54,neu,2,0,21,2,288,5,2,1
2102,t,cushion2,46,neu,2,0,21,2,289,8,2,1
3195,nt,compass1,20,neg2,2,0,21,2,290,2,7,1
2490,nt,frisbee0,18,neg2,2,0,21,2,291,4,3,1
6838,b,hanger9,6,neg1,2,0,21,2,292,3,6,1
9908,b,fan2,13,neg1,2,0,21,2,293,3,4,1
2205,nt,calculator3,15,neg2,2,0,21,2,294,5,2,1
9599,nt,coin15,27,neg2,2,0,21,2,295,2,8,1
2309,t,broom11,50,neu,2,0,21,2,296,6,3,1
2273,t,gift15,48,neu,2,0,21,2,297,5,4,1
2272,t,tape8,47,neu,2,0,21,2,298,5,4,1
9075,b,frame10,7,neg1,2,0,21,2,299,4,6,1
9921,nt,dumbbell0,29,neg2,2,0,21,2,300,2,7,1
9425,nt,tent4,26,neg2,2,0,21,2,301,4,6,1
2749,t,butterfly8,56,neu,2,0,21,2,302,5,2,1
2091,t,bonzai14,35,pos,2,0,21,2,303,7,3,1
9290,b,glove6,9,neg1,2,0,21,2,304,3,4,1
9415,b,backpack6,10,neg1,2,0,21,2,305,4,4,1
3500,nt,vase15,21,neg2,2,0,21,2,306,4,5,1
9187,b,seashell9,8,neg1,2,0,21,2,307,2,7,1
1340,t,cookingpan3,30,pos,2,0,21,2,308,5,2,1
2750,b,abacus9,1,neg1,2,0,21,2,309,3,6,1
9163,nt,tennisracquet7,23,neg2,2,0,21,2,310,4,4,1
2590,nt,stapler5,19,neg2,2,0,21,2,311,5,4,1
1659,t,bowtie11,32,pos,2,0,21,2,312,4,3,1
7325,t,cookpot16,43,pos,2,0,21,2,313,7,3,1
9910,nt,balloon10,28,neg2,2,0,21,2,314,4,4,1
9428,b,garbagetrash14,11,neg1,2,0,21,2,315,3,6,1
2683,b,hourglass16,0,neg1,2,0,21,2,316,4,5,1
9301,nt,cheese8,24,neg2,2,0,21,2,317,1,6,1
2456,nt,turtle3,17,neg2,2,0,21,2,318,5,3,1
2345.1,nt,cheesegrater14,16,neg2,2,0,21,2,319,4,6,1
3216,b,scale13,2,neg1,2,0,21,2,320,3,6,1
1601,t,umbrella2,31,pos,2,0,21,2,321,6,3,1
1303,t,scissors5,45,neu,2,0,21,2,322,5,3,1
9611,b,powerstrip12,12,neg1,2,0,21,2,323,2,7,1
7057,t,microscope1,59,neu,2,0,21,2,324,7,1,1
8120,t,exercise_equipment5,44,pos,2,0,21,2,325,6,3,1
6212,b,doorknob4,4,neg1,2,0,21,2,326,4,6,1
2382,t,windchime16,51,neu,2,0,21,2,327,5,2,1
9909,b,button5,14,neg1,2,0,21,2,328,4,6,1
2308,t,handbag3,49,neu,2,0,21,2,329,6,2,1
7230,t,key3,42,pos,2,0,21,2,330,7,2,1
6821,nt,nunchaku16,22,neg2,2,0,21,2,331,4,4,1
2340,t,hairbrush9,37,pos,2,0,21,2,332,5,2,1
9321,nt,chessboard14,25,neg2,2,0,21,2,333,2,6,1
6520,b,rollerskates16,5,neg1,2,0,21,2,334,4,5,1
2154,t,suitcase9,36,pos,2,0,21,2,335,5,2,1
2530,t,bearteddy16,40,pos,2,0,21,2,336,6,2,1
3300,b,toothpaste14,3,neg1,2,0,21,2,337,4,6,1
1920,filler,dresser12,34,pos,2,0,21,2,338,7,3,1
2373,filler,binoculars14,38,pos,2,0,21,2,339,5,4,1
4626,filler,lock14,41,pos,2,0,21,2,340,5,3,1
2383,filler,camera7,52,neu,2,0,21,2,341,5,2,1
2398,filler,lei9,39,pos,2,0,21,2,342,5,2,1
