IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9599,b,cookie1,27,neg2,40,1,19,1,60,0,1
2308,t,gift15,49,neu,40,1,19,1,61,0,1
4626,t,garbagetrash14,41,pos,40,1,19,1,62,0,1
8120,t,glove6,44,pos,40,1,19,1,63,0,0
2490,b,balloon10,18,neg2,40,1,19,1,64,0,0
6821,b,lock14,22,neg2,40,1,19,1,65,0,1
9428,nt,pokercard14,11,neg1,40,1,19,1,66,0,1
2590,b,turtle3,19,neg2,40,1,19,1,67,0,0
2487,t,stapler5,55,neu,40,1,19,1,68,0,1
2530,t,clock1,40,pos,40,1,19,1,69,0,1
2205,b,abacus9,15,neg2,40,1,19,1,70,0,1
2102,t,vase15,46,neu,40,1,19,1,71,0,0
2272,t,suitcase9,47,neu,40,1,19,1,72,0,1
9415,nt,cookpot16,10,neg1,40,1,19,1,73,0,1
9910,b,bonzai14,28,neg2,40,1,19,1,74,0,1
1340,filler,lei9,30,pos,40,1,19,1,75,0,1
7230,filler,butterfly8,42,pos,40,1,19,1,76,0,1
2390,filler,cheese8,53,neu,40,1,19,1,77,0,1
2750,nt,seashell9,1,neg1,40,1,19,1,78,0,0
2683,nt,dumbbell0,0,neg1,40,1,19,1,79,0,0
6520,nt,powerstrip12,5,neg1,40,1,19,1,80,0,1
2382,t,toothpaste14,51,neu,40,1,19,1,81,0,0
1659,filler,scale13,32,pos,40,1,19,1,82,0,1
9611,nt,compass1,12,neg1,40,1,19,1,83,0,1
9921,b,cheesegrater14,29,neg2,40,1,19,1,84,0,1
2340,t,scissors5,37,pos,40,1,19,1,85,0,0
2383,t,umbrella2,52,neu,40,1,19,1,86,0,1
1601,t,frisbee0,31,pos,40,1,19,1,87,0,0
1710,t,tape8,33,pos,40,1,19,1,88,0,0
2396,t,backpack6,54,neu,40,1,19,1,89,0,1
9301,b,hanger9,24,neg2,40,1,19,1,90,0,1
2456,b,doorknob4,17,neg2,40,1,19,1,91,0,1
2091,t,bearteddy16,35,pos,40,1,19,1,92,0,1
9908,nt,hairbrush9,13,neg1,40,1,19,1,93,0,0
7057,filler,bowtie11,59,neu,40,1,19,1,94,0,1
3195,b,dresser12,20,neg2,40,1,19,1,95,0,0
2870,t,broom11,57,neu,40,1,19,1,96,0,0
9425,b,handbag3,26,neg2,40,1,19,1,97,0,0
2398,t,chessboard14,39,pos,40,1,19,1,98,0,1
9075,nt,windchime16,7,neg1,40,1,19,1,99,0,1
2309,filler,cookingpan3,50,neu,40,1,19,1,100,0,0
7325,t,ringbinder8,43,pos,40,1,19,1,101,0,1
1303,t,button5,45,neu,40,1,19,1,102,0,1
1920,filler,rollerskates16,34,pos,40,1,19,1,103,0,1
3216,nt,cushion2,2,neg1,40,1,19,1,104,0,0
2273,t,calculator3,48,neu,40,1,19,1,105,0,0
3300,nt,binoculars14,3,neg1,40,1,19,1,106,0,0
2749,filler,key3,56,neu,40,1,19,1,107,0,0
2154,t,decorativescreen10,36,pos,40,1,19,1,108,0,0
9321,b,microscope1,25,neg2,40,1,19,1,109,0,1
2980,filler,fan2,58,neu,40,1,19,1,110,0,0
9163,b,tennisracquet7,23,neg2,40,1,19,1,111,0,1
2373,filler,frame10,38,pos,40,1,19,1,112,0,0
