IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order
2749,filler,coin15,56,neu,13,0,19,1,0
2870,filler,calculator3,57,neu,13,0,19,1,1
1340,filler,frame10,30,pos,13,0,19,1,2
1659,filler,windchime16,32,pos,13,0,19,1,3
2980,filler,scissors5,58,neu,13,0,19,1,4
2154,t,nunchaku16,36,pos,13,0,19,1,5
2396,t,handbag3,54,neu,13,0,19,1,6
7230,t,camera7,42,pos,13,0,19,1,7
6838,nt,pokercard14,6,neg1,13,0,19,1,8
2272,t,rollerskates16,47,neu,13,0,19,1,9
2530,t,glove6,40,pos,13,0,19,1,10
2340,t,lock14,37,pos,13,0,19,1,11
6821,b,toothpaste14,22,neg2,13,0,19,1,12
6520,nt,chessboard14,5,neg1,13,0,19,1,13
2490,b,compass1,18,neg2,13,0,19,1,14
3500,b,broom11,21,neg2,13,0,19,1,15
9908,nt,scale13,13,neg1,13,0,19,1,16
2750,nt,binoculars14,1,neg1,13,0,19,1,17
9599,b,cheese8,27,neg2,13,0,19,1,18
9611,nt,suitcase9,12,neg1,13,0,19,1,19
7325,t,button5,43,pos,13,0,19,1,20
4626,t,vase15,41,pos,13,0,19,1,21
9909,nt,clock1,14,neg1,13,0,19,1,22
1920,t,hourglass16,34,pos,13,0,19,1,23
6212,nt,abacus9,4,neg1,13,0,19,1,24
9075,nt,garbagetrash14,7,neg1,13,0,19,1,25
2456,b,microscope1,17,neg2,13,0,19,1,26
2590,b,bonzai14,19,neg2,13,0,19,1,27
2308,t,exercise_equipment5,49,neu,13,0,19,1,28
9415,nt,fan2,10,neg1,13,0,19,1,29
2345.1,b,ringbinder8,16,neg2,13,0,19,1,30
2102,t,key3,46,neu,13,0,19,1,31
1303,t,cheesegrater14,45,neu,13,0,19,1,32
2390,t,tape8,53,neu,13,0,19,1,33
9428,nt,frisbee0,11,neg1,13,0,19,1,34
8120,t,umbrella2,44,pos,13,0,19,1,35
9163,b,cookpot16,23,neg2,13,0,19,1,36
7057,t,cookie1,59,neu,13,0,19,1,37
9301,b,microwave1,24,neg2,13,0,19,1,38
2091,t,decorativescreen10,35,pos,13,0,19,1,39
2487,t,lei9,55,neu,13,0,19,1,40
9290,nt,bowtie11,9,neg1,13,0,19,1,41
9910,b,butterfly8,28,neg2,13,0,19,1,42
9187,nt,doorknob4,8,neg1,13,0,19,1,43
3195,b,bearteddy16,20,neg2,13,0,19,1,44
3300,nt,turtle3,3,neg1,13,0,19,1,45
9321,b,stapler5,25,neg2,13,0,19,1,46
2273,t,balloon10,48,neu,13,0,19,1,47
2373,t,cushion2,38,pos,13,0,19,1,48
2382,t,powerstrip12,51,neu,13,0,19,1,49
9921,b,tent4,29,neg2,13,0,19,1,50
3216,nt,gift15,2,neg1,13,0,19,1,51
2683,nt,hairbrush9,0,neg1,13,0,19,1,52
9425,b,seashell9,26,neg2,13,0,19,1,53
2205,b,tennisracquet7,15,neg2,13,0,19,1,54
2383,filler,dumbbell0,52,neu,13,0,19,1,55
1601,filler,dresser12,31,pos,13,0,19,1,56
2309,filler,hanger9,50,neu,13,0,19,1,57
2398,filler,cookingpan3,39,pos,13,0,19,1,58
1710,filler,backpack6,33,pos,13,0,19,1,59
