itemID,cond,value,subjID,gender,age,CB
0,r,4,11,1,24,1
1,n,1,11,1,24,1
2,r,2,11,1,24,1
3,n,3,11,1,24,1
4,r,3,11,1,24,1
5,r,1,11,1,24,1
6,n,3,11,1,24,1
7,n,3,11,1,24,1
8,r,4,11,1,24,1
9,n,2,11,1,24,1
10,n,2,11,1,24,1
11,r,3,11,1,24,1
12,r,2,11,1,24,1
13,n,3,11,1,24,1
14,r,3,11,1,24,1
15,n,1,11,1,24,1
16,n,1,11,1,24,1
17,r,1,11,1,24,1
18,n,2,11,1,24,1
19,r,3,11,1,24,1
