IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
7057,t,microscope1,59,neu,2,0,21,2,60,0,1
1710,filler,microwave1,33,pos,2,0,21,2,61,0,0
6838,b,hanger9,6,neg1,2,0,21,2,62,0,0
1340,t,cookingpan3,30,pos,2,0,21,2,63,0,1
2091,t,bonzai14,35,pos,2,0,21,2,64,0,1
3300,b,toothpaste14,3,neg1,2,0,21,2,65,0,0
2309,t,broom11,50,neu,2,0,21,2,66,0,0
9909,b,button5,14,neg1,2,0,21,2,67,0,0
9075,b,frame10,7,neg1,2,0,21,2,68,0,1
9187,b,seashell9,8,neg1,2,0,21,2,69,0,1
9908,b,fan2,13,neg1,2,0,21,2,70,0,1
1920,filler,dresser12,34,pos,2,0,21,2,71,0,0
2273,t,gift15,48,neu,2,0,21,2,72,0,1
3500,nt,vase15,21,neg2,2,0,21,2,73,0,0
9921,nt,dumbbell0,29,neg2,2,0,21,2,74,0,1
9321,nt,chessboard14,25,neg2,2,0,21,2,75,0,1
2340,t,hairbrush9,37,pos,2,0,21,2,76,0,1
2383,filler,camera7,52,neu,2,0,21,2,77,0,0
9163,nt,tennisracquet7,23,neg2,2,0,21,2,78,0,0
4626,filler,lock14,41,pos,2,0,21,2,79,0,1
2382,t,windchime16,51,neu,2,0,21,2,80,0,1
2272,t,tape8,47,neu,2,0,21,2,81,0,0
2308,t,handbag3,49,neu,2,0,21,2,82,0,0
6212,b,doorknob4,4,neg1,2,0,21,2,83,0,0
2396,t,pokercard14,54,neu,2,0,21,2,84,0,1
6821,nt,nunchaku16,22,neg2,2,0,21,2,85,0,0
3195,nt,compass1,20,neg2,2,0,21,2,86,0,0
9415,b,backpack6,10,neg1,2,0,21,2,87,0,1
2487,filler,decorativescreen10,55,neu,2,0,21,2,88,0,1
6520,b,rollerskates16,5,neg1,2,0,21,2,89,0,0
8120,t,exercise_equipment5,44,pos,2,0,21,2,90,0,1
2154,t,suitcase9,36,pos,2,0,21,2,91,0,0
1659,t,bowtie11,32,pos,2,0,21,2,92,0,0
1303,t,scissors5,45,neu,2,0,21,2,93,0,0
9425,nt,tent4,26,neg2,2,0,21,2,94,0,0
2590,nt,stapler5,19,neg2,2,0,21,2,95,0,0
9611,b,powerstrip12,12,neg1,2,0,21,2,96,0,0
9910,nt,balloon10,28,neg2,2,0,21,2,97,0,1
2373,filler,binoculars14,38,pos,2,0,21,2,98,0,1
2750,b,abacus9,1,neg1,2,0,21,2,99,0,1
3216,b,scale13,2,neg1,2,0,21,2,100,0,0
7325,t,cookpot16,43,pos,2,0,21,2,101,0,0
7230,t,key3,42,pos,2,0,21,2,102,0,0
2205,nt,calculator3,15,neg2,2,0,21,2,103,0,0
2490,nt,frisbee0,18,neg2,2,0,21,2,104,0,0
2345.1,nt,cheesegrater14,16,neg2,2,0,21,2,105,0,1
2749,t,butterfly8,56,neu,2,0,21,2,106,0,1
2530,t,bearteddy16,40,pos,2,0,21,2,107,0,0
2870,filler,ringbinder8,57,neu,2,0,21,2,108,0,0
2980,filler,clock1,58,neu,2,0,21,2,109,0,0
2683,b,hourglass16,0,neg1,2,0,21,2,110,0,0
9290,b,glove6,9,neg1,2,0,21,2,111,0,0
9599,nt,coin15,27,neg2,2,0,21,2,112,0,0
2456,nt,turtle3,17,neg2,2,0,21,2,113,0,0
2390,filler,cookie1,53,neu,2,0,21,2,114,0,1
9301,nt,cheese8,24,neg2,2,0,21,2,115,0,1
2102,t,cushion2,46,neu,2,0,21,2,116,0,0
2398,filler,lei9,39,pos,2,0,21,2,117,0,1
1601,t,umbrella2,31,pos,2,0,21,2,118,0,0
9428,b,garbagetrash14,11,neg1,2,0,21,2,119,0,0
3300,b,toothpaste14,3,neg1,2,0,21,2,120,1,1
7325,t,cookpot16,43,pos,2,0,21,2,121,1,1
1659,t,bowtie11,32,pos,2,0,21,2,122,1,1
2272,t,tape8,47,neu,2,0,21,2,123,1,0
6212,b,doorknob4,4,neg1,2,0,21,2,124,1,1
