IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
9321,b,lock14,25,neg2,9,1,20,1,129,1,0
2340,filler,hanger9,37,pos,9,1,20,1,130,1,0
2683,nt,handbag3,0,neg1,9,1,20,1,131,1,0
6821,b,butterfly8,22,neg2,9,1,20,1,132,1,0
2396,filler,backpack6,54,neu,9,1,20,1,133,1,1
7230,t,scale13,42,pos,9,1,20,1,134,1,0
1303,filler,abacus9,45,neu,9,1,20,1,135,1,1
2490,b,pokercard14,18,neg2,9,1,20,1,136,1,0
2272,filler,frisbee0,47,neu,9,1,20,1,137,1,1
3300,nt,broom11,3,neg1,9,1,20,1,138,1,0
2590,b,ringbinder8,19,neg2,9,1,20,1,139,1,0
2382,t,microscope1,51,neu,9,1,20,1,140,1,0
2487,filler,decorativescreen10,55,neu,9,1,20,1,141,1,1
1601,filler,stapler5,31,pos,9,1,20,1,142,1,1
2102,t,windchime16,46,neu,9,1,20,1,143,1,1
3195,b,bearteddy16,20,neg2,9,1,20,1,144,1,1
9187,nt,doorknob4,8,neg1,9,1,20,1,145,1,1
6838,nt,nunchaku16,6,neg1,9,1,20,1,146,1,0
6520,nt,balloon10,5,neg1,9,1,20,1,147,1,0
2205,b,clock1,15,neg2,9,1,20,1,148,1,0
9163,b,suitcase9,23,neg2,9,1,20,1,149,1,0
9425,b,garbagetrash14,26,neg2,9,1,20,1,150,1,1
2530,t,cookie1,40,pos,9,1,20,1,151,1,1
9075,nt,key3,7,neg1,9,1,20,1,152,1,1
9910,b,glove6,28,neg2,9,1,20,1,153,1,1
2390,t,toothpaste14,53,neu,9,1,20,1,154,1,0
2750,nt,chessboard14,1,neg1,9,1,20,1,155,1,1
2308,filler,fan2,49,neu,9,1,20,1,156,1,1
2273,t,hairbrush9,48,neu,9,1,20,1,157,1,1
2980,t,tennisracquet7,58,neu,9,1,20,1,158,1,0
2345.1,b,cushion2,16,neg2,9,1,20,1,159,1,0
1710,filler,coin15,33,pos,9,1,20,1,160,2,0
7230,t,scale13,42,pos,9,1,20,1,161,2,1
8120,t,dresser12,44,pos,9,1,20,1,162,2,0
6821,b,butterfly8,22,neg2,9,1,20,1,163,2,0
9163,b,suitcase9,23,neg2,9,1,20,1,164,2,0
3500,b,binoculars14,21,neg2,9,1,20,1,165,2,0
6520,nt,balloon10,5,neg1,9,1,20,1,166,2,1
2590,b,ringbinder8,19,neg2,9,1,20,1,167,2,0
6838,nt,nunchaku16,6,neg1,9,1,20,1,168,2,1
2749,t,turtle3,56,neu,9,1,20,1,169,2,0
2205,b,clock1,15,neg2,9,1,20,1,170,2,0
4626,t,cheese8,41,pos,9,1,20,1,171,2,1
9321,b,lock14,25,neg2,9,1,20,1,172,2,0
2382,t,microscope1,51,neu,9,1,20,1,173,2,1
3300,nt,broom11,3,neg1,9,1,20,1,174,2,0
2683,nt,handbag3,0,neg1,9,1,20,1,175,2,1
2340,filler,hanger9,37,pos,9,1,20,1,176,2,0
9290,nt,rollerskates16,9,neg1,9,1,20,1,177,2,1
2490,b,pokercard14,18,neg2,9,1,20,1,178,2,1
2390,t,toothpaste14,53,neu,9,1,20,1,179,2,1
2980,t,tennisracquet7,58,neu,9,1,20,1,180,2,1
2345.1,b,cushion2,16,neg2,9,1,20,1,181,2,1
8120,t,dresser12,44,pos,9,1,20,1,182,3,1
2590,b,ringbinder8,19,neg2,9,1,20,1,183,3,0
2205,b,clock1,15,neg2,9,1,20,1,184,3,0
9163,b,suitcase9,23,neg2,9,1,20,1,185,3,1
2749,t,turtle3,56,neu,9,1,20,1,186,3,0
1710,filler,coin15,33,pos,9,1,20,1,187,3,1
9321,b,lock14,25,neg2,9,1,20,1,188,3,1
3500,b,binoculars14,21,neg2,9,1,20,1,189,3,0
2340,filler,hanger9,37,pos,9,1,20,1,190,3,1
6821,b,butterfly8,22,neg2,9,1,20,1,191,3,1
3300,nt,broom11,3,neg1,9,1,20,1,192,3,1
3500,b,binoculars14,21,neg2,9,1,20,1,193,4,1
2205,b,clock1,15,neg2,9,1,20,1,194,4,1
2749,t,turtle3,56,neu,9,1,20,1,195,4,1
2590,b,ringbinder8,19,neg2,9,1,20,1,196,4,1
