IAPS,valence,cond,cue,sub,time,order
8600,pos,pre_new,ringbinder8,8600,0,327
5470,pos,sub,garbagetrash14,5470,0,328
8499,pos,sub,seashell9,8499,0,329
2341,pos,sub,nunchaku16,2341,0,330
7279,pos,sub,glove6,7279,0,331
2299,pos,sub,scale13,2299,0,332
5199,pos,sub,hourglass16,5199,0,333
4599,pos,sub,coin15,4599,0,334
2389,pos,sub,lei9,2389,0,335
5621,pos,sub,decorativescreen10,5621,0,336
4628,pos,sub,tennisracquet7,4628,0,337
1605,pos,pre_new,frisbee0,1605,0,338
2370,pos,sub,umbrella2,2370,0,339
5833,pos,pre_new,bowtie11,5833,0,340
2216,pos,sub,cookpot16,2216,0,341
1750,pos,sub,compass1,1750,0,342
7580,pos,pre_new,hanger9,7580,0,343
7280,pos,sub,abacus9,7280,0,344
8497,pos,sub,fan2,8497,0,345
1463,pos,sub,lock14,1463,0,346
5726,pos,sub,key3,5726,0,347
1731,pos,sub,chessboard14,1731,0,348
2208,pos,pre_new,cookingpan3,2208,0,349
2156,pos,sub,butterfly8,2156,0,350
2391,pos,sub,windchime16,2391,0,351
2035,pos,sub,cheese8,2035,0,352
2314,pos,pre_new,cushion2,2314,0,353
2388,pos,sub,frame10,2388,0,354
2598,pos,sub,handbag3,2598,0,355
2594,pos,pre_new,doorknob4,2594,0,356
2791,pos,sub,dresser12,2791,0,357
8370,pos,sub,scissors5,8370,0,358
8210,pos,sub,vase15,8210,0,359
2302,pos,sub,cookie1,2302,0,360
8492,pos,sub,bearteddy16,8492,0,361
8470,pos,pre_new,tent4,8470,0,362
8031,pos,sub,backpack6,8031,0,363
7440,pos,sub,clock1,7440,0,364
8330,pos,sub,toothpaste14,8330,0,365
4700,pos,sub,dumbbell0,4700,0,366
8030,pos,pre_new,binoculars14,8030,0,367
4614,pos,sub,suitcase9,4614,0,368
1441,pos,pre_new,exercise_equipment5,1441,0,369
2158,pos,sub,hairbrush9,2158,0,370
5910,pos,sub,cheesegrater14,5910,0,371
4628,pos,sub,tennisracquet7,4628,1,382
2791,pos,sub,dresser12,2791,1,383
2156,pos,sub,butterfly8,2156,1,384
2598,pos,sub,handbag3,2598,1,385
8370,pos,sub,scissors5,8370,1,386
2341,pos,sub,nunchaku16,2341,1,387
8492,pos,sub,bearteddy16,8492,1,388
4614,pos,sub,suitcase9,4614,1,389
2388,pos,sub,frame10,2388,1,390
7279,pos,sub,glove6,7279,1,391
2216,pos,sub,cookpot16,2216,1,392
4700,pos,sub,dumbbell0,4700,1,393
5621,pos,sub,decorativescreen10,5621,1,394
7280,pos,sub,abacus9,7280,1,395
8499,pos,sub,seashell9,8499,1,396
8031,pos,sub,backpack6,8031,1,397
5726,pos,sub,key3,5726,1,398
2389,pos,sub,lei9,2389,1,399
5470,pos,sub,garbagetrash14,5470,1,400
2035,pos,sub,cheese8,2035,1,401
2299,pos,sub,scale13,2299,1,402
1463,pos,sub,lock14,1463,1,403
4599,pos,sub,coin15,4599,1,404
8210,pos,sub,vase15,8210,1,405
2158,pos,sub,hairbrush9,2158,1,406
8330,pos,sub,toothpaste14,8330,1,407
7440,pos,sub,clock1,7440,1,408
2370,pos,sub,umbrella2,2370,1,409
1750,pos,sub,compass1,1750,1,410
5910,pos,sub,cheesegrater14,5910,1,411
5199,pos,sub,hourglass16,5199,1,412
8497,pos,sub,fan2,8497,1,413
2391,pos,sub,windchime16,2391,1,414
1731,pos,sub,chessboard14,1731,1,415
2302,pos,sub,cookie1,2302,1,416
