IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,block,intrusion,RT
2272,filler,calculator3,47,neu,38,1,22,1,364,0,,0.0
1601,filler,fan2,31,pos,38,1,22,1,365,0,0,1.32
2398,filler,pokercard14,39,pos,38,1,22,1,366,0,0,0.77
1710,filler,seashell9,33,pos,38,1,22,1,367,0,1,1.304
2382,filler,dumbbell0,51,neu,38,1,22,1,368,0,2,1.003
2373,filler,cookie1,38,pos,38,1,22,1,369,0,0,0.97
2273,filler,garbagetrash14,48,neu,38,1,22,1,370,0,0,1.403
2102,filler,backpack6,46,neu,38,1,22,1,371,0,2,0.854
8120,filler,hanger9,44,pos,38,1,22,1,372,0,,0.0
2309,filler,frame10,50,neu,38,1,22,1,373,0,2,1.02
2383,t,doorknob4,52,neu,38,1,22,1,409,1,2,1.37
2396,t,balloon10,54,neu,38,1,22,1,410,1,1,0.821
9187,nt,vase15,8,neg1,38,1,22,1,411,1,0,0.937
1659,t,handbag3,32,pos,38,1,22,1,412,1,0,0.77
2980,t,camera7,58,neu,38,1,22,1,413,1,1,0.903
9428,nt,key3,11,neg1,38,1,22,1,414,1,0,0.77
7230,t,broom11,42,pos,38,1,22,1,415,1,0,0.854
6838,nt,coin15,6,neg1,38,1,22,1,416,1,1,0.621
2154,t,gift15,36,pos,38,1,22,1,417,1,2,1.354
9290,nt,stapler5,9,neg1,38,1,22,1,418,1,2,0.804
4626,t,ringbinder8,41,pos,38,1,22,1,419,1,2,1.137
9075,nt,bowtie11,7,neg1,38,1,22,1,420,1,0,0.37
7057,t,hairbrush9,59,neu,38,1,22,1,421,1,2,0.77
9908,nt,rollerskates16,13,neg1,38,1,22,1,422,1,2,0.887
2308,t,scissors5,49,neu,38,1,22,1,423,1,1,0.987
2487,t,binoculars14,55,neu,38,1,22,1,424,1,0,0.504
9909,nt,lock14,14,neg1,38,1,22,1,425,1,2,0.754
6520,nt,tent4,5,neg1,38,1,22,1,426,1,0,0.704
