IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2273,t,cookpot16,48,neu,17,0,20,2,60,0,1
9187,b,hairbrush9,8,neg1,17,0,20,2,61,0,1
9909,b,tennisracquet7,14,neg1,17,0,20,2,62,0,1
6212,b,cushion2,4,neg1,17,0,20,2,63,0,1
9611,b,doorknob4,12,neg1,17,0,20,2,64,0,1
9599,nt,dresser12,27,neg2,17,0,20,2,65,0,0
1340,t,tape8,30,pos,17,0,20,2,66,0,0
2382,t,gift15,51,neu,17,0,20,2,67,0,1
2749,filler,bowtie11,56,neu,17,0,20,2,68,0,0
2102,t,broom11,46,neu,17,0,20,2,69,0,1
9321,nt,cookingpan3,25,neg2,17,0,20,2,70,0,0
2091,t,windchime16,35,pos,17,0,20,2,71,0,1
2308,filler,lock14,49,neu,17,0,20,2,72,0,1
2490,nt,umbrella2,18,neg2,17,0,20,2,73,0,1
7057,t,scale13,59,neu,17,0,20,2,74,0,1
2272,filler,powerstrip12,47,neu,17,0,20,2,75,0,1
9908,b,hourglass16,13,neg1,17,0,20,2,76,0,1
6821,nt,butterfly8,22,neg2,17,0,20,2,77,0,0
1659,filler,balloon10,32,pos,17,0,20,2,78,0,0
9921,nt,dumbbell0,29,neg2,17,0,20,2,79,0,1
2750,b,vase15,1,neg1,17,0,20,2,80,0,1
2487,t,decorativescreen10,55,neu,17,0,20,2,81,0,1
2205,nt,pokercard14,15,neg2,17,0,20,2,82,0,1
9425,nt,nunchaku16,26,neg2,17,0,20,2,83,0,1
2870,t,clock1,57,neu,17,0,20,2,84,0,1
2530,t,bearteddy16,40,pos,17,0,20,2,85,0,0
2456,nt,chessboard14,17,neg2,17,0,20,2,86,0,1
9163,nt,hanger9,23,neg2,17,0,20,2,87,0,1
8120,filler,compass1,44,pos,17,0,20,2,88,0,1
1920,filler,glove6,34,pos,17,0,20,2,89,0,1
2590,nt,camera7,19,neg2,17,0,20,2,90,0,0
2345.1,nt,exercise_equipment5,16,neg2,17,0,20,2,91,0,1
2398,t,turtle3,39,pos,17,0,20,2,92,0,1
2390,t,ringbinder8,53,neu,17,0,20,2,93,0,1
9428,b,frame10,11,neg1,17,0,20,2,94,0,0
3300,b,suitcase9,3,neg1,17,0,20,2,95,0,0
1710,t,bonzai14,33,pos,17,0,20,2,96,0,0
6520,b,button5,5,neg1,17,0,20,2,97,0,1
2309,t,binoculars14,50,neu,17,0,20,2,98,0,1
9415,b,abacus9,10,neg1,17,0,20,2,99,0,1
3195,nt,key3,20,neg2,17,0,20,2,100,0,1
9910,nt,cheesegrater14,28,neg2,17,0,20,2,101,0,1
2383,filler,toothpaste14,52,neu,17,0,20,2,102,0,0
2980,t,seashell9,58,neu,17,0,20,2,103,0,1
3500,nt,frisbee0,21,neg2,17,0,20,2,104,0,0
2154,filler,garbagetrash14,36,pos,17,0,20,2,105,0,1
2373,t,fan2,38,pos,17,0,20,2,106,0,0
2396,filler,scissors5,54,neu,17,0,20,2,107,0,0
4626,t,handbag3,41,pos,17,0,20,2,108,0,1
3216,b,microscope1,2,neg1,17,0,20,2,109,0,1
1303,t,backpack6,45,neu,17,0,20,2,110,0,1
7230,t,calculator3,42,pos,17,0,20,2,111,0,1
9075,b,rollerskates16,7,neg1,17,0,20,2,112,0,1
9301,nt,cookie1,24,neg2,17,0,20,2,113,0,1
6838,b,tent4,6,neg1,17,0,20,2,114,0,0
1601,t,cheese8,31,pos,17,0,20,2,115,0,1
2340,t,lei9,37,pos,17,0,20,2,116,0,1
9290,b,stapler5,9,neg1,17,0,20,2,117,0,1
2683,b,coin15,0,neg1,17,0,20,2,118,0,0
7325,filler,microwave1,43,pos,17,0,20,2,119,0,0
2683,b,coin15,0,neg1,17,0,20,2,120,1,1
2383,filler,toothpaste14,52,neu,17,0,20,2,121,1,1
1710,t,bonzai14,33,pos,17,0,20,2,122,1,1
2396,filler,scissors5,54,neu,17,0,20,2,123,1,1
6821,nt,butterfly8,22,neg2,17,0,20,2,124,1,1
2530,t,bearteddy16,40,pos,17,0,20,2,125,1,1
3500,nt,frisbee0,21,neg2,17,0,20,2,126,1,0
1340,t,tape8,30,pos,17,0,20,2,127,1,1
2590,nt,camera7,19,neg2,17,0,20,2,128,1,1
9321,nt,cookingpan3,25,neg2,17,0,20,2,129,1,1
3300,b,suitcase9,3,neg1,17,0,20,2,130,1,1
1659,filler,balloon10,32,pos,17,0,20,2,131,1,1
2373,t,fan2,38,pos,17,0,20,2,132,1,1
6838,b,tent4,6,neg1,17,0,20,2,133,1,1
7325,filler,microwave1,43,pos,17,0,20,2,134,1,1
9599,nt,dresser12,27,neg2,17,0,20,2,135,1,1
9428,b,frame10,11,neg1,17,0,20,2,136,1,1
2749,filler,bowtie11,56,neu,17,0,20,2,137,1,1
3500,nt,frisbee0,21,neg2,17,0,20,2,138,2,1
