IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,val,aro,correct
1303,filler,doorknob4,45,neu,14,1,23,2,252,5,1,0
1710,filler,clock1,33,pos,14,1,23,2,253,5,1,1
2398,filler,seashell9,39,pos,14,1,23,2,254,7,1,0
2487,filler,broom11,55,neu,14,1,23,2,255,5,1,0
2396,filler,lei9,54,neu,14,1,23,2,256,7,1,1
9611,b,hourglass16,12,neg1,14,1,23,2,257,5,1,1
9599,nt,compass1,27,neg2,14,1,23,2,258,5,1,1
1920,t,bearteddy16,34,pos,14,1,23,2,259,8,1,0
9428,b,tape8,11,neg1,14,1,23,2,260,5,5,1
2272,t,exercise_equipment5,47,neu,14,1,23,2,261,5,1,0
2490,nt,butterfly8,18,neg2,14,1,23,2,262,3,1,1
8120,t,windchime16,44,pos,14,1,23,2,263,5,1,1
2102,t,dumbbell0,46,neu,14,1,23,2,264,5,1,1
2750,b,rollerskates16,1,neg1,14,1,23,2,265,3,2,1
9290,b,hanger9,9,neg1,14,1,23,2,266,5,1,1
2530,t,suitcase9,40,pos,14,1,23,2,267,5,1,1
2590,nt,toothpaste14,19,neg2,14,1,23,2,268,5,1,1
1659,t,tennisracquet7,32,pos,14,1,23,2,269,5,1,1
2870,t,cheese8,57,neu,14,1,23,2,270,9,1,1
2456,nt,lock14,17,neg2,14,1,23,2,271,5,1,1
3216,b,balloon10,2,neg1,14,1,23,2,272,5,1,1
9187,b,scissors5,8,neg1,14,1,23,2,273,3,3,1
9909,b,chessboard14,14,neg1,14,1,23,2,274,9,3,0
2383,t,frame10,52,neu,14,1,23,2,275,5,1,1
1340,t,gift15,30,pos,14,1,23,2,276,9,1,1
2683,b,powerstrip12,0,neg1,14,1,23,2,277,5,1,0
2308,t,microscope1,49,neu,14,1,23,2,278,5,1,1
7325,t,glove6,43,pos,14,1,23,2,279,5,1,1
2373,t,abacus9,38,pos,14,1,23,2,280,5,1,1
9301,nt,button5,24,neg2,14,1,23,2,281,5,1,1
2309,t,coin15,50,neu,14,1,23,2,282,7,1,1
9910,nt,vase15,28,neg2,14,1,23,2,283,1,5,1
9321,nt,tent4,25,neg2,14,1,23,2,284,3,3,1
2390,t,nunchaku16,53,neu,14,1,23,2,285,5,1,1
2091,t,bonzai14,35,pos,14,1,23,2,286,1,1,1
2345.1,nt,garbagetrash14,16,neg2,14,1,23,2,287,3,1,1
6838,b,frisbee0,6,neg1,14,1,23,2,288,5,1,0
6520,b,scale13,5,neg1,14,1,23,2,289,1,1,1
3500,nt,cookie1,21,neg2,14,1,23,2,290,5,1,0
7230,t,binoculars14,42,pos,14,1,23,2,291,5,1,1
2205,nt,hairbrush9,15,neg2,14,1,23,2,292,5,2,1
6212,b,stapler5,4,neg1,14,1,23,2,293,5,1,0
3300,b,bowtie11,3,neg1,14,1,23,2,294,8,6,1
2980,t,dresser12,58,neu,14,1,23,2,295,5,1,1
9415,b,umbrella2,10,neg1,14,1,23,2,296,2,3,1
9163,nt,cushion2,23,neg2,14,1,23,2,297,3,1,1
2382,t,calculator3,51,neu,14,1,23,2,298,5,1,0
9425,nt,key3,26,neg2,14,1,23,2,299,5,1,1
7057,t,pokercard14,59,neu,14,1,23,2,300,5,1,1
3195,nt,backpack6,20,neg2,14,1,23,2,301,5,1,0
9921,nt,fan2,29,neg2,14,1,23,2,302,1,6,1
6821,nt,camera7,22,neg2,14,1,23,2,303,5,1,1
9908,b,handbag3,13,neg1,14,1,23,2,304,5,1,1
2154,t,cookpot16,36,pos,14,1,23,2,305,5,1,0
9075,b,cookingpan3,7,neg1,14,1,23,2,306,5,1,1
2340,filler,turtle3,37,pos,14,1,23,2,307,9,2,1
2749,filler,decorativescreen10,56,neu,14,1,23,2,308,5,1,1
1601,filler,microwave1,31,pos,14,1,23,2,309,5,1,1
2273,filler,ringbinder8,48,neu,14,1,23,2,310,7,1,1
4626,filler,cheesegrater14,41,pos,14,1,23,2,311,5,7,1
